    124,   51.0119324,   -17.904747,         -27.
    125,   52.0119324,  -16.1726952,         -27.
    126,   53.0119324,  -14.4406452,         -27.
    127,   53.0119324,  -14.4406452,         -25.
    128,   53.0119324,  -14.4406452,         -23.
    129,   53.0119324,  -14.4406452,         -21.
    130,   53.0119324,  -14.4406452,         -19.
    131,   53.0119324,  -14.4406452,         -17.
    132,   53.0119324,  -14.4406452,         -15.
    133,   53.0119324,  -14.4406452,         -13.
    134,   53.0119324,  -14.4406452,         -11.
    135,   44.0119324,  -30.0291023,         -27.
    136,   44.0119324,  -30.0291023,         -25.
    137,   44.0119324,  -30.0291023,         -23.
    138,   44.0119324,  -30.0291023,         -21.
    139,   44.0119324,  -30.0291023,         -19.
    140,   44.0119324,  -30.0291023,         -17.
    141,   44.0119324,  -30.0291023,         -15.
    142,   44.0119324,  -30.0291023,         -13.
    143,   44.0119324,  -30.0291023,         -11.
    144,   44.0119324,  -30.0291023,          -9.
    145,   44.0119324,  -30.0291023,          -5.
    146,   44.0119324,  -30.0291023,          -3.
    147,   44.0119324,  -30.0291023,          -1.
    148,   44.0119324,  -30.0291023,           1.
    149,   43.0119324,  -31.7611523,           5.
    150,   42.0119324,  -33.4932022,           3.
    151,   41.0119324,  -35.2252541,           1.
    152,   40.0119324,  -36.9573059,          -1.
    153,   39.0119324,  -38.6893578,          -3.
    154,   43.0119324,  -31.7611523,          -1.
    155,   42.0119324,  -33.4932022,          -3.
    156,   41.0119324,  -35.2252541,          -5.
    157,   39.0119324,  -38.6893578,          -9.
    158,   40.0119324,  -36.9573059,          -9.
    159,   41.0119324,  -35.2252541,          -9.
    160,   42.0119324,  -33.4932022,          -9.
    161,   43.0119324,  -31.7611523,          -9.
    162,   46.0119324,  -26.5650005,          -9.
    163,   47.0119324,  -24.8329506,          -9.
    164,   46.0119324,  -26.5650005,         -11.
    165,   48.0119324,  -23.1008987,          -9.
    166,   47.0119324,  -24.8329506,         -11.
    167,   46.0119324,  -26.5650005,         -13.
    168,   49.0119324,  -21.3688488,          -9.
    169,   48.0119324,  -23.1008987,         -11.
    170,   47.0119324,  -24.8329506,         -13.
    171,   46.0119324,  -26.5650005,         -15.
    172,   50.0119324,   -19.636797,          -9.
    173,   49.0119324,  -21.3688488,         -11.
    174,   48.0119324,  -23.1008987,         -13.
    175,   47.0119324,  -24.8329506,         -15.
    176,   46.0119324,  -26.5650005,         -17.
    177,   51.0119324,   -17.904747,          -9.
    178,   50.0119324,   -19.636797,         -11.
    179,   49.0119324,  -21.3688488,         -13.
    180,   48.0119324,  -23.1008987,         -15.
    181,   47.0119324,  -24.8329506,         -17.
    182,   46.0119324,  -26.5650005,         -19.
    183,   53.0119324,  -14.4406452,          -5.
    184,   52.0119324,  -16.1726952,         -13.
    185,   51.0119324,   -17.904747,         -15.
    186,   50.0119324,   -19.636797,         -17.
    187,   49.0119324,  -21.3688488,         -19.
    188,   48.0119324,  -23.1008987,         -21.
    189,   47.0119324,  -24.8329506,         -23.
    190,   46.0119324,  -26.5650005,           3.
    191,   26.5650005,  -46.0119286,           5.
    192,           0.,  -53.1300011,         -27.
    193,          -2.,  -53.1300011,         -27.
    194,          -2.,  -53.1300011,         -25.
    195,          -2.,  -53.1300011,         -23.
    196,          -2.,  -53.1300011,         -21.
    197,          -2.,  -53.1300011,         -19.
    198,          -2.,  -53.1300011,         -17.
    199,          -2.,  -53.1300011,         -15.
    200,          -2.,  -53.1300011,         -13.
    201,          -2.,  -53.1300011,         -11.
    202,          -2.,  -53.1300011,          -9.
    203,          -2.,  -53.1300011,          -7.
    204,          -2.,  -53.1300011,          -5.
    205,          -2.,  -53.1300011,          -3.
    206,          -2.,  -53.1300011,          -1.
    207,          -2.,  -53.1300011,           1.
    208,          -2.,  -53.1300011,           3.
    209,          -2.,  -53.1300011,           5.
    210,          -4.,  -53.1300011,           5.
    211,          -4.,  -53.1300011,           3.
    212,          -6.,  -53.1300011,           3.
    213,          -6.,  -53.1300011,           1.
    214,          -8.,  -53.1300011,           1.
    215,          -8.,  -53.1300011,          -1.
    216,         -10.,  -53.1300011,          -1.
    217,         -10.,  -53.1300011,          -3.
    218,         -12.,  -53.1300011,          -3.
    219,         -12.,  -53.1300011,          -5.
    220,         -14.,  -53.1300011,          -5.
    221,         -14.,  -53.1300011,          -7.
    222,         -12.,  -53.1300011,          -7.
    223,         -10.,  -53.1300011,          -7.
    224,          -8.,  -53.1300011,          -7.
    225,          -6.,  -53.1300011,          -7.
    226,          -4.,  -53.1300011,          -7.
    227,           0.,  -53.1300011,          -7.
    228,           2.,  -53.1300011,          -7.
    229,           4.,  -53.1300011,          -7.
    230,           6.,  -53.1300011,          -7.
    231,           8.,  -53.1300011,          -7.
    232,          10.,  -53.1300011,          -7.
    233,          12.,  -53.1300011,          -7.
    234,          14.,  -53.1300011,          -7.
    235,          14.,  -53.1300011,          -9.
    236,          12.,  -53.1300011,          -9.
    237,          12.,  -53.1300011,         -11.
    238,          10.,  -53.1300011,         -11.
    239,          10.,  -53.1300011,         -13.
    240,           8.,  -53.1300011,         -13.
    241,           8.,  -53.1300011,         -15.
    242,           6.,  -53.1300011,         -15.
    243,           6.,  -53.1300011,         -17.
    244,           4.,  -53.1300011,         -17.
    245,           4.,  -53.1300011,         -19.
    246,           2.,  -53.1300011,         -19.
    247,           2.,  -53.1300011,         -21.
    248,           0.,  -53.1300011,         -21.
    249,           0.,  -53.1300011,         -23.
    250,   26.5650005,  -46.0119324,         -25.
    251,   28.2970505,  -45.0119324,         -27.
    252,   30.0291023,  -44.0119324,         -27.
    253,   31.7611523,  -43.0119324,         -27.
    254,   33.4932022,  -42.0119324,         -27.
    255,   35.2252541,  -41.0119324,         -27.
    256,   36.9573059,  -40.0119324,         -27.
    257,   38.6893578,  -39.0119324,         -27.
    258,   38.6893578,  -39.0119324,         -25.
    259,   38.6893578,  -39.0119324,         -23.
    260,   38.6893578,  -39.0119324,         -21.
    261,   38.6893578,  -39.0119324,         -19.
    262,   38.6893578,  -39.0119324,         -17.
    263,   38.6893578,  -39.0119324,         -15.
    264,   38.6893578,  -39.0119324,         -13.
    265,   38.6893578,  -39.0119324,         -11.
    266,   23.1008987,  -48.0119324,         -27.
    267,   23.1008987,  -48.0119324,         -25.
    268,   23.1008987,  -48.0119324,         -23.
    269,   23.1008987,  -48.0119324,         -21.
    270,   23.1008987,  -48.0119324,         -19.
    271,   23.1008987,  -48.0119324,         -17.
    272,   23.1008987,  -48.0119324,         -15.
    273,   23.1008987,  -48.0119324,         -13.
    274,   23.1008987,  -48.0119324,         -11.
    275,   23.1008987,  -48.0119324,          -9.
    276,   23.1008987,  -48.0119324,          -5.
    277,   23.1008987,  -48.0119324,          -3.
    278,   23.1008987,  -48.0119324,          -1.
    279,   23.1008987,  -48.0119324,           1.
    280,   21.3688488,  -49.0119324,           5.
    281,    19.636797,  -50.0119324,           3.
    282,    17.904747,  -51.0119324,           1.
    283,   16.1726952,  -52.0119324,          -1.
    284,   14.4406452,  -53.0119324,          -3.
    285,   21.3688488,  -49.0119324,          -1.
    286,    19.636797,  -50.0119324,          -3.
    287,    17.904747,  -51.0119324,          -5.
    288,   14.4406452,  -53.0119324,          -9.
    289,   16.1726952,  -52.0119324,          -9.
    290,    17.904747,  -51.0119324,          -9.
    291,    19.636797,  -50.0119324,          -9.
    292,   21.3688488,  -49.0119324,          -9.
    293,   26.5650005,  -46.0119324,          -9.
    294,   28.2970505,  -45.0119324,          -9.
    295,   26.5650005,  -46.0119324,         -11.
    296,   30.0291023,  -44.0119324,          -9.
    297,   28.2970505,  -45.0119324,         -11.
    298,   26.5650005,  -46.0119324,         -13.
    299,   31.7611523,  -43.0119324,          -9.
    300,   30.0291023,  -44.0119324,         -11.
    301,   28.2970505,  -45.0119324,         -13.
    302,   26.5650005,  -46.0119324,         -15.
    303,   33.4932022,  -42.0119324,          -9.
    304,   31.7611523,  -43.0119324,         -11.
    305,   30.0291023,  -44.0119324,         -13.
    306,   28.2970505,  -45.0119324,         -15.
    307,   26.5650005,  -46.0119324,         -17.
    308,   35.2252541,  -41.0119324,          -9.
    309,   33.4932022,  -42.0119324,         -11.
    310,   31.7611523,  -43.0119324,         -13.
    311,   30.0291023,  -44.0119324,         -15.
    312,   28.2970505,  -45.0119324,         -17.
    313,   26.5650005,  -46.0119324,         -19.
    314,   38.6893578,  -39.0119324,          -5.
    315,   36.9573059,  -40.0119324,         -13.
    316,   35.2252541,  -41.0119324,         -15.
    317,   33.4932022,  -42.0119324,         -17.
    318,   31.7611523,  -43.0119324,         -19.
    319,   30.0291023,  -44.0119324,         -21.
    320,   28.2970505,  -45.0119324,         -23.
    321,   47.0119324,  -24.8329506,         -25.
    322,   48.0119324,  -23.1008987,         -25.
    323,   49.0119324,  -21.3688488,         -25.
    324,   50.0119324,   -19.636797,         -25.
    325,   51.0119324,   -17.904747,         -25.
    326,   52.0119324,  -16.1726952,         -25.
    327,   52.0119324,  -16.1726952,         -23.
    328,   52.0119324,  -16.1726952,         -21.
    329,   51.0119324,   -17.904747,         -23.
    330,   52.0119324,  -16.1726952,         -19.
    331,   51.0119324,   -17.904747,         -21.
    332,   50.0119324,   -19.636797,         -23.
    333,   52.0119324,  -16.1726952,         -17.
    334,   51.0119324,   -17.904747,         -19.
    335,   50.0119324,   -19.636797,         -21.
    336,   49.0119324,  -21.3688488,         -23.
    337,   52.0119324,  -16.1726952,         -15.
    338,   51.0119324,   -17.904747,         -17.
    339,   50.0119324,   -19.636797,         -19.
    340,   49.0119324,  -21.3688488,         -21.
    341,   48.0119324,  -23.1008987,         -23.
    342,   43.0119324,  -31.7611523,         -27.
    343,   43.0119324,  -31.7611523,         -25.
    344,   43.0119324,  -31.7611523,         -23.
    345,   43.0119324,  -31.7611523,         -21.
    346,   43.0119324,  -31.7611523,         -19.
    347,   43.0119324,  -31.7611523,         -17.
    348,   43.0119324,  -31.7611523,         -15.
    349,   43.0119324,  -31.7611523,         -13.
    350,   43.0119324,  -31.7611523,         -11.
    351,   43.0119324,  -31.7611523,          -5.
    352,   43.0119324,  -31.7611523,          -3.
    353,   42.0119324,  -33.4932022,          -5.
    354,   46.0119324,  -26.5650005,          -5.
    355,   46.0119324,  -26.5650005,          -3.
    356,   46.0119324,  -26.5650005,          -1.
    357,   46.0119324,  -26.5650005,           1.
    358,   47.0119324,  -24.8329506,           5.
    359,   42.0119324,  -33.4932022,           5.
    360,   41.0119324,  -35.2252541,           3.
    361,   40.0119324,  -36.9573059,           1.
    362,   39.0119324,  -38.6893578,          -1.
    363,   39.0119324,  -38.6893578,         -11.
    364,   40.0119324,  -36.9573059,         -11.
    365,   41.0119324,  -35.2252541,         -11.
    366,   42.0119324,  -33.4932022,         -11.
    367,   47.0119324,  -24.8329506,          -5.
    368,   48.0119324,  -23.1008987,          -5.
    369,   49.0119324,  -21.3688488,          -5.
    370,   50.0119324,   -19.636797,          -5.
    371,   51.0119324,   -17.904747,          -5.
    372,   52.0119324,  -16.1726952,          -5.
    373,   53.0119324,  -14.4406452,          -3.
    374,   47.0119324,  -24.8329506,           3.
    375,   26.5650005,  -46.0119324,           3.
    376,           0.,  -53.1300011,           5.
    377,  -26.5650005,  -46.0119286,         -27.
    378,  -28.2970505,  -45.0119324,         -27.
    379,  -28.2970505,  -45.0119324,         -25.
    380,  -28.2970505,  -45.0119324,         -23.
    381,  -28.2970505,  -45.0119324,         -21.
    382,  -28.2970505,  -45.0119324,         -19.
    383,  -28.2970505,  -45.0119324,         -17.
    384,  -28.2970505,  -45.0119324,         -15.
    385,  -28.2970505,  -45.0119324,         -13.
    386,  -28.2970505,  -45.0119324,         -11.
    387,  -28.2970505,  -45.0119324,          -9.
    388,  -28.2970505,  -45.0119324,          -7.
    389,  -28.2970505,  -45.0119324,          -5.
    390,  -28.2970505,  -45.0119324,          -3.
    391,  -28.2970505,  -45.0119324,          -1.
    392,  -28.2970505,  -45.0119324,           1.
    393,  -28.2970505,  -45.0119324,           3.
    394,  -28.2970505,  -45.0119324,           5.
    395,  -30.0291023,  -44.0119324,           5.
    396,  -30.0291023,  -44.0119324,           3.
    397,  -31.7611523,  -43.0119324,           3.
    398,  -31.7611523,  -43.0119324,           1.
    399,  -33.4932022,  -42.0119324,           1.
    400,  -33.4932022,  -42.0119324,          -1.
    401,  -35.2252541,  -41.0119324,          -1.
    402,  -35.2252541,  -41.0119324,          -3.
    403,  -36.9573059,  -40.0119324,          -3.
    404,  -36.9573059,  -40.0119324,          -5.
    405,  -38.6893578,  -39.0119324,          -5.
    406,  -38.6893578,  -39.0119324,          -7.
    407,  -36.9573059,  -40.0119324,          -7.
    408,  -35.2252541,  -41.0119324,          -7.
    409,  -33.4932022,  -42.0119324,          -7.
    410,  -31.7611523,  -43.0119324,          -7.
    411,  -30.0291023,  -44.0119324,          -7.
    412,  -26.5650005,  -46.0119324,          -7.
    413,  -24.8329506,  -47.0119324,          -7.
    414,  -23.1008987,  -48.0119324,          -7.
    415,  -21.3688488,  -49.0119324,          -7.
    416,   -19.636797,  -50.0119324,          -7.
    417,   -17.904747,  -51.0119324,          -7.
    418,  -16.1726952,  -52.0119324,          -7.
    419,  -14.4406452,  -53.0119324,          -7.
    420,  -14.4406452,  -53.0119324,          -9.
    421,  -16.1726952,  -52.0119324,          -9.
    422,  -16.1726952,  -52.0119324,         -11.
    423,   -17.904747,  -51.0119324,         -11.
    424,   -17.904747,  -51.0119324,         -13.
    425,   -19.636797,  -50.0119324,         -13.
    426,   -19.636797,  -50.0119324,         -15.
    427,  -21.3688488,  -49.0119324,         -15.
    428,  -21.3688488,  -49.0119324,         -17.
    429,  -23.1008987,  -48.0119324,         -17.
    430,  -23.1008987,  -48.0119324,         -19.
    431,  -24.8329506,  -47.0119324,         -19.
    432,  -24.8329506,  -47.0119324,         -21.
    433,  -26.5650005,  -46.0119324,         -21.
    434,  -26.5650005,  -46.0119324,         -23.
    435,           0.,  -53.1300011,         -25.
    436,           2.,  -53.1300011,         -27.
    437,           4.,  -53.1300011,         -27.
    438,           6.,  -53.1300011,         -27.
    439,           8.,  -53.1300011,         -27.
    440,          10.,  -53.1300011,         -27.
    441,          12.,  -53.1300011,         -27.
    442,          14.,  -53.1300011,         -27.
    443,          14.,  -53.1300011,         -25.
    444,          14.,  -53.1300011,         -23.
    445,          14.,  -53.1300011,         -21.
    446,          14.,  -53.1300011,         -19.
    447,          14.,  -53.1300011,         -17.
    448,          14.,  -53.1300011,         -15.
    449,          14.,  -53.1300011,         -13.
    450,          14.,  -53.1300011,         -11.
    451,          -4.,  -53.1300011,         -27.
    452,          -4.,  -53.1300011,         -25.
    453,          -4.,  -53.1300011,         -23.
    454,          -4.,  -53.1300011,         -21.
    455,          -4.,  -53.1300011,         -19.
    456,          -4.,  -53.1300011,         -17.
    457,          -4.,  -53.1300011,         -15.
    458,          -4.,  -53.1300011,         -13.
    459,          -4.,  -53.1300011,         -11.
    460,          -4.,  -53.1300011,          -9.
    461,          -4.,  -53.1300011,          -5.
    462,          -4.,  -53.1300011,          -3.
    463,          -4.,  -53.1300011,          -1.
    464,          -4.,  -53.1300011,           1.
    465,          -6.,  -53.1300011,           5.
    466,          -8.,  -53.1300011,           3.
    467,         -10.,  -53.1300011,           1.
    468,         -12.,  -53.1300011,          -1.
    469,         -14.,  -53.1300011,          -3.
    470,          -6.,  -53.1300011,          -1.
    471,          -8.,  -53.1300011,          -3.
    472,         -10.,  -53.1300011,          -5.
    473,         -14.,  -53.1300011,          -9.
    474,         -12.,  -53.1300011,          -9.
    475,         -10.,  -53.1300011,          -9.
    476,          -8.,  -53.1300011,          -9.
    477,          -6.,  -53.1300011,          -9.
    478,           0.,  -53.1300011,          -9.
    479,           2.,  -53.1300011,          -9.
    480,           0.,  -53.1300011,         -11.
    481,           4.,  -53.1300011,          -9.
    482,           2.,  -53.1300011,         -11.
    483,           0.,  -53.1300011,         -13.
    484,           6.,  -53.1300011,          -9.
    485,           4.,  -53.1300011,         -11.
    486,           2.,  -53.1300011,         -13.
    487,           0.,  -53.1300011,         -15.
    488,           8.,  -53.1300011,          -9.
    489,           6.,  -53.1300011,         -11.
    490,           4.,  -53.1300011,         -13.
    491,           2.,  -53.1300011,         -15.
    492,           0.,  -53.1300011,         -17.
    493,          10.,  -53.1300011,          -9.
    494,           8.,  -53.1300011,         -11.
    495,           6.,  -53.1300011,         -13.
    496,           4.,  -53.1300011,         -15.
    497,           2.,  -53.1300011,         -17.
    498,           0.,  -53.1300011,         -19.
    499,          14.,  -53.1300011,          -5.
    500,          12.,  -53.1300011,         -13.
    501,          10.,  -53.1300011,         -15.
    502,           8.,  -53.1300011,         -17.
    503,           6.,  -53.1300011,         -19.
    504,           4.,  -53.1300011,         -21.
    505,           2.,  -53.1300011,         -23.
    506,   28.2970505,  -45.0119324,         -25.
    507,   30.0291023,  -44.0119324,         -25.
    508,   31.7611523,  -43.0119324,         -25.
    509,   33.4932022,  -42.0119324,         -25.
    510,   35.2252541,  -41.0119324,         -25.
    511,   36.9573059,  -40.0119324,         -25.
    512,   36.9573059,  -40.0119324,         -23.
    513,   36.9573059,  -40.0119324,         -21.
    514,   35.2252541,  -41.0119324,         -23.
    515,   36.9573059,  -40.0119324,         -19.
    516,   35.2252541,  -41.0119324,         -21.
    517,   33.4932022,  -42.0119324,         -23.
    518,   36.9573059,  -40.0119324,         -17.
    519,   35.2252541,  -41.0119324,         -19.
    520,   33.4932022,  -42.0119324,         -21.
    521,   31.7611523,  -43.0119324,         -23.
    522,   36.9573059,  -40.0119324,         -15.
    523,   35.2252541,  -41.0119324,         -17.
    524,   33.4932022,  -42.0119324,         -19.
    525,   31.7611523,  -43.0119324,         -21.
    526,   30.0291023,  -44.0119324,         -23.
    527,   21.3688488,  -49.0119324,         -27.
    528,   21.3688488,  -49.0119324,         -25.
    529,   21.3688488,  -49.0119324,         -23.
    530,   21.3688488,  -49.0119324,         -21.
    531,   21.3688488,  -49.0119324,         -19.
    532,   21.3688488,  -49.0119324,         -17.
    533,   21.3688488,  -49.0119324,         -15.
    534,   21.3688488,  -49.0119324,         -13.
    535,   21.3688488,  -49.0119324,         -11.
    536,   21.3688488,  -49.0119324,          -5.
    537,   21.3688488,  -49.0119324,          -3.
    538,    19.636797,  -50.0119324,          -5.
    539,   26.5650005,  -46.0119324,          -5.
    540,   26.5650005,  -46.0119324,          -3.
    541,   26.5650005,  -46.0119324,          -1.
    542,   26.5650005,  -46.0119324,           1.
    543,   28.2970505,  -45.0119324,           5.
    544,    19.636797,  -50.0119324,           5.
    545,    17.904747,  -51.0119324,           3.
    546,   16.1726952,  -52.0119324,           1.
    547,   14.4406452,  -53.0119324,          -1.
    548,   14.4406452,  -53.0119324,         -11.
    549,   16.1726952,  -52.0119324,         -11.
    550,    17.904747,  -51.0119324,         -11.
    551,    19.636797,  -50.0119324,         -11.
    552,   28.2970505,  -45.0119324,          -5.
    553,   30.0291023,  -44.0119324,          -5.
    554,   31.7611523,  -43.0119324,          -5.
    555,   33.4932022,  -42.0119324,          -5.
    556,   35.2252541,  -41.0119324,          -5.
    557,   36.9573059,  -40.0119324,          -5.
    558,   38.6893578,  -39.0119324,          -3.
    559,   42.0119324,  -33.4932022,         -27.
    560,   42.0119324,  -33.4932022,         -25.
    561,   42.0119324,  -33.4932022,         -23.
    562,   42.0119324,  -33.4932022,         -21.
    563,   42.0119324,  -33.4932022,         -19.
    564,   42.0119324,  -33.4932022,         -17.
    565,   42.0119324,  -33.4932022,         -15.
    566,   42.0119324,  -33.4932022,         -13.
    567,   47.0119324,  -24.8329506,          -3.
    568,   47.0119324,  -24.8329506,          -1.
    569,   47.0119324,  -24.8329506,           1.
    570,   48.0119324,  -23.1008987,           5.
    571,   41.0119324,  -35.2252541,           5.
    572,   40.0119324,  -36.9573059,           3.
    573,   39.0119324,  -38.6893578,           1.
    574,   39.0119324,  -38.6893578,         -13.
    575,   40.0119324,  -36.9573059,         -13.
    576,   41.0119324,  -35.2252541,         -13.
    577,   48.0119324,  -23.1008987,          -3.
    578,   49.0119324,  -21.3688488,          -3.
    579,   50.0119324,   -19.636797,          -3.
    580,   51.0119324,   -17.904747,          -3.
    581,   52.0119324,  -16.1726952,          -3.
    582,   53.0119324,  -14.4406452,          -1.
    583,   48.0119324,  -23.1008987,           3.
    584,   28.2970505,  -45.0119324,           3.
    585,           0.,  -53.1300011,           3.
    586,  -26.5650005,  -46.0119286,           5.
    587,  -46.0119286,  -26.5650005,         -27.
    588,  -47.0119324,  -24.8329506,         -27.
    589,  -47.0119324,  -24.8329506,         -25.
    590,  -47.0119324,  -24.8329506,         -23.
    591,  -47.0119324,  -24.8329506,         -21.
    592,  -47.0119324,  -24.8329506,         -19.
    593,  -47.0119324,  -24.8329506,         -17.
    594,  -47.0119324,  -24.8329506,         -15.
    595,  -47.0119324,  -24.8329506,         -13.
    596,  -47.0119324,  -24.8329506,         -11.
    597,  -47.0119324,  -24.8329506,          -9.
    598,  -47.0119324,  -24.8329506,          -7.
    599,  -47.0119324,  -24.8329506,          -5.
    600,  -47.0119324,  -24.8329506,          -3.
    601,  -47.0119324,  -24.8329506,          -1.
    602,  -47.0119324,  -24.8329506,           1.
    603,  -47.0119324,  -24.8329506,           3.
    604,  -47.0119324,  -24.8329506,           5.
    605,  -48.0119324,  -23.1008987,           5.
    606,  -48.0119324,  -23.1008987,           3.
    607,  -49.0119324,  -21.3688488,           3.
    608,  -49.0119324,  -21.3688488,           1.
    609,  -50.0119324,   -19.636797,           1.
    610,  -50.0119324,   -19.636797,          -1.
    611,  -51.0119324,   -17.904747,          -1.
    612,  -51.0119324,   -17.904747,          -3.
    613,  -52.0119324,  -16.1726952,          -3.
    614,  -52.0119324,  -16.1726952,          -5.
    615,  -53.0119324,  -14.4406452,          -5.
    616,  -53.0119324,  -14.4406452,          -7.
    617,  -52.0119324,  -16.1726952,          -7.
    618,  -51.0119324,   -17.904747,          -7.
    619,  -50.0119324,   -19.636797,          -7.
    620,  -49.0119324,  -21.3688488,          -7.
    621,  -48.0119324,  -23.1008987,          -7.
    622,  -46.0119324,  -26.5650005,          -7.
    623,  -45.0119324,  -28.2970505,          -7.
    624,  -44.0119324,  -30.0291023,          -7.
