nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2006-01-02 12:00:00	1.94	239.285	0.075	0.115	0.454	178.417	0.002	10.134	202	3.708	6.359	1.55	267.446	0.087	1.18	182.106	0.259	9.722	8.065	3.491	3.214
486	718	2006-01-02 13:00:00	2.08	232.659	0.075	0.123	0.446	178.417	0.002	10.134	202	3.974	6.085	1.57	267.616	0.09	1.362	181.894	0.241	9.283	7.875	3.785	3.495
486	718	2006-01-02 14:00:00	2.19	227.113	0.075	0.129	0.534	169.193	0.002	11.84	202	4.221	5.982	1.6	266.909	0.093	1.502	179.425	0.228	9.027	7.914	3.994	3.682
486	718	2006-01-02 15:00:00	2.29	221.488	0.075	0.134	0.554	169.193	0.002	11.84	202	4.373	5.912	1.58	266.749	0.094	1.648	179.837	0.218	9.06	8.045	4.162	3.825
486	718	2006-01-02 16:00:00	2.33	218.466	0.075	0.136	0.545	169.193	0.002	11.84	202	4.456	5.914	1.57	265.809	0.095	1.721	180.653	0.211	9.033	8.099	4.303	3.955
486	718	2006-01-02 17:00:00	2.39	215.52	0.075	0.139	0.613	168.493	0.002	13.083	202	4.569	5.891	1.56	264.805	0.096	1.811	181.592	0.206	9.022	8.16	4.414	4.056
486	718	2006-01-02 18:00:00	2.47	211.916	0.075	0.141	0.631	168.493	0.002	13.083	202	4.723	5.849	1.52	264.431	0.096	1.943	183.001	0.2	9.138	8.304	4.534	4.162
486	718	2006-01-02 19:00:00	2.52	210.013	0.075	0.143	0.627	168.493	0.002	13.083	202	4.815	5.863	1.51	262.964	0.096	2.02	183.934	0.195	9.111	8.33	4.649	4.266
486	718	2006-01-02 20:00:00	2.59	208.333	0.075	0.144	0.685	168.149	0.002	14.121	202	4.944	5.878	1.47	262.899	0.096	2.129	185.637	0.19	9.261	8.499	4.776	4.383
486	718	2006-01-02 21:00:00	2.69	206.569	0.158	0.145	0.703	168.149	0.002	14.121	202	5.657	5.877	1.48	260.931	0.097	2.238	185.765	0.186	9.195	8.49	4.86	4.452
486	718	2006-01-02 22:00:00	2.76	205.51	0.155	0.145	0.71	168.149	0.003	14.121	202	5.862	5.924	1.5	259.134	0.098	2.321	185.906	0.182	9.141	8.479	4.956	4.532
486	718	2006-01-02 23:00:00	2.88	204.442	0.154	0.145	0.783	171.425	0.003	15.493	202	6.104	5.972	1.38	263.126	0.093	2.522	189.554	0.175	9.693	9.003	5.167	4.731
486	718	2006-01-03 00:00:00	3.04	203.614	0.146	0.145	0.805	171.425	0.003	15.493	202	6.37	6.037	1.41	260.565	0.094	2.688	190.022	0.171	9.638	9.035	5.286	4.839
486	718	2006-01-03 01:00:00	3.17	203.356	0.142	0.144	0.812	171.425	0.003	15.493	202	6.708	6.133	1.47	257.724	0.096	2.805	190.072	0.167	9.517	8.991	5.403	4.941
486	718	2006-01-03 02:00:00	3.33	202.554	0.14	0.143	0.902	169.386	0.003	17.265	202	7.056	6.224	1.42	259.77	0.095	3.012	191.292	0.161	9.641	9.083	5.594	5.107
486	718	2006-01-03 03:00:00	3.56	201.655	0.133	0.141	0.949	169.386	0.003	17.265	202	7.427	6.334	1.52	256.52	0.097	3.217	190.534	0.157	9.605	9.136	5.716	5.224
486	718	2006-01-03 04:00:00	3.74	201.564	0.129	0.139	0.959	169.386	0.003	17.265	202	7.779	6.472	1.49	258.542	0.096	3.431	191.779	0.152	9.702	9.201	5.922	5.4
486	718	2006-01-03 05:00:00	3.94	201.183	0.128	0.136	1.023	167.826	0.003	18.588	202	8.202	6.614	1.6	256.749	0.096	3.597	190.952	0.148	9.816	9.329	6.043	5.509
486	718	2006-01-03 06:00:00	4.21	201.22	0.12	0.132	1.075	167.826	0.003	18.588	202	8.66	6.794	1.77	254.783	0.094	3.824	190.457	0.145	10.09	9.698	6.178	5.627
486	718	2006-01-03 07:00:00	4.46	201.932	0.117	0.128	1.072	167.826	0.003	18.588	202	9.201	7.016	1.94	253.777	0.092	4.017	190.513	0.141	10.355	9.992	6.359	5.798
486	718	2006-01-03 08:00:00	4.72	203.019	0.115	0.124	1.088	171.641	0.003	18.779	202	9.72	7.247	1.84	260.588	0.088	4.341	193.467	0.134	10.833	10.402	6.674	6.071
486	718	2006-01-03 09:00:00	5	205.072	0.107	0.119	1.071	171.641	0.003	18.779	202	10.222	7.545	2.19	256.684	0.086	4.497	193.619	0.131	11.186	10.84	6.841	6.24
486	718	2006-01-03 10:00:00	5.23	206.624	0.106	0.115	1.064	171.641	0.003	18.779	202	10.682	7.791	2.39	256.56	0.084	4.647	194.19	0.128	11.428	11.083	7.019	6.397
486	718	2006-01-03 11:00:00	5.2	209.656	0.105	0.111	0.782	181.375	0.003	15.414	202	10.683	8.073	2.51	257.739	0.083	4.547	196.059	0.124	11.58	11.087	7.218	6.581
486	718	2006-01-03 12:00:00	5	213.055	0.104	0.108	0.741	181.375	0.002	15.414	202	10.195	8.306	2.7	258.015	0.082	4.212	195.737	0.124	11.711	11.338	7.238	6.597
486	718	2006-01-03 13:00:00	4.84	215.026	0.104	0.106	0.724	181.375	0.002	15.414	202	9.857	8.379	2.7	261.852	0.08	4.012	195.218	0.125	11.942	11.55	7.193	6.55
486	718	2006-01-03 14:00:00	4.51	219.625	0.105	0.103	0.089	243.932	0.001	3.095	202	9.11	8.634	4.51	219.625	0.103	0.05	238.023	0.652	8.48	7.649	1.44	1.359
486	718	2006-01-03 15:00:00	4.1	227.923	0.105	0.097	0.088	243.932	0.001	3.095	202	8.331	9.185	4.1	227.923	0.097	0.026	238.44	0.652	9.053	8.253	1.44	1.359
486	718	2006-01-03 16:00:00	3.84	235.687	0.063	0.092	0.088	243.932	0.001	3.095	202	7.29	9.707	3.84	235.687	0.092	0.023	240.136	0.652	9.575	8.806	1.44	1.359
486	718	2006-01-03 17:00:00	3.68	241.979	0.063	0.089	0.091	192.372	0.001	3.174	202	6.986	10.113	3.68	241.98	0.089	0.023	194.909	0.652	9.985	9.217	1.44	1.359
486	718	2006-01-03 18:00:00	3.6	246.998	0.063	0.086	0.091	192.372	0.001	3.174	202	6.827	10.463	3.6	246.998	0.086	0.023	194.909	0.652	10.332	9.543	1.44	1.359
486	718	2006-01-03 19:00:00	3.56	251.277	0.063	0.084	0.091	192.372	0.001	3.174	202	6.75	10.774	3.56	251.278	0.084	0.023	194.909	0.652	10.64	9.823	1.44	1.359
486	718	2006-01-03 20:00:00	3.55	254.922	0.063	0.082	0.18	180.402	0.001	5.7	202	6.745	11.022	3.55	255.114	0.082	0.198	174.436	0.329	10.972	10.205	2.913	2.799
486	718	2006-01-03 21:00:00	3.58	257.892	0.063	0.081	0.181	180.402	0.001	5.7	202	6.796	11.182	3.57	258.112	0.08	0.215	173.18	0.338	11.144	10.357	2.816	2.692
486	718	2006-01-03 22:00:00	3.61	260.283	0.063	0.08	0.181	180.402	0.001	5.7	202	6.868	11.264	3.61	260.524	0.08	0.23	172.145	0.346	11.238	10.444	2.718	2.578
486	718	2006-01-03 23:00:00	3.64	262.01	0.068	0.08	0.243	175.394	0.001	7.223	202	6.986	11.233	3.62	262.822	0.08	0.421	174.186	0.276	11.396	10.67	3.306	3.062
486	718	2006-01-04 00:00:00	3.67	263.175	0.07	0.081	0.245	175.394	0.001	7.223	202	7.064	11.136	3.63	264.28	0.08	0.497	173.868	0.278	11.408	10.698	3.245	2.994
486	718	2006-01-04 01:00:00	3.69	264.139	0.071	0.081	0.247	175.394	0.001	7.223	202	7.136	11.088	3.65	265.382	0.08	0.535	174.685	0.284	11.424	10.73	3.182	2.935
486	718	2006-01-04 02:00:00	3.74	264.953	0.071	0.081	0.286	170.689	0.001	8.097	202	7.31	11.068	3.68	266.653	0.08	0.633	176.939	0.264	11.549	10.891	3.389	3.111
486	718	2006-01-04 03:00:00	3.8	265.741	0.072	0.081	0.289	170.689	0.001	8.097	202	7.456	11.09	3.74	267.647	0.079	0.685	177.845	0.265	11.661	11.021	3.381	3.104
486	718	2006-01-04 04:00:00	3.87	266.616	0.072	0.081	0.29	170.689	0.001	8.097	202	7.618	11.175	3.8	268.549	0.079	0.705	178.491	0.266	11.782	11.156	3.368	3.093
486	718	2006-01-04 05:00:00	3.94	267.272	0.073	0.08	0.34	165.342	0.001	9.168	202	7.792	11.221	3.85	269.927	0.078	0.838	179.086	0.232	12.005	11.418	3.722	3.359
486	718	2006-01-04 06:00:00	4	267.655	0.073	0.08	0.346	165.342	0.001	9.168	202	7.959	11.211	3.9	270.527	0.078	0.889	178.988	0.237	12.102	11.527	3.677	3.328
486	718	2006-01-04 07:00:00	4.06	267.982	0.073	0.08	0.35	165.342	0.001	9.168	202	8.39	11.2	3.95	270.985	0.077	0.925	179.182	0.239	12.177	11.604	3.649	3.303
486	718	2006-01-04 08:00:00	4.1	268.136	0.073	0.08	0.372	168.983	0.002	9.576	202	8.483	11.189	3.96	271.863	0.077	1.038	182.751	0.224	12.358	11.817	3.874	3.488
486	718	2006-01-04 09:00:00	4.12	268.157	0.073	0.08	0.377	168.983	0.002	9.576	202	8.552	11.174	3.98	272.076	0.076	1.073	183.743	0.226	12.427	11.874	3.861	3.485
486	718	2006-01-04 10:00:00	4.14	268.199	0.073	0.079	0.38	168.983	0.002	9.576	202	8.586	11.194	3.99	272.276	0.076	1.099	184.424	0.225	12.504	11.922	3.883	3.505
486	718	2006-01-04 11:00:00	4.14	267.738	0.073	0.079	0.446	174.242	0.002	10.865	202	8.597	11.083	3.96	272.896	0.075	1.236	188.602	0.215	12.717	12.206	4.056	3.661
486	718	2006-01-04 12:00:00	4.13	266.543	0.073	0.08	0.475	174.242	0.002	10.865	202	8.1	10.804	3.9	272.985	0.075	1.371	189.569	0.216	12.752	12.203	4.077	3.683
486	718	2006-01-04 13:00:00	4.08	265.175	0.073	0.082	0.492	174.242	0.002	10.865	202	7.981	10.476	3.8	272.938	0.075	1.474	189.401	0.214	12.694	12.08	4.128	3.735
486	718	2006-01-04 14:00:00	4.03	263.236	0.073	0.084	0.556	174.521	0.002	12.045	202	7.985	10.067	3.69	272.989	0.075	1.613	189.81	0.21	12.647	12.009	4.249	3.864
486	718	2006-01-04 15:00:00	4.02	260.478	0.072	0.086	0.578	174.521	0.002	12.045	202	7.944	9.601	3.6	273.08	0.075	1.803	190.239	0.204	12.578	11.908	4.391	3.998
486	718	2006-01-04 16:00:00	4.03	258.172	0.072	0.088	0.586	174.521	0.002	12.045	202	7.931	9.288	3.53	273.022	0.076	1.935	190.254	0.198	12.426	11.71	4.527	4.122
486	718	2006-01-04 17:00:00	4.05	255.572	0.072	0.091	0.64	177.272	0.002	13.235	202	7.974	9.001	3.45	273.704	0.076	2.128	192.796	0.189	12.445	11.738	4.768	4.354
486	718	2006-01-04 18:00:00	4.09	252.52	0.072	0.094	0.66	177.272	0.002	13.235	202	8.068	8.717	3.39	273.894	0.076	2.304	193.572	0.182	12.337	11.658	4.931	4.501
486	718	2006-01-04 19:00:00	4.11	250.365	0.072	0.096	0.663	177.272	0.003	13.235	202	8.114	8.552	3.33	273.979	0.077	2.406	193.765	0.178	12.195	11.529	5.056	4.608
486	718	2006-01-04 20:00:00	4.12	248.629	0.073	0.097	0.691	177.693	0.002	13.911	202	8.166	8.443	3.28	274.378	0.078	2.498	194.15	0.173	12.133	11.496	5.189	4.739
486	718	2006-01-04 21:00:00	4.16	247.056	0.073	0.099	0.695	177.693	0.002	13.911	202	8.255	8.362	3.26	274.52	0.078	2.579	193.863	0.171	12.082	11.463	5.268	4.808
486	718	2006-01-04 22:00:00	4.2	245.936	0.073	0.099	0.696	177.693	0.003	13.911	202	8.349	8.338	3.26	274.534	0.078	2.643	193.499	0.168	12.06	11.454	5.342	4.873
486	718	2006-01-04 23:00:00	4.25	244.694	0.073	0.1	0.716	179.517	0.003	14.241	202	8.455	8.325	3.27	274.377	0.078	2.714	193.583	0.166	12.063	11.496	5.423	4.944
486	718	2006-01-05 00:00:00	4.29	243.161	0.073	0.101	0.717	179.517	0.003	14.241	202	8.541	8.301	3.27	273.893	0.079	2.787	193.973	0.163	12.034	11.481	5.51	5.021
486	718	2006-01-05 01:00:00	4.3	241.662	0.073	0.101	0.714	179.517	0.003	14.241	202	8.548	8.279	3.24	273.145	0.079	2.831	194.359	0.161	11.982	11.442	5.587	5.088
486	718	2006-01-05 02:00:00	4.26	240.587	0.073	0.102	0.668	180.416	0.002	13.78	202	8.454	8.281	3.19	272.196	0.08	2.825	195.011	0.158	11.902	11.343	5.671	5.174
486	718	2006-01-05 03:00:00	4.2	239.477	0.073	0.102	0.656	180.416	0.002	13.78	202	8.311	8.267	3.12	271.172	0.08	2.806	195.765	0.156	11.834	11.297	5.731	5.224
486	718	2006-01-05 04:00:00	4.14	237.82	0.073	0.103	0.651	180.416	0.002	13.78	202	8.183	8.219	3.04	270.144	0.081	2.806	196.326	0.155	11.771	11.249	5.787	5.269
486	718	2006-01-05 05:00:00	4.06	236.401	0.073	0.104	0.611	179.87	0.002	13.18	202	8.037	8.191	3	268.061	0.082	2.74	195.379	0.154	11.561	11.009	5.785	5.264
486	718	2006-01-05 06:00:00	3.99	235.17	0.073	0.104	0.6	179.87	0.002	13.18	202	7.774	8.188	2.93	266.727	0.082	2.709	195.591	0.153	11.52	10.981	5.826	5.298
486	718	2006-01-05 07:00:00	3.95	233.719	0.073	0.105	0.594	179.87	0.002	13.18	202	7.686	8.172	2.88	265.451	0.082	2.705	195.723	0.152	11.499	10.97	5.87	5.335
486	718	2006-01-05 08:00:00	3.9	232.884	0.073	0.105	0.542	182.04	0.002	12.358	202	7.53	8.202	2.87	263.347	0.083	2.64	195.165	0.151	11.371	10.879	5.879	5.332
486	718	2006-01-05 09:00:00	3.85	232.443	0.073	0.104	0.531	182.04	0.002	12.358	202	7.419	8.258	2.9	260.32	0.084	2.53	194.267	0.153	11.263	10.782	5.821	5.286
486	718	2006-01-05 10:00:00	3.81	231.763	0.073	0.104	0.526	182.04	0.002	12.358	202	7.344	8.284	2.87	259.273	0.083	2.512	194.519	0.152	11.291	10.807	5.853	5.313
486	718	2006-01-05 11:00:00	3.75	231.818	0.073	0.103	0.463	177.652	0.002	11.229	202	7.221	8.355	3.03	253.156	0.087	2.208	189.654	0.161	10.753	10.216	5.541	5.032
486	718	2006-01-05 12:00:00	3.67	232.466	0.073	0.102	0.454	177.652	0.002	11.229	202	7.058	8.466	3	252.678	0.086	2.118	189.796	0.16	10.821	10.282	5.544	5.03
486	718	2006-01-05 13:00:00	3.61	232.916	0.073	0.101	0.451	177.652	0.002	11.229	202	6.927	8.538	2.97	252.479	0.085	2.058	190.09	0.16	10.911	10.37	5.522	5.005
486	718	2006-01-05 14:00:00	3.53	234.041	0.072	0.099	0.374	175.251	0.002	9.663	202	6.771	8.669	3.14	246.1	0.088	1.616	185.383	0.184	10.438	9.886	4.835	4.405
486	718	2006-01-05 15:00:00	3.46	235.39	0.072	0.097	0.369	175.251	0.001	9.663	202	6.622	8.842	3.11	246.362	0.087	1.517	185.808	0.185	10.523	9.951	4.807	4.372
486	718	2006-01-05 16:00:00	3.42	236.199	0.071	0.096	0.367	175.251	0.001	9.663	202	6.53	8.959	3.09	246.6	0.087	1.466	186.453	0.186	10.626	10.045	4.777	4.34
486	718	2006-01-05 17:00:00	3.38	237.165	0.07	0.094	0.3	171.593	0.001	8.208	202	6.446	9.122	3.22	242.416	0.089	1.031	179.678	0.231	10.138	9.487	3.906	3.584
486	718	2006-01-05 18:00:00	3.34	238.086	0.069	0.093	0.296	171.593	0.001	8.208	202	6.368	9.313	3.2	242.71	0.088	0.96	180.285	0.232	10.243	9.59	3.88	3.558
486	718	2006-01-05 19:00:00	3.31	238.541	0.069	0.092	0.295	171.593	0.001	8.208	202	6.307	9.434	3.19	242.61	0.088	0.899	181.34	0.238	10.302	9.65	3.787	3.477
486	718	2006-01-05 20:00:00	3.26	239.143	0.07	0.091	0.205	161.86	0.001	6.135	202	6.222	9.601	3.22	240.483	0.09	0.5	168.713	0.321	9.863	9.068	2.848	2.643
486	718	2006-01-05 21:00:00	3.2	239.728	0.07	0.09	0.202	161.86	0.001	6.135	202	6.1	9.781	3.17	240.656	0.089	0.409	168.61	0.336	9.946	9.169	2.738	2.551
486	718	2006-01-05 22:00:00	3.12	239.97	0.071	0.09	0.201	161.86	0.001	6.135	202	5.978	9.883	3.1	240.777	0.089	0.372	169.316	0.337	10.019	9.26	2.725	2.537
486	718	2006-01-05 23:00:00	3.04	240.131	0.071	0.089	0.146	153.925	0.001	4.709	202	5.827	9.97	3.03	240.382	0.089	0.209	160.636	0.427	9.925	9.095	2.174	2.036
486	718	2006-01-06 00:00:00	2.96	240.241	0.072	0.089	0.145	153.925	0.001	4.709	202	5.668	10.037	2.95	240.401	0.089	0.164	160.142	0.44	9.965	9.154	2.109	1.978
486	718	2006-01-06 01:00:00	2.88	240.278	0.072	0.089	0.145	153.925	0.001	4.709	202	5.525	10.066	2.87	240.409	0.089	0.145	161.152	0.443	9.987	9.192	2.094	1.962
486	718	2006-01-06 02:00:00	2.79	240.316	0.072	0.089	0.117	143.072	0.001	3.928	202	5.367	10.09	2.79	240.345	0.089	0.078	151.363	0.543	9.965	9.139	1.717	1.614
486	718	2006-01-06 03:00:00	2.72	240.32	0.072	0.089	0.116	143.072	0.001	3.928	202	5.214	10.11	2.72	240.339	0.089	0.062	150.893	0.547	9.984	9.169	1.703	1.601
486	718	2006-01-06 04:00:00	2.64	240.226	0.072	0.089	0.116	143.072	0.001	3.928	202	5.076	10.126	2.64	240.24	0.089	0.053	150.313	0.554	9.998	9.186	1.682	1.58
486	718	2006-01-06 05:00:00	2.58	239.997	0.072	0.089	0.137	152.584	0.001	4.517	202	4.957	10.139	2.58	240.043	0.089	0.081	162.316	0.467	10.028	9.232	1.979	1.849
486	718	2006-01-06 06:00:00	2.53	239.634	0.072	0.089	0.137	152.584	0.001	4.517	202	4.859	10.155	2.53	239.691	0.089	0.09	162.047	0.479	10.047	9.246	1.921	1.792
486	718	2006-01-06 07:00:00	2.49	239.202	0.072	0.088	0.138	152.584	0.001	4.517	202	4.765	10.176	2.49	239.272	0.088	0.102	161.665	0.496	10.073	9.267	1.848	1.722
486	718	2006-01-06 08:00:00	2.45	238.817	0.072	0.088	0.162	159.77	0.001	5.148	202	4.682	10.185	2.45	239.009	0.088	0.159	168.285	0.436	10.133	9.347	2.057	1.893
486	718	2006-01-06 09:00:00	2.41	238.613	0.072	0.088	0.164	159.77	0.001	5.148	202	4.604	10.161	2.4	238.917	0.088	0.2	168.504	0.457	10.156	9.362	1.977	1.83
486	718	2006-01-06 10:00:00	2.37	238.659	0.072	0.088	0.165	159.77	0.001	5.148	202	4.523	10.107	2.36	239.123	0.088	0.235	168.655	0.454	10.166	9.352	2.021	1.884
486	718	2006-01-06 11:00:00	2.33	238.92	0.072	0.088	0.175	171.93	0.001	5.414	202	4.443	10.044	2.31	239.673	0.087	0.286	174.786	0.41	10.22	9.413	2.235	2.083
486	718	2006-01-06 12:00:00	2.29	239.345	0.071	0.088	0.175	171.93	0.001	5.414	202	4.371	10	2.27	240.235	0.087	0.304	175.616	0.4	10.218	9.38	2.294	2.14
486	718	2006-01-06 13:00:00	2.26	239.875	0.071	0.088	0.175	171.93	0.001	5.414	202	4.315	9.987	2.24	240.837	0.087	0.31	175.345	0.396	10.222	9.351	2.321	2.163
486	718	2006-01-06 14:00:00	2.24	240.393	0.071	0.088	0.179	174.9	0.001	5.512	202	4.269	9.984	2.22	241.44	0.086	0.322	177.778	0.388	10.25	9.348	2.369	2.21
486	718	2006-01-06 15:00:00	2.22	240.831	0.071	0.088	0.179	174.9	0.001	5.512	202	4.236	9.978	2.2	241.903	0.086	0.323	178.248	0.388	10.247	9.314	2.37	2.209
486	718	2006-01-06 16:00:00	2.21	241.158	0.071	0.087	0.179	174.9	0.001	5.512	202	4.213	9.962	2.19	242.233	0.086	0.323	178.602	0.388	10.225	9.261	2.365	2.204
486	718	2006-01-06 17:00:00	2.2	241.399	0.072	0.087	0.174	174.883	0.001	5.381	202	4.195	9.941	2.18	242.437	0.086	0.317	178.938	0.39	10.18	9.179	2.353	2.192
486	718	2006-01-06 18:00:00	2.19	241.566	0.072	0.088	0.174	174.883	0.001	5.381	202	4.18	9.916	2.17	242.571	0.086	0.312	179.31	0.392	10.135	9.11	2.343	2.182
486	718	2006-01-06 19:00:00	2.19	241.66	0.072	0.088	0.174	174.883	0.001	5.381	202	4.17	9.889	2.16	242.646	0.086	0.309	179.664	0.393	10.096	9.052	2.335	2.174
