nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2008-01-01 12:00:00	1.96	204.209	0.122	0.155	0.372	176.668	0.001	9.636	202	3.921	5.834	1.36	220.863	0.127	1.409	187.963	0.196	7.604	7.353	4.53	4.111
486	718	2008-01-01 13:00:00	2	205.564	0.121	0.15	0.37	176.668	0.001	9.636	202	4.007	5.999	1.45	220.447	0.124	1.384	188.461	0.196	7.769	7.524	4.524	4.103
486	718	2008-01-01 14:00:00	2.03	206.655	0.118	0.146	0.318	173.274	0.001	8.539	202	4.066	6.185	1.7	215.845	0.127	1.108	183.431	0.225	7.568	7.318	3.98	3.637
486	718	2008-01-01 15:00:00	2.04	207.256	0.112	0.142	0.315	173.274	0.001	8.539	202	4.07	6.373	1.75	215.205	0.125	1.053	183.789	0.226	7.677	7.393	3.973	3.634
486	718	2008-01-01 16:00:00	2.06	207.242	0.111	0.139	0.313	173.274	0.001	8.539	202	4.137	6.501	1.79	214.381	0.123	1.027	184.208	0.226	7.781	7.499	3.963	3.623
486	718	2008-01-01 17:00:00	2.07	207.007	0.111	0.137	0.292	170.21	0.001	8.057	202	4.126	6.604	1.87	212.642	0.124	0.899	180.876	0.243	7.672	7.385	3.695	3.38
486	718	2008-01-01 18:00:00	2.06	206.528	0.112	0.135	0.291	170.21	0.001	8.057	202	4.094	6.674	1.86	211.705	0.123	0.869	180.931	0.244	7.713	7.424	3.677	3.359
486	718	2008-01-01 19:00:00	2.03	205.781	0.112	0.135	0.29	170.21	0.001	8.057	202	4.044	6.697	1.84	210.692	0.123	0.851	181.049	0.244	7.732	7.436	3.672	3.358
486	718	2008-01-01 20:00:00	2	204.938	0.112	0.135	0.292	165.826	0.001	8.086	202	3.985	6.692	1.83	209.704	0.123	0.809	178.471	0.25	7.671	7.364	3.565	3.249
486	718	2008-01-01 21:00:00	1.97	204.173	0.112	0.135	0.293	165.826	0.001	8.086	202	3.926	6.677	1.8	208.952	0.123	0.804	178.009	0.251	7.681	7.372	3.538	3.221
486	718	2008-01-01 22:00:00	1.95	203.583	0.112	0.135	0.293	165.826	0.001	8.086	202	3.857	6.655	1.77	208.418	0.123	0.802	177.743	0.252	7.687	7.376	3.519	3.203
486	718	2008-01-01 23:00:00	1.93	203.079	0.112	0.135	0.309	166.491	0.001	8.433	202	3.817	6.606	1.73	208.459	0.122	0.857	179.33	0.244	7.775	7.469	3.631	3.299
486	718	2008-01-02 00:00:00	1.92	202.801	0.111	0.136	0.312	166.491	0.001	8.433	202	3.795	6.547	1.71	208.504	0.122	0.873	179.069	0.245	7.771	7.458	3.613	3.282
486	718	2008-01-02 01:00:00	1.92	202.977	0.11	0.136	0.313	166.491	0.001	8.433	202	3.788	6.521	1.7	208.971	0.122	0.884	178.835	0.245	7.776	7.452	3.609	3.278
486	718	2008-01-02 02:00:00	1.94	203.189	0.109	0.136	0.351	165.108	0.001	9.261	202	3.825	6.481	1.67	210.679	0.119	0.99	180.501	0.228	7.925	7.584	3.85	3.487
486	718	2008-01-02 03:00:00	1.98	203.403	0.107	0.137	0.355	165.108	0.001	9.261	202	3.895	6.447	1.67	212.195	0.118	1.061	180.292	0.221	7.982	7.623	3.957	3.572
486	718	2008-01-02 04:00:00	2.02	203.813	0.104	0.136	0.357	165.108	0.001	9.261	202	3.965	6.466	1.7	212.888	0.118	1.082	179.715	0.221	8.021	7.654	3.953	3.572
486	718	2008-01-02 05:00:00	2.08	203.758	0.102	0.136	0.415	164.826	0.002	10.506	202	4.097	6.452	1.64	215.484	0.114	1.291	183.958	0.199	8.352	7.964	4.376	3.938
486	718	2008-01-02 06:00:00	2.16	203.445	0.102	0.136	0.421	164.826	0.002	10.506	202	4.253	6.423	1.68	215.799	0.113	1.354	183.196	0.2	8.39	8.007	4.372	3.948
486	718	2008-01-02 07:00:00	2.22	203.36	0.102	0.136	0.424	164.826	0.002	10.506	202	4.366	6.43	1.73	216.019	0.113	1.392	182.643	0.2	8.41	8.026	4.387	3.968
486	718	2008-01-02 08:00:00	2.27	203.216	0.102	0.136	0.441	168.109	0.002	10.822	202	4.454	6.425	1.64	218.566	0.11	1.559	185.329	0.184	8.583	8.162	4.71	4.233
486	718	2008-01-02 09:00:00	2.31	203.165	0.102	0.137	0.443	168.109	0.002	10.822	202	4.537	6.412	1.67	218.768	0.11	1.596	185.389	0.184	8.566	8.138	4.729	4.257
486	718	2008-01-02 10:00:00	2.33	203.449	0.104	0.136	0.438	168.109	0.002	10.822	202	4.585	6.433	1.68	219.166	0.11	1.614	185.647	0.183	8.546	8.112	4.78	4.319
486	718	2008-01-02 11:00:00	2.33	204.143	0.105	0.135	0.407	165.061	0.002	10.164	202	4.596	6.485	1.85	216.816	0.113	1.423	181.326	0.201	8.314	7.925	4.398	3.994
486	718	2008-01-02 12:00:00	2.33	205.151	0.105	0.133	0.403	165.061	0.002	10.164	202	4.581	6.577	1.87	217.617	0.112	1.39	181.349	0.2	8.384	7.987	4.398	3.989
486	718	2008-01-02 13:00:00	2.33	206.242	0.104	0.13	0.402	165.061	0.002	10.164	202	4.592	6.672	1.89	218.696	0.11	1.373	181.547	0.2	8.501	8.093	4.395	3.984
486	718	2008-01-02 14:00:00	2.34	207.791	0.103	0.127	0.354	162.358	0.001	9.14	202	4.588	6.822	2.02	217.298	0.111	1.169	177.529	0.222	8.342	7.928	4.002	3.644
486	718	2008-01-02 15:00:00	2.34	209.168	0.102	0.124	0.35	162.358	0.001	9.14	202	4.593	6.993	2.07	217.68	0.111	1.077	175.522	0.228	8.369	7.949	3.894	3.542
486	718	2008-01-02 16:00:00	2.34	209.746	0.101	0.123	0.348	162.358	0.001	9.14	202	4.606	7.112	2.09	217.789	0.11	1.051	175.846	0.228	8.474	8.061	3.878	3.525
486	718	2008-01-02 17:00:00	2.34	210.102	0.101	0.121	0.307	152.348	0.001	8.253	202	4.591	7.241	2.18	215.794	0.112	0.843	167.732	0.26	8.225	7.772	3.436	3.139
486	718	2008-01-02 18:00:00	2.31	210.331	0.101	0.12	0.303	152.348	0.001	8.253	202	4.55	7.372	2.17	215.5	0.111	0.796	167.252	0.262	8.306	7.873	3.402	3.106
486	718	2008-01-02 19:00:00	2.29	210.397	0.101	0.119	0.302	152.348	0.001	8.253	202	4.502	7.45	2.16	215.329	0.111	0.771	167.436	0.263	8.374	7.956	3.378	3.081
486	718	2008-01-02 20:00:00	2.25	210.86	0.101	0.117	0.253	139.806	0.001	7.174	202	4.421	7.56	2.18	213.955	0.112	0.565	155.199	0.316	8.128	7.635	2.865	2.644
486	718	2008-01-02 21:00:00	2.2	211.688	0.102	0.115	0.25	139.806	0.001	7.174	202	4.311	7.696	2.13	214.468	0.111	0.52	154.682	0.321	8.221	7.738	2.826	2.611
486	718	2008-01-02 22:00:00	2.15	212.793	0.102	0.114	0.249	139.806	0.001	7.174	202	4.223	7.799	2.09	215.484	0.11	0.496	155.037	0.324	8.319	7.834	2.793	2.581
486	718	2008-01-02 23:00:00	2.12	214.381	0.103	0.112	0.263	137.922	0.001	7.491	202	4.165	7.872	2.06	217.279	0.108	0.498	154.926	0.324	8.43	7.926	2.783	2.568
486	718	2008-01-03 00:00:00	2.1	216.422	0.104	0.11	0.264	137.922	0.001	7.491	202	4.125	7.915	2.04	219.711	0.106	0.514	154.915	0.326	8.541	8.004	2.774	2.561
486	718	2008-01-03 01:00:00	2.09	218.78	0.104	0.109	0.266	137.922	0.001	7.491	202	4.103	7.937	2.02	222.545	0.104	0.533	154.661	0.325	8.631	8.049	2.783	2.569
486	718	2008-01-03 02:00:00	2.08	220.836	0.072	0.108	0.28	140.015	0.001	7.765	202	3.956	7.918	1.99	225.691	0.102	0.591	157.111	0.311	8.768	8.154	2.901	2.672
486	718	2008-01-03 03:00:00	2.07	222.219	0.073	0.108	0.282	140.015	0.001	7.765	202	3.933	7.837	1.97	227.934	0.101	0.624	156.318	0.307	8.783	8.121	2.935	2.701
486	718	2008-01-03 04:00:00	2.05	223.414	0.073	0.108	0.284	140.015	0.001	7.765	202	3.904	7.767	1.95	229.789	0.101	0.645	155.561	0.305	8.776	8.074	2.955	2.72
486	718	2008-01-03 05:00:00	2.04	225.288	0.073	0.107	0.255	136.083	0.001	7.108	202	3.875	7.791	1.95	230.818	0.101	0.588	149.87	0.32	8.632	7.873	2.819	2.597
486	718	2008-01-03 06:00:00	2.03	227.892	0.073	0.105	0.252	136.083	0.001	7.108	202	3.852	7.911	1.95	233.121	0.1	0.567	149.39	0.322	8.719	7.942	2.805	2.586
486	718	2008-01-03 07:00:00	2.02	230.419	0.073	0.104	0.251	136.083	0.001	7.108	202	3.847	8.042	1.95	235.411	0.098	0.552	149.345	0.325	8.84	8.055	2.785	2.568
486	718	2008-01-03 08:00:00	2.02	232.641	0.074	0.102	0.224	130.314	0.001	6.492	202	3.844	8.201	1.97	236.062	0.098	0.461	141	0.357	8.743	7.879	2.56	2.376
486	718	2008-01-03 09:00:00	2.02	234.123	0.074	0.101	0.222	130.314	0.001	6.492	202	3.836	8.362	1.97	237.157	0.097	0.435	140.998	0.361	8.865	8.012	2.533	2.353
486	718	2008-01-03 10:00:00	2.01	234.444	0.073	0.1	0.221	130.314	0.001	6.492	202	3.833	8.477	1.97	237.257	0.097	0.42	141.418	0.365	8.959	8.126	2.509	2.332
486	718	2008-01-03 11:00:00	2.01	234.05	0.073	0.1	0.199	120.651	0.001	5.963	202	3.83	8.594	1.98	235.971	0.097	0.353	133.297	0.389	8.885	7.992	2.359	2.198
486	718	2008-01-03 12:00:00	2.01	233.407	0.073	0.099	0.198	120.651	0.001	5.963	202	3.817	8.718	1.98	235.087	0.097	0.329	132.854	0.396	8.977	8.115	2.322	2.166
486	718	2008-01-03 13:00:00	1.99	232.75	0.073	0.098	0.197	120.651	0.001	5.963	202	3.788	8.809	1.96	234.342	0.097	0.317	133.033	0.401	9.061	8.222	2.297	2.144
486	718	2008-01-03 14:00:00	1.96	232.5	0.074	0.098	0.17	112.062	0.001	5.298	202	3.729	8.905	1.94	233.511	0.097	0.257	124.768	0.434	9.011	8.104	2.132	1.995
486	718	2008-01-03 15:00:00	1.91	232.653	0.074	0.097	0.17	112.062	0.001	5.298	202	3.642	8.997	1.89	233.546	0.096	0.237	124.805	0.443	9.084	8.19	2.086	1.952
486	718	2008-01-03 16:00:00	1.85	232.883	0.074	0.097	0.17	112.062	0.001	5.298	202	3.539	9.045	1.84	233.758	0.096	0.23	125.101	0.452	9.132	8.241	2.046	1.915
486	718	2008-01-03 17:00:00	1.8	232.793	0.074	0.097	0.202	119.347	0.001	6.08	202	3.429	8.994	1.78	234.277	0.095	0.278	133.616	0.427	9.246	8.418	2.153	2.01
486	718	2008-01-03 18:00:00	1.74	232.133	0.074	0.098	0.203	119.347	0.001	6.08	202	3.322	8.833	1.71	234.167	0.096	0.309	133.827	0.42	9.201	8.345	2.198	2.055
486	718	2008-01-03 19:00:00	1.68	231.111	0.074	0.099	0.203	119.347	0.001	6.08	202	3.205	8.64	1.65	233.629	0.096	0.327	133.396	0.411	9.082	8.185	2.245	2.098
486	718	2008-01-03 20:00:00	1.63	228.58	0.075	0.102	0.277	132.709	0.001	7.784	202	3.109	8.218	1.56	234.551	0.096	0.469	149.302	0.352	9.321	8.584	2.583	2.395
486	718	2008-01-03 21:00:00	1.61	223.836	0.075	0.107	0.285	132.709	0.001	7.784	202	3.055	7.586	1.5	233.029	0.097	0.561	149.505	0.339	9.031	8.235	2.685	2.484
486	718	2008-01-03 22:00:00	1.59	218.51	0.075	0.112	0.292	132.709	0.001	7.784	202	3.016	7.045	1.45	231.375	0.099	0.648	150.343	0.319	8.754	7.923	2.838	2.616
486	718	2008-01-03 23:00:00	1.57	212.984	0.076	0.118	0.313	142.738	0.001	8.192	202	2.987	6.612	1.37	231.785	0.099	0.772	156.817	0.288	8.767	7.859	3.12	2.865
486	718	2008-01-04 00:00:00	1.56	208.1	0.077	0.124	0.317	142.738	0.001	8.192	202	2.962	6.293	1.31	230.483	0.101	0.841	158.893	0.276	8.619	7.688	3.249	2.979
486	718	2008-01-04 01:00:00	1.54	204.435	0.08	0.128	0.317	142.738	0.001	8.192	202	2.928	6.1	1.27	227.791	0.103	0.857	158.49	0.274	8.386	7.467	3.281	3.008
486	718	2008-01-04 02:00:00	1.51	201.153	0.081	0.131	0.326	140.893	0.002	8.402	202	2.883	5.956	1.24	225.125	0.105	0.866	157.848	0.273	8.271	7.434	3.287	3.01
486	718	2008-01-04 03:00:00	1.49	197.927	0.081	0.135	0.327	140.893	0.002	8.402	202	2.849	5.83	1.21	222.253	0.107	0.875	157.482	0.272	8.147	7.335	3.297	3.02
486	718	2008-01-04 04:00:00	1.48	195.112	0.082	0.138	0.327	140.893	0.002	8.402	202	2.824	5.737	1.19	219.133	0.108	0.881	157.471	0.271	8.028	7.243	3.311	3.033
486	718	2008-01-04 05:00:00	1.51	190.402	0.082	0.144	0.431	144.251	0.002	10.424	202	2.897	5.513	1.05	226.056	0.101	1.088	164.97	0.238	8.902	8.136	3.681	3.333
486	718	2008-01-04 06:00:00	1.6	185.451	0.083	0.152	0.457	144.251	0.002	10.424	202	3.061	5.276	1.02	224.573	0.102	1.224	164.878	0.23	8.662	7.884	3.784	3.419
486	718	2008-01-04 07:00:00	1.66	182.75	0.083	0.156	0.464	144.251	0.002	10.424	202	3.165	5.209	1.04	219.351	0.106	1.286	164.006	0.228	8.304	7.559	3.838	3.474
486	718	2008-01-04 08:00:00	1.67	181.486	0.084	0.156	0.425	139.399	0.002	9.773	202	3.191	5.255	1.15	209.97	0.112	1.209	159.302	0.24	7.763	7.099	3.709	3.376
486	718	2008-01-04 09:00:00	1.66	180.745	0.084	0.153	0.417	139.399	0.002	9.773	202	3.183	5.342	1.16	207.336	0.111	1.19	158.578	0.238	7.872	7.214	3.733	3.397
486	718	2008-01-04 10:00:00	1.68	181.2	0.085	0.148	0.414	139.399	0.002	9.773	202	3.218	5.46	1.19	206.488	0.108	1.184	158.539	0.237	8.042	7.274	3.752	3.418
486	718	2008-01-04 11:00:00	1.8	182.352	0.061	0.143	0.543	146.806	0.002	12.165	202	3.37	5.531	1	225.845	0.088	1.501	168.071	0.198	9.844	8.729	4.305	3.86
486	718	2008-01-04 12:00:00	2.03	185.071	0.061	0.137	0.581	146.806	0.002	12.165	202	3.82	5.642	1.1	234.241	0.08	1.702	169.412	0.195	10.653	9.282	4.401	3.953
486	718	2008-01-04 13:00:00	2.22	189.052	0.061	0.128	0.593	146.806	0.002	12.165	202	4.202	5.911	1.25	241.264	0.076	1.839	169.291	0.187	11.024	9.425	4.545	4.071
486	718	2008-01-04 14:00:00	2.41	192.212	0.061	0.121	0.627	149.105	0.002	12.796	202	4.577	6.193	1.39	244.929	0.072	1.974	170.148	0.182	11.755	9.928	4.7	4.221
486	718	2008-01-04 15:00:00	2.6	194.261	0.061	0.117	0.635	149.105	0.002	12.796	202	4.94	6.446	1.54	245.117	0.072	2.091	170.358	0.177	11.998	10.16	4.829	4.33
486	718	2008-01-04 16:00:00	2.75	195.337	0.061	0.113	0.636	149.105	0.002	12.796	202	5.258	6.704	1.68	243.376	0.071	2.18	170.392	0.172	12.221	10.42	4.952	4.432
486	718	2008-01-04 17:00:00	2.97	195.096	0.061	0.111	0.712	156.411	0.002	14.469	202	5.713	6.917	1.62	251.937	0.066	2.492	174.862	0.154	13.836	12.119	5.411	4.82
486	718	2008-01-04 18:00:00	3.31	194.107	0.062	0.11	0.735	156.411	0.003	14.469	202	6.276	7.157	1.78	246.096	0.068	2.786	176.401	0.147	13.605	12.213	5.708	5.083
486	718	2008-01-04 19:00:00	3.73	193.63	0.062	0.106	0.715	156.411	0.002	14.469	202	7.065	7.675	2.08	234.627	0.071	3.099	177.91	0.137	12.94	11.843	6.199	5.519
486	718	2008-01-04 20:00:00	4.32	194.432	0.073	0.101	0.738	154.9	0.002	15.394	202	8.27	8.406	2.59	223.247	0.074	3.451	179.756	0.126	12.607	11.798	6.795	6.057
486	718	2008-01-04 21:00:00	4.76	195.596	0.074	0.097	0.716	154.9	0.002	15.394	202	9.182	8.97	3.03	218.305	0.075	3.67	181.14	0.12	12.591	11.944	7.222	6.456
486	718	2008-01-04 22:00:00	4.86	196.231	0.073	0.095	0.695	154.9	0.002	15.394	202	9.379	9.198	3.26	216.771	0.077	3.612	180.58	0.118	12.303	11.683	7.35	6.568
486	718	2008-01-04 23:00:00	4.74	196.765	0.073	0.095	0.633	147.383	0.002	14.211	202	9.126	9.227	3.69	210.474	0.08	2.973	176.476	0.132	11.752	11.12	6.59	5.9
486	718	2008-01-05 00:00:00	4.55	197.395	0.073	0.095	0.625	147.383	0.002	14.211	202	8.767	9.215	3.56	211.631	0.081	2.828	175.801	0.131	11.65	11.019	6.562	5.844
486	718	2008-01-05 01:00:00	4.4	197.585	0.073	0.096	0.625	147.383	0.002	14.211	202	8.483	9.112	3.41	212.832	0.081	2.775	175.766	0.132	11.629	11.006	6.513	5.792
486	718	2008-01-05 02:00:00	4.29	197.046	0.074	0.097	0.676	145.623	0.002	15.036	202	8.286	8.921	3.24	213.897	0.081	2.811	175.94	0.133	11.664	11.045	6.457	5.744
486	718	2008-01-05 03:00:00	4.23	195.97	0.074	0.099	0.695	145.623	0.002	15.036	202	8.191	8.69	3.14	213.685	0.081	2.835	175.31	0.136	11.589	10.984	6.315	5.624
486	718	2008-01-05 04:00:00	4.22	194.816	0.074	0.101	0.712	145.623	0.002	15.036	202	8.168	8.514	2.92	216.165	0.081	3.038	176.174	0.13	11.536	10.879	6.536	5.789
486	718	2008-01-05 05:00:00	4.25	193.157	0.075	0.103	0.817	142.128	0.003	16.24	202	8.24	8.322	2.87	214.737	0.081	3.13	175.716	0.133	11.589	10.958	6.407	5.665
486	718	2008-01-05 06:00:00	4.31	191.357	0.075	0.104	0.831	142.128	0.003	16.24	202	8.36	8.184	2.68	216.472	0.082	3.373	176.206	0.126	11.411	10.749	6.653	5.868
486	718	2008-01-05 07:00:00	4.35	189.888	0.075	0.106	0.839	142.128	0.003	16.24	202	8.442	8.109	2.66	214.029	0.083	3.437	175.817	0.127	11.343	10.701	6.642	5.867
486	718	2008-01-05 08:00:00	4.39	188.665	0.075	0.106	0.87	143.578	0.003	16.641	202	8.536	8.066	2.58	212.213	0.082	3.554	176.45	0.126	11.512	10.859	6.692	5.923
486	718	2008-01-05 09:00:00	4.45	187.812	0.075	0.107	0.88	143.578	0.003	16.641	202	8.646	8.049	2.61	210.027	0.082	3.606	176.222	0.127	11.501	10.861	6.686	5.922
486	718	2008-01-05 10:00:00	4.49	187.247	0.075	0.106	0.883	143.578	0.003	16.641	202	8.721	8.068	2.42	212.456	0.084	3.782	177.015	0.12	11.17	10.511	6.975	6.132
486	718	2008-01-05 11:00:00	4.55	187.087	0.075	0.106	0.866	149.684	0.003	16.681	202	8.844	8.122	2.28	211.879	0.081	3.94	178.989	0.118	11.61	10.956	7.133	6.312
486	718	2008-01-05 12:00:00	4.62	187.404	0.075	0.105	0.857	149.684	0.003	16.681	202	8.983	8.209	2.36	211.209	0.082	3.977	179.261	0.117	11.448	10.795	7.219	6.394
486	718	2008-01-05 13:00:00	4.69	187.871	0.075	0.104	0.849	149.684	0.003	16.681	202	9.098	8.332	2.45	210.672	0.081	3.993	179.554	0.116	11.467	10.808	7.302	6.465
486	718	2008-01-05 14:00:00	4.75	189.333	0.075	0.102	0.742	159.807	0.002	15.151	202	9.224	8.552	2.35	210.721	0.078	4.131	182.805	0.113	12.092	11.443	7.566	6.712
486	718	2008-01-05 15:00:00	4.84	191.171	0.075	0.099	0.694	159.807	0.002	15.151	202	9.379	8.888	2.99	205.769	0.078	3.803	182.411	0.118	12.209	11.723	7.368	6.622
486	718	2008-01-05 16:00:00	4.93	192.302	0.075	0.097	0.674	159.807	0.002	15.151	202	9.55	9.127	3.13	206.059	0.078	3.801	183.216	0.116	12.166	11.636	7.554	6.797
486	718	2008-01-05 17:00:00	4.98	192.745	0.075	0.096	0.668	156.871	0.002	15.224	202	9.657	9.259	3.56	203.647	0.08	3.476	181.444	0.122	11.945	11.444	7.223	6.526
486	718	2008-01-05 18:00:00	4.98	192.721	0.076	0.096	0.665	156.871	0.002	15.224	202	9.674	9.301	3.57	203.457	0.08	3.475	181.556	0.121	11.929	11.412	7.279	6.573
486	718	2008-01-05 19:00:00	4.95	192.519	0.076	0.096	0.664	156.871	0.002	15.224	202	9.614	9.278	3.52	203.405	0.08	3.48	181.601	0.121	11.893	11.364	7.311	6.601
486	718	2008-01-05 20:00:00	4.85	192.509	0.077	0.096	0.632	153.348	0.002	14.713	202	9.439	9.243	3.73	201.986	0.082	3.111	179.06	0.128	11.544	11.029	6.9	6.242
486	718	2008-01-05 21:00:00	4.72	192.861	0.079	0.097	0.628	153.348	0.002	14.713	202	9.181	9.208	3.61	202.877	0.082	3.043	179.092	0.128	11.505	10.977	6.903	6.237
486	718	2008-01-05 22:00:00	4.6	193.559	0.085	0.097	0.628	153.348	0.002	14.713	202	9.048	9.15	3.49	204.664	0.082	3.002	179.12	0.128	11.506	10.96	6.881	6.211
486	718	2008-01-05 23:00:00	4.49	194.624	0.087	0.097	0.611	148.563	0.002	14.322	202	8.841	9.094	3.62	204.995	0.084	2.666	176.321	0.137	11.225	10.639	6.414	5.785
486	718	2008-01-06 00:00:00	4.37	195.768	0.088	0.097	0.622	148.563	0.002	14.322	202	8.599	9.015	3.35	209.539	0.082	2.804	177.541	0.131	11.375	10.729	6.625	5.918
486	718	2008-01-06 01:00:00	4.25	197.059	0.089	0.097	0.627	148.563	0.002	14.322	202	8.368	8.921	3.24	213	0.081	2.761	177.322	0.132	11.407	10.739	6.533	5.823
486	718	2008-01-06 02:00:00	4.16	198.967	0.062	0.097	0.605	151.264	0.002	13.811	202	7.9	8.863	3.15	217.501	0.081	2.723	177.297	0.134	11.48	10.812	6.442	5.735
486	718	2008-01-06 03:00:00	4.12	201.668	0.062	0.097	0.604	151.264	0.002	13.811	202	7.81	8.845	3.12	222.896	0.08	2.691	177.281	0.135	11.572	10.861	6.364	5.667
486	718	2008-01-06 04:00:00	4.12	204.697	0.062	0.096	0.607	151.264	0.002	13.811	202	7.806	8.851	3.13	228.063	0.079	2.672	177.282	0.137	11.704	10.969	6.27	5.589
486	718	2008-01-06 05:00:00	4.17	207.199	0.062	0.096	0.636	158.605	0.002	14.392	202	7.912	8.838	2.94	238.793	0.075	2.962	181.31	0.131	12.358	11.589	6.584	5.889
486	718	2008-01-06 06:00:00	4.24	209.11	0.062	0.096	0.649	158.605	0.002	14.392	202	8.053	8.792	3	241.287	0.075	2.999	181.681	0.133	12.343	11.578	6.5	5.819
486	718	2008-01-06 07:00:00	4.29	210.836	0.063	0.096	0.659	158.605	0.002	14.392	202	8.14	8.775	3.01	245.068	0.075	3.059	182.061	0.132	12.301	11.512	6.547	5.849
486	718	2008-01-06 08:00:00	4.32	212.247	0.063	0.096	0.679	156.413	0.002	14.72	202	8.193	8.771	3.06	245.862	0.076	3.044	182.057	0.134	12.251	11.457	6.488	5.805
486	718	2008-01-06 09:00:00	4.34	213.033	0.064	0.097	0.685	156.413	0.002	14.72	202	8.211	8.743	3.09	246.281	0.076	3.041	182.006	0.135	12.233	11.459	6.427	5.759
486	718	2008-01-06 10:00:00	4.34	213.412	0.063	0.097	0.689	156.413	0.002	14.72	202	8.243	8.704	3.02	248.946	0.075	3.122	183.07	0.134	12.347	11.54	6.502	5.825
486	718	2008-01-06 11:00:00	4.33	213.721	0.063	0.097	0.671	156.759	0.002	14.344	202	8.212	8.678	3.1	246.176	0.076	3.018	182.033	0.138	12.202	11.459	6.327	5.685
486	718	2008-01-06 12:00:00	4.32	213.846	0.063	0.098	0.667	156.759	0.002	14.344	202	8.194	8.656	3.1	245.818	0.077	3.011	182.352	0.138	12.137	11.404	6.321	5.683
486	718	2008-01-06 13:00:00	4.35	213.715	0.071	0.098	0.663	156.759	0.002	14.344	202	8.329	8.648	3.14	244.206	0.078	3.007	182.525	0.138	11.908	11.189	6.343	5.703
486	718	2008-01-06 14:00:00	4.45	212.804	0.071	0.099	0.727	162.744	0.002	15.676	202	8.526	8.625	2.91	249.788	0.076	3.364	187.3	0.131	12.445	11.743	6.744	6.085
486	718	2008-01-06 15:00:00	4.56	211.366	0.071	0.101	0.743	162.744	0.002	15.676	202	8.759	8.546	2.92	248.798	0.076	3.509	187.573	0.13	12.275	11.583	6.803	6.148
486	718	2008-01-06 16:00:00	4.6	210.3	0.071	0.102	0.747	162.744	0.002	15.676	202	8.84	8.491	2.88	248.91	0.077	3.589	187.457	0.129	12.171	11.466	6.855	6.202
486	718	2008-01-06 17:00:00	4.56	209.618	0.071	0.103	0.728	161.058	0.002	15.372	202	8.77	8.44	2.81	250.049	0.077	3.595	187.001	0.129	12.084	11.339	6.881	6.226
486	718	2008-01-06 18:00:00	4.48	209.187	0.071	0.104	0.723	161.058	0.002	15.372	202	8.6	8.378	2.72	251.639	0.077	3.558	186.584	0.129	12.098	11.335	6.863	6.213
