nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2004-01-03 09:00:00	5.59	196.686	0.098	0.107	0.754	179.575	0.002	16.18	202	11.667	8.625	2.07	291.438	0.086	5.192	189.142	0.111	11.099	10.754	8.196	7.528
486	718	2004-01-03 10:00:00	5.78	197.353	0.097	0.106	0.754	179.575	0.002	16.18	202	12.082	8.726	2.14	290.93	0.086	5.372	189.892	0.11	11.162	10.835	8.303	7.648
486	718	2004-01-03 11:00:00	6.05	197.828	0.097	0.105	0.942	176.442	0.002	19.177	202	12.496	8.77	2.13	297.398	0.085	5.66	190.957	0.109	11.197	10.839	8.379	7.718
486	718	2004-01-03 12:00:00	6.22	198.654	0.097	0.105	0.981	176.442	0.003	19.177	202	12.862	8.746	2.2	298.09	0.085	5.815	191.774	0.109	11.298	10.924	8.338	7.669
486	718	2004-01-03 13:00:00	6.18	199.83	0.097	0.106	0.995	176.442	0.003	19.177	202	12.774	8.685	2.26	299.878	0.084	5.746	192.452	0.11	11.39	10.99	8.239	7.57
486	718	2004-01-03 14:00:00	5.88	201.612	0.097	0.106	0.813	170.288	0.003	16.243	202	12.118	8.62	2.66	282.445	0.085	5.246	190.781	0.113	11.194	10.697	7.982	7.303
486	718	2004-01-03 15:00:00	5.38	205.157	0.097	0.105	0.766	170.288	0.002	16.243	202	11.02	8.608	2.8	281.29	0.084	4.6	190.302	0.116	11.282	10.846	7.747	7.075
486	718	2004-01-03 16:00:00	5.05	208.746	0.098	0.105	0.75	170.288	0.002	16.243	202	10.22	8.564	2.77	288.789	0.083	4.228	190.88	0.119	11.396	10.954	7.561	6.894
486	718	2004-01-03 17:00:00	4.69	215.289	0.097	0.103	0.318	167.544	0.001	8.531	202	9.443	8.727	4.41	222.924	0.097	1.58	171.714	0.202	9.672	9.306	4.542	4.226
486	718	2004-01-03 18:00:00	4.32	225.077	0.097	0.1	0.306	167.544	0.001	8.531	202	8.63	9.097	4.13	231.89	0.095	1.239	170.303	0.21	9.864	9.486	4.388	4.085
486	718	2004-01-03 19:00:00	4.11	232.799	0.097	0.097	0.303	167.544	0.001	8.531	202	8.186	9.329	3.95	239.693	0.093	1.115	171.353	0.211	10.062	9.691	4.35	4.046
486	718	2004-01-03 20:00:00	3.97	239.306	0.097	0.095	0.078	352.419	0.001	2.805	202	7.899	9.568	3.97	239.306	0.095	0	352.419	1	9.435	8.667	0	0
486	718	2004-01-03 21:00:00	3.85	245.213	0.098	0.094	0.078	352.419	0.001	2.805	202	7.659	9.852	3.85	245.213	0.094	0	352.419	1	9.755	9.125	0	0
486	718	2004-01-03 22:00:00	3.76	249.505	0.079	0.093	0.078	352.419	0.001	2.805	202	7.275	10.043	3.76	249.505	0.093	0	352.419	1	9.957	9.404	0	0
486	718	2004-01-03 23:00:00	3.69	252.558	0.079	0.092	0.285	350.718	0.001	8.37	202	7.147	10.141	3.69	252.434	0.092	0.124	340.8	0.184	10.06	9.502	5.389	5.367
486	718	2004-01-04 00:00:00	3.63	254.916	0.08	0.091	0.285	350.718	0.001	8.37	202	7.03	10.208	3.63	254.727	0.091	0.152	340.726	0.188	10.142	9.622	5.28	5.251
486	718	2004-01-04 01:00:00	3.57	257.034	0.08	0.091	0.285	350.718	0.001	8.37	202	6.912	10.245	3.56	256.736	0.091	0.189	339.877	0.193	10.196	9.701	5.122	5.083
486	718	2004-01-04 02:00:00	3.51	259.538	0.08	0.091	0.242	320.446	0.001	7.302	202	6.791	10.27	3.5	259.347	0.091	0.153	331.74	0.228	10.223	9.752	4.319	4.253
486	718	2004-01-04 03:00:00	3.47	263.404	0.08	0.091	0.242	320.446	0.001	7.302	202	6.71	10.235	3.46	262.884	0.09	0.257	330.022	0.238	10.241	9.778	4.068	3.941
486	718	2004-01-04 04:00:00	3.48	269.689	0.081	0.092	0.245	320.446	0.001	7.302	202	6.732	9.996	3.45	268.075	0.09	0.478	327.813	0.258	10.208	9.739	3.638	3.435
486	718	2004-01-04 05:00:00	3.6	279.247	0.081	0.094	0.387	338.505	0.001	10.425	202	6.95	9.449	3.37	269.057	0.088	1.262	328.377	0.181	10.532	10.079	4.966	4.554
486	718	2004-01-04 06:00:00	3.78	289.448	0.085	0.097	0.395	338.505	0.001	10.425	202	7.353	9.045	3.39	274.18	0.088	1.677	331.495	0.17	10.583	10.15	5.292	4.853
486	718	2004-01-04 07:00:00	3.92	296.247	0.088	0.099	0.396	338.505	0.001	10.425	202	7.677	8.945	3.46	280.859	0.089	1.837	333.649	0.166	10.556	10.154	5.451	5.003
486	718	2004-01-04 08:00:00	3.97	300.204	0.09	0.099	0.371	346.888	0.001	9.919	202	7.82	8.966	3.62	288.893	0.091	1.652	339.699	0.175	10.271	9.852	5.186	4.769
486	718	2004-01-04 09:00:00	3.95	302.213	0.091	0.099	0.369	346.888	0.001	9.919	202	7.778	9.012	3.6	291.533	0.091	1.621	341.893	0.175	10.301	9.902	5.189	4.774
486	718	2004-01-04 10:00:00	3.87	303.139	0.092	0.099	0.368	346.888	0.001	9.919	202	7.62	9.024	3.53	292.595	0.091	1.592	343.352	0.175	10.348	9.959	5.158	4.745
486	718	2004-01-04 11:00:00	3.74	302.801	0.071	0.098	0.282	17.872	0.001	8.048	202	7.147	9.108	3.64	299.179	0.095	0.836	6.147	0.238	9.588	9.037	3.837	3.552
486	718	2004-01-04 12:00:00	3.59	301.634	0.071	0.097	0.281	17.872	0.001	8.048	202	6.869	9.232	3.5	297.944	0.094	0.804	9.338	0.237	9.741	9.22	3.845	3.563
486	718	2004-01-04 13:00:00	3.47	300.571	0.072	0.096	0.282	17.872	0.001	8.048	202	6.645	9.297	3.38	296.666	0.093	0.797	11.147	0.239	9.864	9.354	3.807	3.522
486	718	2004-01-04 14:00:00	3.36	299.252	0.072	0.095	0.198	18.976	0.001	6.028	202	6.434	9.407	3.32	297.902	0.094	0.46	19.862	0.322	9.616	9.006	2.87	2.682
486	718	2004-01-04 15:00:00	3.25	297.809	0.072	0.094	0.196	18.976	0.001	6.028	202	6.235	9.559	3.22	296.647	0.093	0.414	20.002	0.321	9.737	9.131	2.888	2.705
486	718	2004-01-04 16:00:00	3.15	296.767	0.073	0.093	0.196	18.976	0.001	6.028	202	6.055	9.666	3.13	295.684	0.092	0.39	19.915	0.322	9.835	9.236	2.88	2.697
486	718	2004-01-04 17:00:00	3.06	295.899	0.073	0.092	0.107	22.535	0.001	3.627	202	5.877	9.778	3.06	295.87	0.092	0.09	24.211	0.58	9.66	8.883	1.61	1.515
486	718	2004-01-04 18:00:00	2.97	295.209	0.073	0.092	0.106	22.535	0.001	3.627	202	5.699	9.881	2.97	295.193	0.092	0.062	24.58	0.573	9.771	9.051	1.631	1.535
486	718	2004-01-04 19:00:00	2.88	294.754	0.073	0.091	0.106	22.535	0.001	3.627	202	5.524	9.938	2.88	294.744	0.091	0.047	24.506	0.568	9.833	9.15	1.644	1.547
486	718	2004-01-04 20:00:00	2.79	294.381	0.073	0.091	0.061	56.805	0.001	2.247	202	5.347	9.965	2.79	294.381	0.091	0	56.805	1	9.851	9.16	0	0
486	718	2004-01-04 21:00:00	2.69	293.972	0.073	0.092	0.061	56.805	0.001	2.247	202	5.168	9.972	2.69	293.972	0.092	0	56.805	1	9.861	9.187	0	0
486	718	2004-01-04 22:00:00	2.6	293.503	0.073	0.092	0.061	56.805	0.001	2.247	202	4.99	9.964	2.6	293.503	0.092	0	56.805	1	9.854	9.189	0	0
486	718	2004-01-04 23:00:00	2.52	293.039	0.073	0.092	0.053	118.474	0.001	2.014	202	4.819	9.946	2.52	293.039	0.092	0	118.474	1	9.832	9.157	0	0
486	718	2004-01-05 00:00:00	2.43	292.67	0.073	0.092	0.053	118.474	0.001	2.014	202	4.66	9.924	2.43	292.67	0.092	0	118.474	1	9.812	9.147	0	0
486	718	2004-01-05 01:00:00	2.36	292.414	0.073	0.092	0.053	118.474	0.001	2.014	202	4.516	9.897	2.36	292.414	0.092	0	118.474	1	9.786	9.124	0	0
486	718	2004-01-05 02:00:00	2.29	292.178	0.073	0.092	0.126	160.401	0.001	4.204	202	4.384	9.868	2.29	292.183	0.092	0.042	159.307	0.616	9.768	9.132	1.515	1.425
486	718	2004-01-05 03:00:00	2.23	291.831	0.073	0.093	0.126	160.401	0.001	4.204	202	4.263	9.841	2.23	291.838	0.092	0.051	159.754	0.62	9.745	9.115	1.505	1.416
486	718	2004-01-05 04:00:00	2.17	291.258	0.073	0.093	0.126	160.401	0.001	4.204	202	4.15	9.823	2.17	291.271	0.093	0.067	159.371	0.625	9.729	9.097	1.494	1.407
486	718	2004-01-05 05:00:00	2.12	290.504	0.073	0.092	0.252	164.346	0.001	7.56	202	4.044	9.815	2.12	290.54	0.092	0.048	173.143	0.209	9.702	9.01	4.676	4.554
486	718	2004-01-05 06:00:00	2.07	289.597	0.073	0.092	0.252	164.346	0.001	7.56	202	3.946	9.825	2.07	289.64	0.092	0.055	169.989	0.234	9.713	9.01	3.733	3.299
486	718	2004-01-05 07:00:00	2.05	287.773	0.073	0.094	0.271	164.346	0.001	7.56	202	3.905	9.195	2.02	288.851	0.092	0.364	144.926	0.457	9.645	8.816	2.034	1.92
486	718	2004-01-05 08:00:00	2.1	282.386	0.073	0.1	0.441	165.593	0.002	10.49	202	3.998	7.923	1.96	289.733	0.091	0.763	155.973	0.296	9.558	8.491	2.84	2.602
486	718	2004-01-05 09:00:00	2.17	271.243	0.073	0.107	0.487	165.593	0.002	10.49	202	4.125	7.114	1.91	288.464	0.09	1.035	162.027	0.29	9.646	8.497	3.053	2.803
486	718	2004-01-05 10:00:00	2.25	256.744	0.073	0.112	0.508	165.593	0.002	10.49	202	4.284	6.636	1.87	286.695	0.089	1.263	166.193	0.267	9.763	8.604	3.395	3.136
486	718	2004-01-05 11:00:00	2.38	239.467	0.073	0.119	0.654	167.94	0.002	13.784	202	4.536	6.267	1.83	284.819	0.088	1.529	170.334	0.245	9.928	8.869	3.715	3.434
486	718	2004-01-05 12:00:00	2.6	220.92	0.073	0.128	0.709	167.94	0.003	13.784	202	4.958	6.007	1.78	281.992	0.087	1.89	174.574	0.222	10.038	8.973	4.108	3.785
486	718	2004-01-05 13:00:00	2.82	209.985	0.073	0.133	0.728	167.94	0.003	13.784	202	5.385	6.026	1.74	278.636	0.086	2.214	177.393	0.2	10.161	9.107	4.549	4.185
486	718	2004-01-05 14:00:00	3.05	204.176	0.073	0.135	0.797	166.466	0.003	15.768	202	5.821	6.152	1.72	275.079	0.086	2.517	179.677	0.184	10.237	9.245	4.961	4.565
486	718	2004-01-05 15:00:00	3.31	200.879	0.151	0.135	0.841	166.466	0.003	15.768	202	7.033	6.284	1.7	271.967	0.086	2.838	182.074	0.171	10.4	9.545	5.319	4.886
486	718	2004-01-05 16:00:00	3.51	200.146	0.14	0.134	0.831	166.466	0.003	15.768	202	7.454	6.491	1.7	267.998	0.086	3.074	184.285	0.16	10.402	9.634	5.644	5.173
486	718	2004-01-05 17:00:00	3.66	199.491	0.132	0.131	0.872	156.955	0.003	16.681	202	7.683	6.677	1.83	259.2	0.09	3.167	183.297	0.155	9.978	9.231	5.831	5.331
486	718	2004-01-05 18:00:00	3.79	198.303	0.126	0.129	0.894	156.955	0.003	16.681	202	7.893	6.799	1.78	259.243	0.089	3.344	184.074	0.149	10.306	9.612	6.013	5.465
486	718	2004-01-05 19:00:00	3.94	197.742	0.119	0.127	0.89	156.955	0.003	16.681	202	8.087	6.965	1.86	254.044	0.089	3.467	184.081	0.144	10.429	9.799	6.171	5.606
486	718	2004-01-05 20:00:00	4.22	197.729	0.115	0.123	0.98	160.449	0.003	18.348	202	8.685	7.195	1.74	258.45	0.086	3.843	187.455	0.135	10.872	10.217	6.551	5.935
486	718	2004-01-05 21:00:00	4.68	197.981	0.106	0.119	1.013	160.449	0.003	18.348	202	9.541	7.507	1.86	253.808	0.086	4.293	189.104	0.128	10.947	10.295	6.916	6.272
486	718	2004-01-05 22:00:00	5.1	198.73	0.102	0.114	1.005	160.449	0.003	18.348	202	10.487	7.897	2.06	248.05	0.085	4.668	190.324	0.122	11.068	10.402	7.31	6.625
486	718	2004-01-05 23:00:00	5.62	199.105	0.097	0.109	1.13	169.74	0.003	20.549	202	11.413	8.276	1.83	253.989	0.081	5.308	193.516	0.114	11.882	11.384	7.829	7.121
486	718	2004-01-06 00:00:00	6.25	198.782	0.095	0.106	1.15	169.74	0.003	20.549	202	12.857	8.616	1.84	254.005	0.079	5.969	194.308	0.109	11.965	11.378	8.247	7.531
486	718	2004-01-06 01:00:00	6.57	197.843	0.091	0.103	1.143	169.74	0.003	20.549	202	13.45	8.849	1.95	251.648	0.08	6.275	193.348	0.106	11.754	11.13	8.495	7.759
486	718	2004-01-06 02:00:00	6.74	196.697	0.09	0.102	1.136	172.37	0.003	20.411	202	13.653	8.978	1.78	256.015	0.079	6.497	193.001	0.104	11.963	11.275	8.665	7.916
486	718	2004-01-06 03:00:00	6.8	195.533	0.089	0.101	1.135	172.37	0.003	20.411	202	13.791	9.035	1.72	258.611	0.08	6.58	192.016	0.103	11.764	11.024	8.746	7.99
486	718	2004-01-06 04:00:00	6.79	194.338	0.089	0.101	1.132	172.37	0.003	20.411	202	13.908	9.027	1.69	260.999	0.081	6.577	190.866	0.103	11.615	10.869	8.752	8
486	718	2004-01-06 05:00:00	6.7	193.734	0.09	0.102	1.045	175.471	0.003	19.25	202	13.737	9.014	1.65	262.766	0.081	6.492	190.243	0.103	11.704	10.998	8.74	8
486	718	2004-01-06 06:00:00	6.53	193.517	0.09	0.102	1.018	175.471	0.003	19.25	202	13.377	8.981	1.65	263.646	0.081	6.314	189.831	0.104	11.656	10.96	8.703	7.974
486	718	2004-01-06 07:00:00	6.37	193.279	0.091	0.103	1.007	175.471	0.003	19.25	202	13.058	8.903	1.63	264.548	0.082	6.152	189.434	0.105	11.594	10.925	8.621	7.903
486	718	2004-01-06 08:00:00	6.04	193.503	0.092	0.104	0.842	175.707	0.002	16.968	202	12.386	8.813	1.8	257.442	0.082	5.768	188.665	0.107	11.471	10.826	8.479	7.776
486	718	2004-01-06 09:00:00	5.59	194.053	0.095	0.105	0.801	175.707	0.002	16.968	202	11.374	8.705	1.73	259.457	0.083	5.319	188.688	0.108	11.377	10.745	8.352	7.661
486	718	2004-01-06 10:00:00	5.29	194.231	0.097	0.107	0.786	175.707	0.002	16.968	202	10.777	8.572	1.69	260.858	0.084	5.015	188.392	0.11	11.248	10.67	8.206	7.528
486	718	2004-01-06 11:00:00	4.98	194.126	0.098	0.108	0.691	164.034	0.002	15.415	202	10.126	8.432	2.21	240.226	0.088	4.466	184.961	0.115	10.519	9.721	7.882	7.219
486	718	2004-01-06 12:00:00	4.72	194.074	0.099	0.109	0.678	164.034	0.002	15.415	202	9.575	8.368	2.11	241.813	0.088	4.228	184.554	0.116	10.569	9.813	7.796	7.137
486	718	2004-01-06 13:00:00	4.62	193.847	0.099	0.11	0.675	164.034	0.002	15.415	202	9.364	8.327	2.04	242.619	0.088	4.148	184.413	0.116	10.593	9.869	7.757	7.101
486	718	2004-01-06 14:00:00	4.62	193.572	0.099	0.11	0.674	174.327	0.002	15.275	202	9.36	8.292	1.73	253.883	0.086	4.281	186.025	0.115	11.008	10.506	7.819	7.154
486	718	2004-01-06 15:00:00	4.63	192.997	0.099	0.111	0.677	174.327	0.002	15.275	202	9.404	8.239	1.69	255.898	0.087	4.313	185.695	0.116	10.862	10.36	7.796	7.14
486	718	2004-01-06 16:00:00	4.58	192.287	0.1	0.112	0.679	174.327	0.002	15.275	202	9.296	8.153	1.66	258.801	0.089	4.264	184.759	0.117	10.683	10.205	7.724	7.076
486	718	2004-01-06 17:00:00	4.38	192.228	0.1	0.113	0.583	168.78	0.002	13.671	202	8.871	8.069	2	242.884	0.091	3.892	182.181	0.121	10.363	9.843	7.47	6.854
486	718	2004-01-06 18:00:00	4.07	193.102	0.101	0.115	0.571	168.78	0.002	13.671	202	8.191	7.973	1.96	245.677	0.092	3.569	181.214	0.124	10.264	9.814	7.315	6.71
