nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2010-01-03 03:00:00	1.17	359.814	0.111	0.113	0.074	263.328	0.001	2.668	202	2.308	7.723	1.17	359.814	0.113	0	263.328	1	7.542	6.759	0	0
486	718	2010-01-03 04:00:00	1.16	356.476	0.112	0.114	0.074	263.328	0.001	2.668	202	2.29	7.691	1.16	356.476	0.114	0	263.328	1	7.518	6.765	0	0
486	718	2010-01-03 05:00:00	1.2	351.085	0.115	0.117	0.193	9.98	0.001	6.001	202	2.375	7.492	1.18	350.131	0.115	0.223	13.569	0.335	7.744	7.246	2.732	2.537
486	718	2010-01-03 06:00:00	1.33	345.873	0.123	0.124	0.197	9.98	0.001	6.001	202	2.63	7.032	1.29	344.349	0.119	0.329	7.717	0.361	7.541	7.14	2.494	2.294
486	718	2010-01-03 07:00:00	1.48	343.489	0.128	0.131	0.199	9.98	0.001	6.001	202	2.951	6.693	1.42	341.595	0.124	0.408	5.681	0.346	7.269	6.898	2.63	2.433
486	718	2010-01-03 08:00:00	1.7	346.157	0.13	0.141	0.474	10.995	0.002	12.112	202	3.419	6.178	0.84	301.858	0.104	1.478	356.796	0.159	8.331	7.673	5.44	4.822
486	718	2010-01-03 09:00:00	2	351.165	0.133	0.151	0.499	10.995	0.002	12.112	202	4.066	5.805	0.76	293.302	0.101	1.847	358.254	0.164	8.29	7.411	5.305	4.757
486	718	2010-01-03 10:00:00	2.2	354.392	0.135	0.153	0.513	10.995	0.002	12.112	202	4.487	5.796	0.77	295.42	0.102	2.063	0.419	0.164	8.165	7.239	5.369	4.844
486	718	2010-01-03 11:00:00	2.25	355.25	0.134	0.15	0.394	5.419	0.002	9.954	202	4.583	5.949	1.24	334.745	0.113	1.874	2.703	0.175	8.094	7.624	5.116	4.651
486	718	2010-01-03 12:00:00	2.25	355.146	0.131	0.145	0.38	5.419	0.001	9.954	202	4.563	6.165	1.35	338.85	0.113	1.794	2.97	0.173	8.174	7.694	5.202	4.749
486	718	2010-01-03 13:00:00	2.31	354.964	0.127	0.139	0.377	5.419	0.001	9.954	202	4.668	6.411	1.52	342.922	0.11	1.745	3.002	0.173	8.479	8.044	5.193	4.74
486	718	2010-01-03 14:00:00	2.45	354.402	0.116	0.131	0.368	356.427	0.001	9.789	202	4.887	6.77	1.8	350.118	0.107	1.669	358.972	0.177	8.845	8.468	5.073	4.636
486	718	2010-01-03 15:00:00	2.69	354.139	0.101	0.121	0.368	356.427	0.001	9.789	202	5.285	7.261	2.12	351.942	0.102	1.645	357.632	0.178	9.301	8.942	5.037	4.608
486	718	2010-01-03 16:00:00	3.02	354.665	0.094	0.112	0.367	356.427	0.001	9.789	202	5.902	7.845	2.52	353.756	0.097	1.654	356.736	0.179	9.798	9.433	5.044	4.621
486	718	2010-01-03 17:00:00	3.41	355.901	0.086	0.104	0.391	356.444	0.001	10.32	202	6.623	8.452	2.93	356.278	0.091	1.737	354.834	0.175	10.419	10.063	5.164	4.743
486	718	2010-01-03 18:00:00	3.81	357.534	0.08	0.098	0.392	356.444	0.001	10.32	202	7.384	9.015	3.37	358.336	0.087	1.78	354.64	0.174	10.892	10.509	5.196	4.778
486	718	2010-01-03 19:00:00	4.17	359.166	0.076	0.093	0.391	356.444	0.001	10.32	202	8.06	9.541	3.77	0.203	0.084	1.787	354.486	0.174	11.31	10.9	5.213	4.796
486	718	2010-01-03 20:00:00	4.45	0.339	0.074	0.089	0.379	349.837	0.001	10.088	202	8.596	9.995	4.08	2.202	0.081	1.77	350.136	0.173	11.657	11.231	5.231	4.815
486	718	2010-01-03 21:00:00	4.64	1.093	0.073	0.086	0.377	349.837	0.001	10.088	202	8.954	10.382	4.31	2.939	0.08	1.719	349.075	0.173	11.926	11.495	5.235	4.818
486	718	2010-01-03 22:00:00	4.77	1.522	0.072	0.084	0.376	349.837	0.001	10.088	202	9.201	10.671	4.48	3.321	0.079	1.627	347.274	0.176	12.075	11.636	5.144	4.738
486	718	2010-01-03 23:00:00	4.88	0.975	0.072	0.083	0.481	325.575	0.002	12.329	202	9.465	10.738	4.43	6.247	0.076	2.036	334.033	0.151	12.546	12.094	5.925	5.406
486	718	2010-01-04 00:00:00	4.98	359.773	0.072	0.084	0.488	325.575	0.002	12.329	202	9.685	10.62	4.41	6.504	0.075	2.322	333.651	0.145	12.806	12.402	6.162	5.613
486	718	2010-01-04 01:00:00	5.07	358.813	0.073	0.084	0.493	325.575	0.002	12.329	202	9.86	10.506	4.43	6.216	0.075	2.458	332.821	0.145	12.89	12.533	6.176	5.637
486	718	2010-01-04 02:00:00	5.12	358.664	0.073	0.084	0.442	335.367	0.002	11.276	202	9.976	10.505	4.58	4.118	0.076	2.288	335.332	0.155	12.658	12.282	5.831	5.344
486	718	2010-01-04 03:00:00	5.17	359.026	0.072	0.084	0.44	335.367	0.002	11.276	202	10.069	10.591	4.64	4.158	0.076	2.275	336.256	0.154	12.693	12.318	5.853	5.366
486	718	2010-01-04 04:00:00	5.22	359.502	0.072	0.083	0.44	335.367	0.002	11.276	202	10.167	10.705	4.7	4.435	0.075	2.251	336.455	0.154	12.77	12.4	5.847	5.36
486	718	2010-01-04 05:00:00	5.22	0.524	0.072	0.082	0.213	25.615	0.001	6.477	202	10.289	11.031	5.2	0.42	0.081	0.483	13.107	0.297	11.063	10.121	3.123	2.927
486	718	2010-01-04 06:00:00	5.22	1.907	0.072	0.079	0.211	25.615	0.001	6.477	202	10.273	11.496	5.2	1.825	0.079	0.389	16.975	0.293	11.501	10.674	3.227	3.086
486	718	2010-01-04 07:00:00	5.24	3.004	0.072	0.078	0.21	25.615	0.001	6.477	202	10.318	11.847	5.23	2.94	0.078	0.337	18.6	0.286	11.838	11.084	3.342	3.229
486	718	2010-01-04 08:00:00	5.26	3.603	0.072	0.077	0.179	351.369	0.001	5.664	202	10.372	12.073	5.26	3.621	0.077	0.222	353.384	0.324	12.018	11.3	2.976	2.873
486	718	2010-01-04 09:00:00	5.25	3.639	0.072	0.077	0.179	351.369	0.001	5.664	202	10.381	12.159	5.25	3.658	0.077	0.207	351.171	0.322	12.106	11.432	2.982	2.869
486	718	2010-01-04 10:00:00	5.21	3.363	0.072	0.077	0.179	351.369	0.001	5.664	202	10.526	12.146	5.21	3.382	0.077	0.202	349.995	0.322	12.101	11.461	2.981	2.864
486	718	2010-01-04 11:00:00	5.15	2.933	0.073	0.078	0.265	335.005	0.001	7.834	202	10.426	12.045	5.12	3.266	0.077	0.572	334.035	0.232	12.231	11.732	4.075	3.891
486	718	2010-01-04 12:00:00	5.07	2.349	0.073	0.079	0.267	335.005	0.001	7.834	202	10.275	11.854	5.03	2.777	0.078	0.636	333.432	0.238	12.111	11.627	3.937	3.715
486	718	2010-01-04 13:00:00	4.99	1.551	0.073	0.08	0.268	335.005	0.001	7.834	202	10.13	11.633	4.94	2.058	0.079	0.689	333.234	0.24	11.949	11.464	3.869	3.632
486	718	2010-01-04 14:00:00	4.85	0.548	0.073	0.082	0.243	340.837	0.001	7.22	202	10.261	11.329	4.81	0.898	0.081	0.592	335.76	0.262	11.574	11.039	3.559	3.348
486	718	2010-01-04 15:00:00	4.68	359.376	0.074	0.084	0.243	340.837	0.001	7.22	202	9.889	11.041	4.65	359.709	0.083	0.586	337.046	0.261	11.283	10.755	3.579	3.374
486	718	2010-01-04 16:00:00	4.49	358.052	0.074	0.086	0.242	340.837	0.001	7.22	202	9.024	10.793	4.45	358.375	0.085	0.578	337.777	0.261	11.027	10.509	3.579	3.376
486	718	2010-01-04 17:00:00	4.27	356.724	0.074	0.087	0.244	31.273	0.001	7.301	202	8.513	10.598	4.24	356.555	0.087	0.426	13.94	0.266	10.684	10.07	3.48	3.253
486	718	2010-01-04 18:00:00	4.04	355.476	0.075	0.088	0.244	31.273	0.001	7.301	202	7.894	10.465	4.02	355.22	0.088	0.437	17.79	0.266	10.58	10.01	3.486	3.268
486	718	2010-01-04 19:00:00	3.89	354.341	0.076	0.089	0.245	31.273	0.001	7.301	202	7.597	10.417	3.87	354.016	0.088	0.443	20.063	0.268	10.56	10.018	3.466	3.258
486	718	2010-01-04 20:00:00	3.75	353.387	0.079	0.089	0.23	9.313	0.001	6.921	202	7.341	10.357	3.72	353.108	0.088	0.454	12.991	0.274	10.539	10.034	3.394	3.194
486	718	2010-01-04 21:00:00	3.66	352.743	0.08	0.09	0.23	9.313	0.001	6.921	202	7.127	10.261	3.63	352.455	0.089	0.47	10.653	0.276	10.471	9.977	3.352	3.14
486	718	2010-01-04 22:00:00	3.63	352.399	0.081	0.091	0.231	9.313	0.001	6.921	202	7.068	10.072	3.6	352.071	0.09	0.508	9.509	0.275	10.324	9.835	3.354	3.135
486	718	2010-01-04 23:00:00	3.66	352.456	0.081	0.094	0.378	37.103	0.001	10.344	202	7.135	9.725	3.51	350.293	0.09	1.039	17.637	0.184	10.433	9.958	4.853	4.416
486	718	2010-01-05 00:00:00	3.75	353.155	0.082	0.097	0.386	37.103	0.001	10.344	202	7.318	9.307	3.53	349.849	0.091	1.268	19.608	0.186	10.294	9.842	4.82	4.398
486	718	2010-01-05 01:00:00	3.85	354.016	0.083	0.099	0.392	37.103	0.001	10.344	202	7.498	9.046	3.57	349.751	0.092	1.432	21.728	0.184	10.183	9.756	4.871	4.455
486	718	2010-01-05 02:00:00	3.99	355.623	0.084	0.101	0.56	32.821	0.002	13.708	202	7.788	8.804	3.17	345.452	0.088	2.424	13.259	0.138	10.822	10.376	6.382	5.785
486	718	2010-01-05 03:00:00	4.14	357.645	0.084	0.103	0.576	32.821	0.002	13.708	202	8.083	8.628	3.09	345.686	0.086	2.748	13.042	0.137	11.063	10.625	6.481	5.881
486	718	2010-01-05 04:00:00	4.22	359.304	0.084	0.103	0.583	32.821	0.002	13.708	202	8.247	8.616	3.01	345.239	0.085	2.958	14.097	0.131	11.187	10.743	6.697	6.051
486	718	2010-01-05 05:00:00	4.32	1.18	0.083	0.103	0.654	35.303	0.002	15.072	202	8.432	8.639	2.71	341.79	0.084	3.36	13.883	0.12	11.253	10.749	7.264	6.525
486	718	2010-01-05 06:00:00	4.44	3.342	0.083	0.103	0.663	35.303	0.002	15.072	202	8.665	8.628	2.69	342.566	0.084	3.53	15.402	0.118	11.352	10.866	7.344	6.598
486	718	2010-01-05 07:00:00	4.52	5.319	0.083	0.103	0.669	35.303	0.002	15.072	202	8.833	8.616	2.63	343.195	0.083	3.673	16.613	0.117	11.41	10.933	7.433	6.681
486	718	2010-01-05 08:00:00	4.54	7.18	0.084	0.104	0.686	38.777	0.002	15.328	202	8.906	8.574	2.64	344.256	0.084	3.696	18.859	0.117	11.277	10.811	7.418	6.67
486	718	2010-01-05 09:00:00	4.5	8.698	0.086	0.105	0.687	38.777	0.002	15.328	202	8.843	8.491	2.5	344.268	0.085	3.74	19.568	0.117	11.254	10.797	7.437	6.691
486	718	2010-01-05 10:00:00	4.4	9.857	0.087	0.106	0.688	38.777	0.002	15.328	202	8.631	8.362	2.33	343.905	0.085	3.728	19.915	0.118	11.182	10.73	7.404	6.667
486	718	2010-01-05 11:00:00	4.23	10.797	0.088	0.109	0.655	41.946	0.002	14.601	202	8.306	8.184	2.43	347.305	0.087	3.459	22.318	0.124	10.963	10.503	7.056	6.349
486	718	2010-01-05 12:00:00	4.01	11.555	0.089	0.111	0.653	41.946	0.002	14.601	202	7.874	8.004	2.22	346.501	0.087	3.338	22.516	0.125	10.862	10.398	6.954	6.25
486	718	2010-01-05 13:00:00	3.86	12.357	0.089	0.113	0.661	41.946	0.002	14.719	202	7.573	7.853	2.07	345.999	0.087	3.26	22.811	0.127	10.861	10.397	6.852	6.158
486	718	2010-01-05 14:00:00	3.57	11.796	0.09	0.113	0.471	46.23	0.002	11.203	202	6.992	7.778	2.76	359.106	0.094	2.263	31.245	0.163	10.129	9.749	5.501	5.013
486	718	2010-01-05 15:00:00	3.24	10.605	0.09	0.113	0.452	46.23	0.002	11.203	202	6.332	7.798	2.6	358.922	0.096	1.931	32.523	0.168	9.951	9.563	5.289	4.805
486	718	2010-01-05 16:00:00	3	9.953	0.091	0.113	0.447	46.23	0.002	11.203	202	5.856	7.735	2.42	358.433	0.096	1.777	31.865	0.172	9.964	9.592	5.152	4.672
486	718	2010-01-05 17:00:00	2.79	8.895	0.093	0.113	0.373	40.653	0.002	9.609	202	5.465	7.695	2.38	0.335	0.098	1.455	32.896	0.196	9.722	9.382	4.56	4.155
486	718	2010-01-05 18:00:00	2.63	7.726	0.095	0.113	0.368	40.653	0.001	9.609	202	5.151	7.694	2.26	359.572	0.098	1.344	31.578	0.199	9.711	9.364	4.461	4.054
486	718	2010-01-05 19:00:00	2.54	6.995	0.095	0.113	0.37	40.653	0.001	9.609	202	4.994	7.679	2.19	358.961	0.098	1.292	30.96	0.203	9.763	9.419	4.35	3.947
486	718	2010-01-05 20:00:00	2.41	5.351	0.095	0.111	0.2	46.518	0.001	5.871	202	4.735	7.868	2.35	3.436	0.107	0.553	45.603	0.332	8.371	7.724	2.761	2.566
486	718	2010-01-05 21:00:00	2.28	3.327	0.095	0.108	0.195	46.518	0.001	5.871	202	4.481	8.216	2.24	1.876	0.105	0.453	45.021	0.339	8.616	8.008	2.695	2.502
486	718	2010-01-05 22:00:00	2.2	1.903	0.095	0.107	0.193	46.518	0.001	5.871	202	4.297	8.441	2.16	0.644	0.104	0.403	44.585	0.343	8.808	8.265	2.663	2.468
486	718	2010-01-05 23:00:00	2.13	0.621	0.095	0.106	0.092	59.407	0.001	3.183	202	4.171	8.65	2.13	0.613	0.106	0.065	60.327	0.652	8.471	7.614	1.44	1.359
486	718	2010-01-06 00:00:00	2.09	359.491	0.095	0.105	0.091	59.407	0.001	3.183	202	4.086	8.838	2.09	359.487	0.105	0.048	60.326	0.652	8.712	8.028	1.44	1.359
486	718	2010-01-06 01:00:00	2.07	358.561	0.095	0.104	0.091	59.407	0.001	3.183	202	4.048	8.942	2.07	358.558	0.104	0.037	60.137	0.652	8.848	8.286	1.44	1.359
486	718	2010-01-06 02:00:00	2.07	357.569	0.096	0.104	0.024	71.259	0.001	1	202	4.055	8.992	2.07	357.569	0.104	0	71.259	1	8.906	8.398	0	0
486	718	2010-01-06 03:00:00	2.1	356.441	0.096	0.104	0.024	71.259	0.001	1	202	4.106	9.011	2.1	356.441	0.104	0	71.259	1	8.934	8.471	0	0
486	718	2010-01-06 04:00:00	2.14	355.334	0.097	0.105	0.024	71.259	0.001	1	202	4.189	9.008	2.14	355.334	0.105	0	71.259	1	8.936	8.497	0	0
486	718	2010-01-06 05:00:00	2.18	354.425	0.097	0.105	0.044	250.71	0.001	1.695	202	4.268	8.982	2.18	354.425	0.105	0	250.71	1	8.903	8.452	0	0
486	718	2010-01-06 06:00:00	2.21	353.783	0.097	0.105	0.044	250.71	0.001	1.695	202	4.323	8.942	2.21	353.783	0.105	0	250.71	1	8.87	8.438	0	0
486	718	2010-01-06 07:00:00	2.22	353.385	0.098	0.106	0.044	250.71	0.001	1.695	202	4.348	8.884	2.22	353.385	0.106	0	250.71	1	8.814	8.384	0	0
486	718	2010-01-06 08:00:00	2.22	353.206	0.098	0.107	0.133	278.112	0.001	4.394	202	4.349	8.802	2.22	353.217	0.107	0.048	285.145	0.556	8.747	8.344	1.637	1.523
486	718	2010-01-06 09:00:00	2.21	353.213	0.098	0.108	0.133	278.112	0.001	4.394	202	4.34	8.688	2.21	353.229	0.108	0.054	289.126	0.52	8.633	8.218	1.743	1.617
486	718	2010-01-06 10:00:00	2.21	353.342	0.099	0.109	0.133	278.112	0.001	4.394	202	4.342	8.543	2.21	353.368	0.109	0.062	293.135	0.495	8.487	8.045	1.846	1.716
486	718	2010-01-06 11:00:00	2.21	353.501	0.1	0.111	0.093	91.933	0.001	3.262	202	4.371	8.407	2.21	353.5	0.111	0.028	96.984	0.652	8.318	7.798	1.44	1.359
486	718	2010-01-06 12:00:00	2.22	353.61	0.101	0.112	0.093	91.933	0.001	3.262	202	4.386	8.328	2.22	353.608	0.112	0.028	96.984	0.652	8.242	7.722	1.44	1.359
486	718	2010-01-06 13:00:00	2.21	353.733	0.102	0.112	0.093	91.933	0.001	3.262	202	4.378	8.301	2.21	353.732	0.112	0.028	96.984	0.652	8.219	7.711	1.44	1.359
486	718	2010-01-06 14:00:00	2.19	354.012	0.103	0.112	0.083	138.027	0.001	2.946	202	4.337	8.291	2.19	354.012	0.112	0	138.027	1	8.201	7.678	0	0
486	718	2010-01-06 15:00:00	2.16	354.623	0.104	0.112	0.083	138.027	0.001	2.946	202	4.274	8.249	2.16	354.623	0.112	0	138.027	1	8.154	7.602	0	0
486	718	2010-01-06 16:00:00	2.12	355.454	0.104	0.113	0.083	138.027	0.001	2.946	202	4.199	8.206	2.12	355.454	0.113	0	138.027	1	8.105	7.523	0	0
486	718	2010-01-06 17:00:00	2.08	356.264	0.105	0.112	0.057	138.814	0.001	2.126	202	4.114	8.225	2.08	356.264	0.112	0	138.814	1	8.129	7.565	0	0
486	718	2010-01-06 18:00:00	2.04	357.195	0.105	0.112	0.057	138.814	0.001	2.126	202	4.022	8.26	2.04	357.195	0.112	0	138.814	1	8.168	7.622	0	0
486	718	2010-01-06 19:00:00	2	358.226	0.104	0.112	0.057	138.814	0.001	2.126	202	3.944	8.287	2	358.226	0.112	0	138.814	1	8.195	7.652	0	0
486	718	2010-01-06 20:00:00	1.96	359.231	0.104	0.111	0.089	81.688	0.001	3.113	202	3.864	8.305	1.96	359.23	0.111	0.023	75.233	0.652	8.214	7.674	1.44	1.359
486	718	2010-01-06 21:00:00	1.92	0.128	0.103	0.111	0.089	81.688	0.001	3.113	202	3.779	8.31	1.92	0.126	0.111	0.023	75.233	0.652	8.222	7.687	1.44	1.359
