nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2003-01-01 18:00:00	3.09	292.727	0.072	0.096	0.462	43.097	0.002	10.436	202	6.013	8.239	2.7	272.249	0.083	1.5	26.048	0.206	10.581	9.54	4.259	3.852
486	718	2003-01-01 19:00:00	3.1	298.125	0.073	0.098	0.452	43.097	0.002	10.436	202	6.048	8.155	2.66	273.884	0.083	1.584	26.952	0.196	10.543	9.555	4.474	4.039
486	718	2003-01-01 20:00:00	3.08	303.376	0.073	0.1	0.488	40.563	0.002	11.334	202	6.216	8.05	2.52	270.39	0.081	1.777	23.513	0.181	10.949	10.003	4.838	4.357
486	718	2003-01-01 21:00:00	3.07	309.516	0.073	0.102	0.495	40.563	0.002	11.334	202	6.196	7.9	2.44	270.824	0.081	1.863	23.842	0.178	11.047	10.147	4.915	4.426
486	718	2003-01-01 22:00:00	3.04	314.914	0.073	0.103	0.498	40.563	0.002	11.334	202	6.128	7.774	2.36	271.512	0.081	1.911	24.195	0.176	11.074	10.197	4.967	4.471
486	718	2003-01-01 23:00:00	2.99	319.659	0.073	0.105	0.49	40.502	0.002	11.271	202	6.015	7.665	2.28	272.131	0.082	1.932	24.34	0.175	11.075	10.211	5.017	4.525
486	718	2003-01-02 00:00:00	2.93	324.217	0.073	0.107	0.484	40.502	0.002	11.271	202	5.883	7.562	2.22	274.856	0.083	1.905	25.698	0.175	10.86	10.021	5.011	4.518
486	718	2003-01-02 01:00:00	2.87	329.314	0.073	0.109	0.481	40.502	0.002	11.271	202	5.755	7.446	2.13	276.095	0.084	1.918	25.482	0.173	10.793	9.96	5.055	4.556
486	718	2003-01-02 02:00:00	2.82	336.036	0.073	0.112	0.503	37.926	0.002	11.714	202	5.67	7.291	1.99	274.732	0.083	2.008	23.445	0.169	10.976	10.185	5.18	4.669
486	718	2003-01-02 03:00:00	2.8	343.528	0.073	0.115	0.506	37.926	0.002	11.714	202	5.559	7.115	1.88	276.532	0.084	2.08	22.889	0.166	10.803	10.003	5.275	4.75
486	718	2003-01-02 04:00:00	2.77	350.092	0.073	0.119	0.505	37.926	0.002	11.714	202	5.486	6.963	1.78	280.199	0.085	2.123	22.749	0.164	10.566	9.772	5.344	4.813
486	718	2003-01-02 05:00:00	2.75	356.202	0.073	0.123	0.533	35.371	0.002	12.386	202	5.306	6.827	1.61	278.308	0.084	2.235	21.059	0.161	10.759	9.961	5.493	4.97
486	718	2003-01-02 06:00:00	2.76	1.327	0.073	0.127	0.534	35.371	0.002	12.386	202	5.283	6.698	1.51	282.028	0.086	2.309	21.142	0.16	10.551	9.767	5.558	5.038
486	718	2003-01-02 07:00:00	2.76	4.818	0.073	0.13	0.533	35.371	0.002	12.386	202	5.279	6.62	1.43	285.714	0.087	2.358	21.364	0.158	10.379	9.604	5.615	5.096
486	718	2003-01-02 08:00:00	2.79	7.751	0.13	0.132	0.579	36.558	0.002	13.246	202	5.706	6.55	1.29	278.723	0.085	2.481	20.69	0.155	10.645	9.774	5.74	5.211
486	718	2003-01-02 09:00:00	2.87	10.029	0.13	0.134	0.589	36.558	0.002	13.246	202	5.882	6.522	1.26	281.341	0.085	2.577	21.224	0.154	10.585	9.733	5.786	5.259
486	718	2003-01-02 10:00:00	2.93	11.089	0.13	0.134	0.591	36.558	0.002	13.246	202	6.024	6.556	1.26	284.916	0.086	2.649	21.449	0.153	10.54	9.715	5.852	5.323
486	718	2003-01-02 11:00:00	3	11.517	0.129	0.133	0.602	35.582	0.002	13.439	202	6.193	6.617	1.2	278.536	0.083	2.755	20.617	0.149	10.807	9.908	5.983	5.438
486	718	2003-01-02 12:00:00	3.08	11.594	0.128	0.132	0.604	35.582	0.002	13.439	202	6.352	6.692	1.23	280.979	0.083	2.824	20.532	0.148	10.868	9.985	6.056	5.504
486	718	2003-01-02 13:00:00	3.15	11.382	0.127	0.13	0.604	35.582	0.002	13.439	202	6.542	6.777	1.28	283.495	0.083	2.877	20.482	0.146	10.951	10.09	6.123	5.563
486	718	2003-01-02 14:00:00	3.16	10.92	0.124	0.127	0.559	42.773	0.002	12.738	202	6.496	6.887	1.65	313.331	0.092	2.694	24.362	0.149	9.907	9.222	5.983	5.436
486	718	2003-01-02 15:00:00	3.15	10.286	0.121	0.125	0.551	42.773	0.002	12.738	202	6.445	6.997	1.69	312.434	0.09	2.66	24.627	0.148	10.11	9.416	6.02	5.465
486	718	2003-01-02 16:00:00	3.18	9.645	0.12	0.123	0.548	42.773	0.002	12.738	202	6.449	7.099	1.73	310.524	0.088	2.661	24.659	0.147	10.326	9.627	6.061	5.501
486	718	2003-01-02 17:00:00	3.13	7.53	0.118	0.119	0.408	54.763	0.002	10.174	202	6.366	7.297	2.6	350.111	0.103	1.749	37.825	0.181	8.866	8.381	4.925	4.486
486	718	2003-01-02 18:00:00	3.07	4.972	0.117	0.115	0.396	54.763	0.002	10.174	202	6.216	7.529	2.61	348.444	0.101	1.607	38.461	0.182	9.026	8.531	4.894	4.452
486	718	2003-01-02 19:00:00	3.04	3.402	0.117	0.113	0.392	54.763	0.001	10.174	202	6.154	7.667	2.62	347.105	0.099	1.545	38.099	0.183	9.157	8.646	4.873	4.432
486	718	2003-01-02 20:00:00	3	1.753	0.116	0.111	0.317	59.082	0.001	8.602	202	6.065	7.801	2.8	353.746	0.103	1.062	45.807	0.227	8.733	8.223	3.97	3.647
486	718	2003-01-02 21:00:00	2.93	0.009	0.116	0.109	0.313	59.082	0.001	8.602	202	5.918	7.927	2.76	352.325	0.102	0.997	45.391	0.227	8.806	8.281	3.969	3.646
486	718	2003-01-02 22:00:00	2.87	358.882	0.116	0.108	0.312	59.082	0.001	8.602	202	5.777	7.971	2.7	351.095	0.101	0.967	44.871	0.228	8.851	8.32	3.948	3.624
486	718	2003-01-02 23:00:00	2.8	357.593	0.071	0.108	0.262	63.435	0.001	7.468	202	5.33	8.03	2.7	352.79	0.103	0.718	51.503	0.265	8.573	7.993	3.425	3.16
486	718	2003-01-03 00:00:00	2.72	355.997	0.07	0.107	0.26	63.435	0.001	7.468	202	5.187	8.091	2.64	351.346	0.103	0.678	50.936	0.266	8.606	8.023	3.409	3.146
486	718	2003-01-03 01:00:00	2.66	354.543	0.07	0.106	0.26	63.435	0.001	7.468	202	5.062	8.12	2.58	349.799	0.102	0.659	50.411	0.268	8.638	8.044	3.379	3.115
486	718	2003-01-03 02:00:00	2.6	353.003	0.069	0.106	0.231	60.066	0.001	6.774	202	4.951	8.147	2.54	349.192	0.103	0.573	51.353	0.29	8.578	7.982	3.125	2.884
486	718	2003-01-03 03:00:00	2.55	351.545	0.069	0.105	0.23	60.066	0.001	6.774	202	4.843	8.164	2.49	347.755	0.102	0.555	50.498	0.292	8.586	7.977	3.111	2.87
486	718	2003-01-03 04:00:00	2.49	350.518	0.069	0.105	0.23	60.066	0.001	6.774	202	4.731	8.144	2.43	346.598	0.102	0.548	50.006	0.293	8.575	7.954	3.09	2.849
486	718	2003-01-03 05:00:00	2.42	349.935	0.069	0.106	0.229	53.778	0.001	6.718	202	4.604	8.089	2.36	345.72	0.102	0.559	46.591	0.295	8.575	7.956	3.078	2.843
486	718	2003-01-03 06:00:00	2.35	349.584	0.07	0.106	0.229	53.778	0.001	6.718	202	4.464	8.023	2.28	345.027	0.102	0.562	46.332	0.295	8.54	7.906	3.07	2.832
486	718	2003-01-03 07:00:00	2.27	349.185	0.071	0.106	0.23	53.778	0.001	6.718	202	4.324	7.963	2.2	344.301	0.102	0.559	45.961	0.298	8.514	7.863	3.04	2.802
486	718	2003-01-03 08:00:00	2.2	349.194	0.072	0.107	0.278	42.722	0.001	7.827	202	4.226	7.83	2.05	338.625	0.099	0.805	35.159	0.247	9.011	8.42	3.629	3.32
486	718	2003-01-03 09:00:00	2.15	349.241	0.073	0.108	0.282	42.722	0.001	7.827	202	4.136	7.668	1.98	336.93	0.098	0.84	34.723	0.25	9.024	8.398	3.582	3.277
486	718	2003-01-03 10:00:00	2.11	348.723	0.073	0.109	0.286	42.722	0.001	7.827	202	4.061	7.567	1.93	334.998	0.098	0.858	34.66	0.253	9.045	8.374	3.536	3.225
486	718	2003-01-03 11:00:00	2.09	348.97	0.073	0.109	0.328	39.151	0.001	8.743	202	4.032	7.429	1.79	325.075	0.093	1.078	29.43	0.22	9.699	8.987	4.015	3.64
486	718	2003-01-03 12:00:00	2.09	349.828	0.073	0.111	0.334	39.151	0.001	8.743	202	4.106	7.278	1.77	324.329	0.093	1.11	29.502	0.224	9.709	8.953	3.961	3.595
486	718	2003-01-03 13:00:00	2.09	350.599	0.074	0.112	0.336	39.151	0.001	8.743	202	4.096	7.196	1.76	324.689	0.093	1.118	29.717	0.226	9.671	8.884	3.923	3.565
486	718	2003-01-03 14:00:00	2.07	351.017	0.074	0.112	0.322	37.473	0.001	8.366	202	4.068	7.161	1.76	326.089	0.094	1.098	29.536	0.23	9.529	8.648	3.864	3.51
486	718	2003-01-03 15:00:00	2.05	351.286	0.074	0.113	0.321	37.473	0.001	8.366	202	4.026	7.148	1.75	327.29	0.095	1.07	29.437	0.233	9.419	8.543	3.822	3.474
486	718	2003-01-03 16:00:00	2.03	351.759	0.074	0.114	0.319	37.473	0.001	8.366	202	3.982	7.118	1.75	328.479	0.096	1.044	29.421	0.235	9.303	8.459	3.778	3.437
486	718	2003-01-03 17:00:00	2.01	352.044	0.074	0.115	0.307	36.334	0.001	8.118	202	3.848	7.1	1.75	330.987	0.098	0.981	30.774	0.243	9.056	8.254	3.661	3.335
486	718	2003-01-03 18:00:00	1.97	352.287	0.074	0.115	0.305	36.334	0.001	8.118	202	3.784	7.075	1.74	332.873	0.1	0.935	30.967	0.251	8.931	8.175	3.564	3.257
486	718	2003-01-03 19:00:00	1.94	352.725	0.074	0.116	0.304	36.334	0.001	8.118	202	3.721	7.03	1.71	333.622	0.101	0.917	30.918	0.254	8.863	8.132	3.529	3.227
486	718	2003-01-03 20:00:00	1.9	352.751	0.074	0.117	0.288	39.579	0.001	7.785	202	3.63	7.011	1.7	335.046	0.102	0.862	33.419	0.261	8.685	7.959	3.428	3.136
486	718	2003-01-03 21:00:00	1.86	352.192	0.074	0.116	0.287	39.579	0.001	7.785	202	3.551	7.016	1.67	334.921	0.102	0.834	33.766	0.265	8.671	7.949	3.388	3.101
486	718	2003-01-03 22:00:00	1.83	351.265	0.074	0.116	0.286	39.579	0.001	7.785	202	3.481	7.012	1.64	334.108	0.102	0.814	33.904	0.268	8.681	7.951	3.347	3.065
486	718	2003-01-03 23:00:00	1.78	348.792	0.074	0.114	0.24	39.611	0.001	6.776	202	3.395	7.103	1.64	335.318	0.103	0.705	36.416	0.289	8.454	7.693	3.124	2.871
486	718	2003-01-04 00:00:00	1.73	345.294	0.075	0.111	0.237	39.611	0.001	6.776	202	3.303	7.257	1.61	333.165	0.101	0.642	37.538	0.297	8.499	7.721	3.04	2.795
486	718	2003-01-04 01:00:00	1.7	341.935	0.061	0.109	0.237	39.611	0.001	6.776	202	3.179	7.377	1.58	330.181	0.1	0.613	37.206	0.302	8.614	7.82	2.988	2.747
486	718	2003-01-04 02:00:00	1.65	337.279	0.061	0.106	0.162	61.234	0.001	5.008	202	3.097	7.611	1.62	333.773	0.103	0.334	55.485	0.411	7.88	6.902	2.236	2.082
486	718	2003-01-04 03:00:00	1.6	331.737	0.061	0.103	0.16	61.234	0.001	5.008	202	3.008	7.932	1.58	328.803	0.1	0.296	57.777	0.414	8.161	7.182	2.214	2.061
486	718	2003-01-04 04:00:00	1.56	326.833	0.061	0.1	0.16	61.234	0.001	5.008	202	2.937	8.172	1.54	324.215	0.098	0.275	57.404	0.418	8.395	7.425	2.195	2.044
486	718	2003-01-04 05:00:00	1.53	322.088	0.061	0.098	0.024	136.848	0.001	1	202	2.873	8.407	1.53	322.088	0.098	0	136.848	1	7.994	6.623	0	0
486	718	2003-01-04 06:00:00	1.5	317.514	0.062	0.096	0.024	136.848	0.001	1	202	2.813	8.641	1.5	317.514	0.096	0	136.848	1	8.29	6.996	0	0
486	718	2003-01-04 07:00:00	1.47	313.398	0.062	0.095	0.024	136.848	0.001	1	202	2.766	8.803	1.47	313.398	0.095	0	136.848	1	8.489	7.246	0	0
486	718	2003-01-04 08:00:00	1.45	309.429	0.063	0.094	0.15	197.508	0.001	4.886	202	2.731	8.914	1.45	309.458	0.094	0.051	195.533	0.615	8.646	7.459	1.515	1.425
486	718	2003-01-04 09:00:00	1.44	305.496	0.064	0.094	0.152	197.508	0.001	4.886	202	2.709	8.984	1.43	305.576	0.093	0.085	196.926	0.624	8.746	7.576	1.496	1.409
486	718	2003-01-04 10:00:00	1.43	301.568	0.066	0.094	0.159	197.508	0.001	4.886	202	2.699	8.988	1.42	301.842	0.093	0.162	197.406	0.629	8.813	7.649	1.486	1.399
486	718	2003-01-04 11:00:00	1.46	295.419	0.066	0.097	0.426	190.341	0.002	9.972	202	2.723	8.4	1.4	299.479	0.091	0.418	189.693	0.389	8.955	7.756	1.94	1.726
486	718	2003-01-04 12:00:00	1.58	281.384	0.066	0.11	0.433	190.341	0.002	9.972	202	2.954	6.238	1.43	295.356	0.095	0.66	189.527	0.375	7.749	6.245	2.356	2.197
486	718	2003-01-04 13:00:00	1.7	266.134	0.067	0.121	0.443	190.341	0.002	9.972	202	3.189	5.601	1.47	291.815	0.1	0.85	185.027	0.328	7.053	5.681	2.769	2.573
486	718	2003-01-04 14:00:00	1.69	256.687	0.067	0.122	0.046	329.931	0.001	1.756	202	3.192	5.707	1.69	256.687	0.122	0	329.931	1	5.231	4.222	0	0
486	718	2003-01-04 15:00:00	1.67	261.017	0.067	0.12	0.046	329.931	0.001	1.756	202	3.152	5.913	1.67	261.017	0.12	0	329.931	1	5.474	4.454	0	0
486	718	2003-01-04 16:00:00	1.73	277.545	0.068	0.121	0.046	329.931	0.001	1.756	202	3.267	6.199	1.73	277.545	0.121	0	329.931	1	5.832	4.845	0	0
486	718	2003-01-04 17:00:00	1.89	295.977	0.069	0.122	0.237	318.025	0.001	7.102	202	3.58	6.488	1.81	292.96	0.117	0.541	317.458	0.263	6.643	5.698	3.552	3.348
486	718	2003-01-04 18:00:00	2.09	307.89	0.07	0.122	0.241	318.025	0.001	7.102	202	3.955	6.785	1.99	306.659	0.115	0.638	316.615	0.271	7.236	6.504	3.398	3.166
486	718	2003-01-04 19:00:00	2.32	314.776	0.072	0.119	0.243	318.025	0.001	7.102	202	4.411	7.161	2.21	314.792	0.113	0.685	314.643	0.272	7.728	7.165	3.384	3.149
486	718	2003-01-04 20:00:00	2.65	320.068	0.116	0.116	0.319	345.341	0.001	8.931	202	5.295	7.548	2.44	316.932	0.107	1.021	335.703	0.212	8.404	7.836	4.3	3.969
486	718	2003-01-04 21:00:00	3.04	323.789	0.107	0.112	0.321	345.341	0.001	8.931	202	6.057	7.978	2.84	321.185	0.104	1.101	339.732	0.209	8.855	8.384	4.363	4.033
486	718	2003-01-04 22:00:00	3.42	325.648	0.098	0.107	0.321	345.341	0.001	8.931	202	6.754	8.414	3.22	323.493	0.101	1.146	341.914	0.207	9.262	8.843	4.423	4.098
486	718	2003-01-04 23:00:00	3.83	324.97	0.094	0.105	0.595	301.62	0.002	14.668	202	7.552	8.534	2.37	332.677	0.088	3.005	321.014	0.121	10.611	9.93	7.394	6.707
486	718	2003-01-05 00:00:00	4.35	324.26	0.092	0.106	0.616	301.62	0.002	14.668	202	8.598	8.465	2.6	334.539	0.087	3.485	319.278	0.121	10.788	10.171	7.353	6.676
486	718	2003-01-05 01:00:00	4.69	324.136	0.091	0.106	0.626	301.62	0.002	14.668	202	9.289	8.502	2.65	337.065	0.087	3.874	318.84	0.118	10.685	9.996	7.563	6.872
486	718	2003-01-05 02:00:00	4.83	326.421	0.09	0.104	0.546	4.191	0.002	13.546	202	9.583	8.648	3.69	312.738	0.093	3.115	345.012	0.127	9.88	9.105	7.086	6.476
486	718	2003-01-05 03:00:00	4.75	329.642	0.088	0.102	0.553	4.191	0.002	13.546	202	9.398	8.8	3.61	315.015	0.089	3.091	349.2	0.128	10.425	9.773	7	6.387
486	718	2003-01-05 04:00:00	4.71	331.953	0.087	0.101	0.556	4.191	0.002	13.546	202	9.293	8.88	3.55	316.836	0.087	3.089	351.766	0.129	10.81	10.274	6.936	6.327
486	718	2003-01-05 05:00:00	4.64	333.804	0.086	0.101	0.541	15.545	0.002	13.172	202	9.133	8.884	3.81	320.973	0.089	2.638	1.265	0.141	10.64	10.194	6.315	5.756
486	718	2003-01-05 06:00:00	4.52	335.684	0.084	0.101	0.545	15.545	0.002	13.172	202	8.876	8.835	3.67	321.789	0.088	2.649	3.231	0.142	10.821	10.429	6.254	5.7
486	718	2003-01-05 07:00:00	4.41	337.727	0.083	0.102	0.548	15.545	0.002	13.172	202	8.63	8.742	3.52	322.68	0.088	2.654	5.226	0.144	10.908	10.544	6.2	5.65
486	718	2003-01-05 08:00:00	4.25	339.272	0.083	0.102	0.465	23.872	0.002	11.515	202	8.316	8.702	3.61	326.379	0.09	2.25	14.483	0.158	10.548	10.171	5.678	5.182
486	718	2003-01-05 09:00:00	4.07	340.175	0.082	0.102	0.458	23.872	0.002	11.515	202	7.949	8.722	3.49	327.681	0.09	2.095	17.226	0.16	10.532	10.172	5.575	5.088
486	718	2003-01-05 10:00:00	3.9	341.109	0.082	0.102	0.456	23.872	0.002	11.515	202	7.614	8.684	3.34	328.391	0.09	2.026	17.889	0.161	10.556	10.211	5.531	5.042
486	718	2003-01-05 11:00:00	3.69	341.214	0.083	0.102	0.343	25.002	0.001	9.18	202	7.206	8.696	3.38	333.491	0.094	1.489	24.004	0.192	10.055	9.681	4.707	4.323
486	718	2003-01-05 12:00:00	3.47	340.83	0.084	0.102	0.338	25.002	0.001	9.18	202	6.772	8.73	3.21	333.882	0.095	1.325	24.76	0.197	9.99	9.63	4.583	4.211
486	718	2003-01-05 13:00:00	3.28	340.801	0.086	0.103	0.337	25.002	0.001	9.18	202	6.407	8.672	3.03	333.843	0.095	1.254	24.38	0.199	9.949	9.604	4.52	4.146
486	718	2003-01-05 14:00:00	3.09	340.523	0.087	0.104	0.283	12.7	0.001	8.006	202	6.114	8.616	2.94	336.79	0.098	0.938	18.673	0.234	9.528	9.123	3.88	3.575
486	718	2003-01-05 15:00:00	2.91	340.242	0.088	0.105	0.283	12.7	0.001	8.006	202	5.71	8.533	2.77	336.478	0.099	0.901	16.972	0.236	9.476	9.097	3.846	3.54
486	718	2003-01-05 16:00:00	2.76	340.48	0.089	0.107	0.284	12.7	0.001	8.006	202	5.413	8.355	2.61	336.378	0.1	0.899	15.95	0.237	9.378	9.016	3.817	3.511
486	718	2003-01-05 17:00:00	2.64	341.132	0.09	0.109	0.266	30.082	0.001	7.581	202	5.167	8.165	2.51	336.893	0.103	0.811	24.087	0.252	9.059	8.63	3.6	3.311
486	718	2003-01-05 18:00:00	2.52	341.796	0.092	0.111	0.266	30.082	0.001	7.581	202	4.948	8.038	2.39	337.234	0.104	0.795	25.738	0.253	8.954	8.542	3.579	3.288
486	718	2003-01-05 19:00:00	2.41	342.396	0.095	0.112	0.266	30.082	0.001	7.581	202	4.752	7.933	2.29	337.594	0.105	0.777	26.488	0.254	8.875	8.479	3.55	3.258
486	718	2003-01-05 20:00:00	2.29	342.34	0.097	0.113	0.184	44.494	0.001	5.608	202	4.541	7.939	2.26	340.848	0.11	0.399	40.093	0.358	8.205	7.621	2.565	2.386
486	718	2003-01-05 21:00:00	2.17	341.969	0.098	0.113	0.182	44.494	0.001	5.608	202	4.295	7.994	2.14	340.635	0.111	0.354	40.966	0.36	8.231	7.689	2.553	2.375
486	718	2003-01-05 22:00:00	2.05	341.86	0.098	0.113	0.182	44.494	0.001	5.608	202	4.071	7.989	2.03	340.586	0.111	0.329	40.358	0.365	8.222	7.714	2.516	2.34
486	718	2003-01-05 23:00:00	1.95	341.991	0.099	0.114	0.18	37.137	0.001	5.582	202	3.838	7.951	1.92	340.658	0.112	0.326	36.694	0.367	8.223	7.764	2.496	2.32
486	718	2003-01-06 00:00:00	1.86	342.361	0.101	0.115	0.181	37.137	0.001	5.582	202	3.646	7.886	1.83	340.935	0.112	0.323	35.607	0.371	8.186	7.743	2.468	2.293
486	718	2003-01-06 01:00:00	1.77	342.865	0.105	0.116	0.181	37.137	0.001	5.582	202	3.492	7.803	1.74	341.287	0.113	0.324	35.133	0.375	8.14	7.707	2.447	2.275
486	718	2003-01-06 02:00:00	1.69	343.092	0.107	0.116	0.147	42.503	0.001	4.707	202	3.344	7.768	1.68	342.145	0.114	0.243	39.414	0.431	7.937	7.424	2.147	2.008
486	718	2003-01-06 03:00:00	1.62	342.904	0.108	0.116	0.147	42.503	0.001	4.707	202	3.207	7.779	1.61	342.087	0.115	0.215	41.322	0.443	7.912	7.406	2.088	1.954
486	718	2003-01-06 04:00:00	1.57	342.301	0.108	0.116	0.147	42.503	0.001	4.707	202	3.084	7.789	1.55	341.491	0.114	0.204	41.668	0.449	7.917	7.416	2.062	1.93
486	718	2003-01-06 05:00:00	1.52	340.748	0.109	0.114	0.1	33.227	0.001	3.431	202	2.983	7.86	1.51	340.658	0.114	0.091	38.161	0.595	7.758	7.084	1.575	1.485
486	718	2003-01-06 06:00:00	1.48	337.9	0.092	0.112	0.1	33.227	0.001	3.431	202	2.878	7.993	1.48	337.851	0.112	0.072	33.174	0.611	7.889	7.243	1.532	1.444
486	718	2003-01-06 07:00:00	1.47	333.608	0.115	0.109	0.1	33.227	0.001	3.431	202	2.902	8.151	1.46	333.566	0.109	0.064	33.463	0.613	8.055	7.409	1.526	1.438
486	718	2003-01-06 08:00:00	1.46	327.724	0.097	0.106	0.086	14.265	0.001	3.044	202	2.851	8.364	1.46	327.723	0.106	0.017	7.5	0.652	8.212	7.457	1.44	1.359
486	718	2003-01-06 09:00:00	1.48	320.457	0.063	0.102	0.086	14.265	0.001	3.044	202	2.787	8.625	1.48	320.457	0.102	0	14.265	1	8.466	7.683	0	0
486	718	2003-01-06 10:00:00	1.5	312.487	0.066	0.098	0.086	14.265	0.001	3.044	202	2.845	8.903	1.5	312.487	0.098	0	14.265	1	8.744	7.924	0	0
486	718	2003-01-06 11:00:00	1.54	304.718	0.067	0.095	0.071	346.823	0.001	2.588	202	2.912	9.193	1.54	304.718	0.095	0	346.823	1	9.022	8.14	0	0
486	718	2003-01-06 12:00:00	1.58	297.696	0.067	0.092	0.071	346.823	0.001	2.588	202	2.989	9.499	1.58	297.696	0.092	0	346.823	1	9.32	8.39	0	0
486	718	2003-01-06 13:00:00	1.63	291.554	0.063	0.089	0.071	346.823	0.001	2.588	202	3.075	9.835	1.63	291.554	0.089	0	346.823	1	9.646	8.659	0	0
486	718	2003-01-06 14:00:00	1.69	286.439	0.062	0.086	0.085	327.529	0.001	2.999	202	3.185	10.193	1.69	286.439	0.086	0	327.529	1	9.988	8.93	0	0
486	718	2003-01-06 15:00:00	1.75	282.494	0.061	0.083	0.085	327.529	0.001	2.999	202	3.3	10.534	1.75	282.494	0.083	0	327.529	1	10.313	9.181	0	0
486	718	2003-01-06 16:00:00	1.81	279.642	0.061	0.081	0.085	327.529	0.001	2.999	202	3.441	10.809	1.81	279.642	0.081	0	327.529	1	10.551	9.282	0	0
486	718	2003-01-06 17:00:00	1.86	277.639	0.061	0.08	0.123	320.445	0.001	4.098	202	3.55	10.98	1.86	277.507	0.08	0.119	324.872	0.525	10.856	9.705	1.768	1.658
486	718	2003-01-06 18:00:00	1.93	276.24	0.062	0.079	0.124	320.445	0.001	4.098	202	3.636	11.053	1.92	276.038	0.079	0.15	321.802	0.513	10.944	9.66	1.815	1.705
486	718	2003-01-06 19:00:00	1.99	275.336	0.062	0.078	0.124	320.445	0.001	4.098	202	3.759	11.1	1.98	275.13	0.078	0.159	320.639	0.512	10.962	9.54	1.817	1.706
