nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2009-01-01 11:00:00	2.64	356.34	0.09	0.1	0.094	35.335	0.001	3.285	202	5.186	9.209	2.64	356.336	0.1	0.045	39.746	0.62	9.116	8.515	1.51	1.423
486	718	2009-01-01 12:00:00	2.61	356.974	0.09	0.1	0.094	35.335	0.001	3.285	202	5.114	9.25	2.61	356.973	0.1	0.029	38.15	0.652	9.166	8.609	1.44	1.359
486	718	2009-01-01 13:00:00	2.61	357.605	0.09	0.1	0.094	35.335	0.001	3.285	202	5.106	9.323	2.61	357.605	0.1	0.028	37.3	0.652	9.241	8.7	1.44	1.359
486	718	2009-01-01 14:00:00	2.58	358.173	0.09	0.101	0.311	1.986	0.001	8.945	202	5.051	9.161	2.49	357.958	0.097	0.691	0.981	0.205	9.789	9.469	4.52	4.23
486	718	2009-01-01 15:00:00	2.58	358.748	0.091	0.103	0.318	1.986	0.001	8.945	202	5.045	8.79	2.44	358.532	0.097	0.841	0.613	0.215	9.816	9.51	4.168	3.817
486	718	2009-01-01 16:00:00	2.58	359.191	0.091	0.105	0.324	1.986	0.001	8.945	202	5.043	8.457	2.4	359.027	0.097	0.941	0.283	0.223	9.768	9.45	4.017	3.677
486	718	2009-01-01 17:00:00	2.59	359.355	0.092	0.108	0.364	355.601	0.001	9.779	202	5.063	8.158	2.28	0.708	0.095	1.219	354.509	0.197	10.054	9.761	4.509	4.11
486	718	2009-01-01 18:00:00	2.61	359.586	0.092	0.11	0.368	355.601	0.001	9.779	202	5.102	7.9	2.22	1.356	0.095	1.365	354.812	0.192	10.115	9.8	4.64	4.233
486	718	2009-01-01 19:00:00	2.76	0.328	0.089	0.108	0.371	355.601	0.001	9.779	202	5.39	7.964	2.34	2.208	0.092	1.469	355.458	0.19	10.298	9.933	4.697	4.292
486	718	2009-01-01 20:00:00	2.75	1.6	0.088	0.107	0.292	11.562	0.001	8.033	202	5.362	8.048	2.55	0.749	0.098	1.036	6.871	0.233	9.305	8.718	3.87	3.551
486	718	2009-01-01 21:00:00	2.73	2.995	0.086	0.105	0.289	11.562	0.001	8.033	202	5.297	8.231	2.54	2.072	0.097	0.983	9.362	0.234	9.443	8.867	3.845	3.524
486	718	2009-01-01 22:00:00	2.72	3.843	0.084	0.104	0.287	11.562	0.001	8.033	202	5.273	8.345	2.55	2.947	0.096	0.957	10.386	0.234	9.532	8.966	3.853	3.538
486	718	2009-01-01 23:00:00	2.73	3.996	0.083	0.103	0.264	356.272	0.001	7.536	202	5.276	8.432	2.6	4.407	0.098	0.811	359.585	0.254	9.306	8.655	3.575	3.3
486	718	2009-01-02 00:00:00	2.73	3.715	0.083	0.102	0.263	356.272	0.001	7.536	202	5.275	8.534	2.61	4.301	0.097	0.784	356.897	0.254	9.367	8.743	3.568	3.291
486	718	2009-01-02 01:00:00	2.73	3.107	0.082	0.102	0.262	356.272	0.001	7.536	202	5.28	8.581	2.62	3.792	0.097	0.763	354.603	0.255	9.374	8.768	3.558	3.281
486	718	2009-01-02 02:00:00	2.74	2.615	0.083	0.103	0.31	18.935	0.001	8.69	202	5.305	8.491	2.59	1.797	0.097	0.901	9.514	0.221	9.416	8.768	4.038	3.689
486	718	2009-01-02 03:00:00	2.75	2.386	0.083	0.105	0.313	18.935	0.001	8.69	202	5.323	8.299	2.58	1.172	0.098	0.958	11.344	0.221	9.308	8.685	4.053	3.706
486	718	2009-01-02 04:00:00	2.72	2.558	0.084	0.107	0.314	18.935	0.001	8.69	202	5.272	8.148	2.53	1.132	0.099	0.995	11.982	0.221	9.24	8.654	4.059	3.716
486	718	2009-01-02 05:00:00	2.64	2.837	0.085	0.108	0.236	357.836	0.001	6.885	202	5.128	8.139	2.56	2.948	0.104	0.663	1.101	0.282	8.721	8.105	3.238	3
486	718	2009-01-02 06:00:00	2.55	3.067	0.087	0.108	0.234	357.836	0.001	6.885	202	4.964	8.207	2.48	3.302	0.104	0.619	359.11	0.283	8.769	8.205	3.22	2.981
486	718	2009-01-02 07:00:00	2.49	3.478	0.089	0.108	0.234	357.836	0.001	6.885	202	4.854	8.24	2.41	3.783	0.104	0.596	358.229	0.285	8.807	8.276	3.197	2.957
486	718	2009-01-02 08:00:00	2.44	3.974	0.09	0.108	0.214	339.612	0.001	6.401	202	4.775	8.293	2.39	4.865	0.105	0.507	342.39	0.306	8.717	8.152	2.983	2.761
486	718	2009-01-02 09:00:00	2.42	4.505	0.091	0.107	0.214	339.612	0.001	6.401	202	4.731	8.366	2.37	5.499	0.104	0.498	339.858	0.307	8.802	8.27	2.971	2.747
486	718	2009-01-02 10:00:00	2.41	4.986	0.091	0.107	0.214	339.612	0.001	6.401	202	4.704	8.415	2.35	6.061	0.104	0.497	338.45	0.307	8.869	8.356	2.961	2.737
486	718	2009-01-02 11:00:00	2.39	5.207	0.091	0.106	0.203	309.71	0.001	6.136	202	4.669	8.437	2.35	6.528	0.104	0.423	315.726	0.327	8.745	8.147	2.779	2.571
486	718	2009-01-02 12:00:00	2.36	5.069	0.091	0.107	0.204	309.71	0.001	6.136	202	4.616	8.412	2.32	6.634	0.104	0.443	311.986	0.326	8.779	8.222	2.795	2.587
486	718	2009-01-02 13:00:00	2.33	4.662	0.091	0.108	0.204	309.71	0.001	6.136	202	4.547	8.336	2.28	6.459	0.105	0.461	309.936	0.324	8.753	8.221	2.809	2.6
486	718	2009-01-02 14:00:00	2.29	3.707	0.092	0.109	0.255	293.312	0.001	7.328	202	4.484	8.165	2.22	6.927	0.105	0.577	303.892	0.286	8.791	8.264	3.134	2.875
486	718	2009-01-02 15:00:00	2.27	2.177	0.092	0.111	0.258	293.312	0.001	7.328	202	4.439	7.926	2.17	6.775	0.105	0.674	302.212	0.277	8.775	8.276	3.245	2.978
486	718	2009-01-02 16:00:00	2.25	0.576	0.093	0.113	0.259	293.312	0.001	7.328	202	4.41	7.723	2.13	6.243	0.106	0.731	299.551	0.272	8.688	8.198	3.318	3.046
486	718	2009-01-02 17:00:00	2.25	358.67	0.094	0.116	0.291	290.489	0.001	8.028	202	4.402	7.527	2.09	6.299	0.107	0.834	298.275	0.255	8.682	8.201	3.52	3.225
486	718	2009-01-02 18:00:00	2.28	356.42	0.095	0.118	0.293	290.489	0.001	8.028	202	4.448	7.353	2.09	5.612	0.107	0.91	296.139	0.249	8.63	8.17	3.611	3.307
486	718	2009-01-02 19:00:00	2.31	354.384	0.095	0.119	0.294	290.489	0.001	8.028	202	4.507	7.262	2.09	4.726	0.108	0.966	294.615	0.243	8.591	8.134	3.712	3.401
486	718	2009-01-02 20:00:00	2.34	352.23	0.095	0.12	0.317	272.341	0.001	8.567	202	4.574	7.203	2.14	2.756	0.109	0.958	284.281	0.243	8.408	7.907	3.698	3.39
486	718	2009-01-02 21:00:00	2.37	349.783	0.094	0.121	0.319	272.341	0.001	8.567	202	4.638	7.158	2.14	1.924	0.109	1.024	280.776	0.236	8.46	7.994	3.806	3.486
486	718	2009-01-02 22:00:00	2.4	347.195	0.094	0.122	0.319	272.341	0.001	8.567	202	4.69	7.132	2.14	0.84	0.109	1.082	279.122	0.229	8.497	8.054	3.929	3.596
486	718	2009-01-02 23:00:00	2.47	342.157	0.093	0.124	0.436	261.84	0.002	10.991	202	4.805	6.978	2.09	1.819	0.107	1.299	278.188	0.21	8.669	8.239	4.254	3.882
486	718	2009-01-03 00:00:00	2.57	334.037	0.094	0.128	0.451	261.84	0.002	10.991	202	5.012	6.77	2.09	359.823	0.108	1.504	275.37	0.203	8.675	8.278	4.423	4.036
486	718	2009-01-03 01:00:00	2.68	326.403	0.094	0.131	0.452	261.84	0.002	10.991	202	5.226	6.696	2.1	356.33	0.109	1.665	274.11	0.194	8.636	8.27	4.645	4.249
486	718	2009-01-03 02:00:00	2.78	323.101	0.096	0.131	0.434	318.518	0.001	11.293	202	5.437	6.769	1.94	347.487	0.111	1.986	307.9	0.16	7.921	7.068	5.672	5.198
486	718	2009-01-03 03:00:00	2.88	323.584	0.121	0.13	0.438	318.518	0.002	11.293	202	5.785	6.925	1.91	346.434	0.108	2.152	311.183	0.154	8.328	7.616	5.89	5.395
486	718	2009-01-03 04:00:00	2.97	324.393	0.113	0.128	0.438	318.518	0.002	11.293	202	5.932	7.084	1.94	344.877	0.106	2.242	312.921	0.151	8.726	8.155	6.001	5.498
486	718	2009-01-03 05:00:00	2.98	325.868	0.108	0.125	0.365	341.694	0.001	9.838	202	5.934	7.244	2.62	324.913	0.115	1.421	328.572	0.181	8.117	7.673	4.955	4.534
486	718	2009-01-03 06:00:00	2.93	327.495	0.106	0.124	0.364	341.694	0.001	9.838	202	5.837	7.359	2.6	326.376	0.113	1.362	330.947	0.185	8.306	7.908	4.865	4.462
486	718	2009-01-03 07:00:00	2.87	328.625	0.106	0.123	0.365	341.694	0.001	9.838	202	5.705	7.367	2.52	326.986	0.112	1.358	333.496	0.186	8.416	8.053	4.825	4.43
486	718	2009-01-03 08:00:00	2.75	329.485	0.107	0.123	0.261	5.401	0.001	7.543	202	5.481	7.397	2.65	327.409	0.118	0.737	354.341	0.256	7.872	7.493	3.576	3.323
486	718	2009-01-03 09:00:00	2.62	330.243	0.108	0.123	0.26	5.401	0.001	7.543	202	5.204	7.442	2.52	327.941	0.118	0.696	358.245	0.255	7.921	7.569	3.595	3.338
486	718	2009-01-03 10:00:00	2.49	331.272	0.109	0.123	0.259	5.401	0.001	7.543	202	4.969	7.401	2.4	328.586	0.118	0.691	1.257	0.254	7.926	7.594	3.596	3.337
486	718	2009-01-03 11:00:00	2.41	333.425	0.11	0.126	0.352	17.041	0.001	9.622	202	4.803	7.203	2.23	327.83	0.117	0.918	3.516	0.219	8.011	7.658	4.088	3.75
486	718	2009-01-03 12:00:00	2.37	337.083	0.112	0.13	0.358	17.041	0.001	9.622	202	4.708	6.92	2.11	328.476	0.118	1.077	6.907	0.214	8.002	7.671	4.19	3.837
486	718	2009-01-03 13:00:00	2.54	340.162	0.108	0.127	0.361	17.041	0.001	9.622	202	5.035	7.019	2.21	329.654	0.114	1.248	9.965	0.203	8.278	7.954	4.409	4.038
486	718	2009-01-03 14:00:00	2.49	342.548	0.109	0.128	0.305	19.599	0.001	8.407	202	4.93	6.98	2.23	333.605	0.116	1.111	15.279	0.218	8.076	7.765	4.145	3.802
486	718	2009-01-03 15:00:00	2.42	344.117	0.111	0.128	0.302	19.599	0.001	8.407	202	4.802	7.012	2.2	336.249	0.118	1.013	18.196	0.224	8.016	7.725	4.031	3.709
486	718	2009-01-03 16:00:00	2.36	345.327	0.113	0.128	0.301	19.599	0.001	8.407	202	4.686	7.022	2.14	337.672	0.118	0.98	18.896	0.225	8.023	7.745	4.014	3.69
486	718	2009-01-03 17:00:00	2.27	345.105	0.113	0.127	0.12	8.374	0.001	3.982	202	4.508	7.154	2.26	344.994	0.126	0.169	11.289	0.511	7.108	6.58	1.82	1.708
486	718	2009-01-03 18:00:00	2.17	343.727	0.112	0.125	0.119	8.374	0.001	3.982	202	4.321	7.354	2.17	343.661	0.124	0.119	10.164	0.497	7.302	6.825	1.884	1.775
486	718	2009-01-03 19:00:00	2.14	342.403	0.11	0.123	0.118	8.374	0.001	3.982	202	4.243	7.522	2.14	342.367	0.123	0.085	9.95	0.505	7.47	7.034	1.853	1.746
486	718	2009-01-03 20:00:00	2.09	341.425	0.109	0.122	0.141	31.453	0.001	4.619	202	4.142	7.567	2.08	341.226	0.122	0.135	31.883	0.409	7.559	7.177	2.305	2.185
486	718	2009-01-03 21:00:00	2.05	340.684	0.109	0.122	0.141	31.453	0.001	4.619	202	4.064	7.578	2.04	340.481	0.122	0.133	32.498	0.413	7.572	7.198	2.279	2.156
486	718	2009-01-03 22:00:00	2.03	339.285	0.11	0.121	0.141	31.453	0.001	4.619	202	4.033	7.633	2.02	339.077	0.121	0.132	32.417	0.418	7.628	7.247	2.244	2.117
486	718	2009-01-03 23:00:00	2.02	337.384	0.11	0.118	0.171	8.354	0.001	5.438	202	4.013	7.716	2.01	337.063	0.118	0.191	11.746	0.373	7.763	7.381	2.499	2.35
486	718	2009-01-04 00:00:00	2.02	335.75	0.111	0.116	0.173	8.354	0.001	5.438	202	4.017	7.748	2.01	335.208	0.115	0.247	9.661	0.37	7.858	7.439	2.49	2.325
486	718	2009-01-04 01:00:00	2.03	334.912	0.061	0.114	0.174	8.354	0.001	5.438	202	3.818	7.731	2.01	334.05	0.112	0.309	8.262	0.362	7.912	7.442	2.543	2.368
486	718	2009-01-04 02:00:00	2.04	334.579	0.061	0.112	0.206	44.095	0.001	6.266	202	3.834	7.7	2.01	332.862	0.11	0.352	28.205	0.326	7.883	7.266	2.775	2.562
486	718	2009-01-04 03:00:00	2.04	333.795	0.061	0.109	0.207	44.095	0.001	6.266	202	3.828	7.781	2	331.8	0.107	0.367	31.284	0.33	8.001	7.348	2.739	2.525
486	718	2009-01-04 04:00:00	2.03	332.314	0.061	0.106	0.208	44.095	0.001	6.266	202	3.814	7.953	1.99	330.18	0.104	0.369	32.959	0.335	8.202	7.518	2.693	2.482
486	718	2009-01-04 05:00:00	2.02	330.446	0.061	0.103	0.2	52.241	0.001	6.059	202	3.835	8.163	1.99	328.695	0.101	0.326	37.499	0.364	8.361	7.631	2.488	2.3
486	718	2009-01-04 06:00:00	2.02	328.771	0.061	0.101	0.2	52.241	0.001	6.059	202	3.841	8.337	1.99	326.869	0.099	0.333	39.155	0.367	8.568	7.812	2.471	2.288
486	718	2009-01-04 07:00:00	2.02	327.463	0.062	0.099	0.201	52.241	0.001	6.059	202	3.821	8.456	1.99	325.292	0.097	0.35	40.318	0.367	8.736	7.952	2.484	2.303
486	718	2009-01-04 08:00:00	2.04	327.143	0.063	0.098	0.256	45.66	0.001	7.369	202	3.864	8.425	1.98	322.614	0.094	0.499	33.967	0.306	9.064	8.305	2.905	2.659
486	718	2009-01-04 09:00:00	2.08	327.589	0.065	0.098	0.261	45.66	0.001	7.369	202	3.938	8.293	1.99	321.424	0.093	0.582	33.577	0.301	9.167	8.384	2.97	2.723
486	718	2009-01-04 10:00:00	2.11	327.285	0.066	0.098	0.264	45.66	0.001	7.369	202	4.01	8.23	2.01	320.001	0.092	0.631	34.33	0.297	9.229	8.41	3.02	2.768
486	718	2009-01-04 11:00:00	2.15	326.251	0.066	0.098	0.301	34.429	0.001	8.171	202	4.162	8.15	2	314.629	0.089	0.803	26.548	0.261	9.674	8.843	3.402	3.097
486	718	2009-01-04 12:00:00	2.23	324.852	0.066	0.098	0.308	34.429	0.001	8.171	202	4.317	8.039	2.03	309.24	0.087	0.937	24.316	0.245	9.918	9.026	3.606	3.272
486	718	2009-01-04 13:00:00	2.33	322.809	0.066	0.098	0.312	34.429	0.001	8.171	202	4.445	8.032	2.1	305.046	0.086	1.021	24.509	0.238	10.024	9.052	3.722	3.378
486	718	2009-01-04 14:00:00	2.38	317.834	0.066	0.096	0.187	38.79	0.001	5.491	202	4.533	8.263	2.32	313.769	0.092	0.516	37.014	0.352	8.684	7.587	2.589	2.398
486	718	2009-01-04 15:00:00	2.38	310.507	0.066	0.092	0.181	38.79	0.001	5.491	202	4.503	8.727	2.34	307.627	0.09	0.437	37.753	0.362	9.009	7.86	2.527	2.345
486	718	2009-01-04 16:00:00	2.35	303.679	0.063	0.089	0.179	38.79	0.001	5.491	202	4.441	9.175	2.32	301.293	0.087	0.399	37.594	0.363	9.422	8.236	2.522	2.339
486	718	2009-01-04 17:00:00	2.33	298.691	0.062	0.087	0.197	45.544	0.001	5.954	202	4.385	9.503	2.29	296.182	0.085	0.409	40.044	0.346	9.81	8.593	2.635	2.442
486	718	2009-01-04 18:00:00	2.31	296.457	0.062	0.086	0.198	45.544	0.001	5.954	202	4.355	9.618	2.27	293.968	0.084	0.41	40.193	0.349	9.961	8.767	2.611	2.42
486	718	2009-01-04 19:00:00	2.08	294.551	0.07	0.091	0.198	45.544	0.001	5.954	202	3.953	9.109	2.04	291.618	0.088	0.405	38.916	0.354	9.527	8.411	2.576	2.388
486	718	2009-01-04 20:00:00	2.08	294.535	0.073	0.091	0.13	57.33	0.001	4.205	202	3.976	9.111	2.07	293.971	0.09	0.207	54.071	0.481	8.999	7.718	1.933	1.813
486	718	2009-01-04 21:00:00	2.05	295.066	0.073	0.091	0.128	57.33	0.001	4.205	202	3.919	9.133	2.04	294.626	0.091	0.18	53.747	0.482	9.003	7.783	1.927	1.807
486	718	2009-01-04 22:00:00	1.99	296.071	0.073	0.092	0.128	57.33	0.001	4.205	202	3.816	9.125	1.99	295.682	0.091	0.163	52.838	0.484	8.992	7.816	1.917	1.797
486	718	2009-01-04 23:00:00	1.92	297.724	0.073	0.093	0.074	47.901	0.001	2.655	202	3.681	9.123	1.92	297.724	0.093	0	47.901	1	8.813	7.511	0	0
486	718	2009-01-05 00:00:00	1.86	300.44	0.073	0.093	0.074	47.901	0.001	2.655	202	3.576	9.11	1.86	300.44	0.093	0	47.901	1	8.841	7.633	0	0
486	718	2009-01-05 01:00:00	1.81	303.94	0.073	0.094	0.074	47.901	0.001	2.655	202	3.485	9.096	1.81	303.94	0.094	0	47.901	1	8.854	7.722	0	0
486	718	2009-01-05 02:00:00	1.77	308.61	0.073	0.095	0.024	26.565	0.001	1	202	3.475	9.057	1.77	308.61	0.095	0	26.565	1	8.844	7.791	0	0
486	718	2009-01-05 03:00:00	1.74	314.874	0.073	0.097	0.024	26.565	0.001	1	202	3.409	8.968	1.74	314.874	0.097	0	26.565	1	8.777	7.804	0	0
486	718	2009-01-05 04:00:00	1.71	320.442	0.074	0.099	0.024	26.565	0.001	1	202	3.348	8.884	1.71	320.442	0.099	0	26.565	1	8.711	7.81	0	0
486	718	2009-01-05 05:00:00	1.68	324.526	0.074	0.1	0.063	229.345	0.001	2.333	202	3.296	8.816	1.68	324.526	0.1	0	229.345	1	8.637	7.753	0	0
486	718	2009-01-05 06:00:00	1.65	327.748	0.074	0.101	0.063	229.345	0.001	2.333	202	3.234	8.759	1.65	327.748	0.101	0	229.345	1	8.593	7.757	0	0
486	718	2009-01-05 07:00:00	1.61	330.679	0.074	0.102	0.063	229.345	0.001	2.333	202	3.108	8.703	1.61	330.679	0.102	0	229.345	1	8.544	7.751	0	0
486	718	2009-01-05 08:00:00	1.57	333.677	0.074	0.103	0.158	213.565	0.001	5.1	202	3.027	8.638	1.57	333.708	0.103	0.056	218.186	0.614	8.519	7.81	1.517	1.426
486	718	2009-01-05 09:00:00	1.53	336.779	0.075	0.104	0.16	213.565	0.001	5.1	202	2.933	8.561	1.53	336.876	0.104	0.105	215.84	0.624	8.467	7.791	1.495	1.408
486	718	2009-01-05 10:00:00	1.51	339.405	0.075	0.107	0.181	213.565	0.001	5.1	202	2.867	8.385	1.49	339.928	0.105	0.233	212.924	0.614	8.419	7.756	1.519	1.429
486	718	2009-01-05 11:00:00	1.55	338.507	0.076	0.116	0.293	220.627	0.002	7.326	202	2.912	7.115	1.47	343.486	0.107	0.487	213.145	0.469	7.865	6.721	1.892	1.756
486	718	2009-01-05 12:00:00	1.63	333.49	0.078	0.128	0.286	220.627	0.002	7.326	202	3.101	5.876	1.51	346.569	0.115	0.626	215.358	0.384	6.794	5.663	2.409	2.268
486	718	2009-01-05 13:00:00	1.67	323.229	0.08	0.134	0.292	220.627	0.002	7.326	202	3.179	5.718	1.5	345.159	0.117	0.732	218.122	0.338	6.757	5.734	2.735	2.551
486	718	2009-01-05 14:00:00	1.7	308.448	0.08	0.138	0.448	243.995	0.002	10.514	202	3.249	5.637	1.44	346.922	0.114	0.912	240.57	0.29	7.202	6.237	3.116	2.88
486	718	2009-01-05 15:00:00	1.82	291.766	0.081	0.147	0.463	243.995	0.002	10.514	202	3.475	5.426	1.39	343.014	0.113	1.171	248.015	0.258	7.553	6.751	3.52	3.252
486	718	2009-01-05 16:00:00	1.94	283.351	0.081	0.153	0.451	243.995	0.002	10.514	202	3.724	5.405	1.37	336.034	0.114	1.374	250.712	0.234	7.626	6.964	3.902	3.607
486	718	2009-01-05 17:00:00	2.09	277.757	0.185	0.156	0.499	243.106	0.002	11.695	202	4.452	5.467	1.34	331.929	0.114	1.601	253.039	0.211	7.71	7.154	4.32	3.988
486	718	2009-01-05 18:00:00	2.26	273.864	0.168	0.157	0.496	243.106	0.002	11.695	202	4.809	5.604	1.37	324.542	0.117	1.796	253.276	0.196	7.715	7.269	4.644	4.286
486	718	2009-01-05 19:00:00	2.42	272.875	0.155	0.154	0.486	243.106	0.002	11.695	202	5.065	5.825	1.46	317.074	0.119	1.924	252.871	0.185	7.736	7.39	4.911	4.526
486	718	2009-01-05 20:00:00	2.57	273.077	0.144	0.149	0.476	238.733	0.002	11.676	202	5.328	6.087	1.64	310.69	0.121	1.971	250.177	0.178	7.744	7.441	5.108	4.699
486	718	2009-01-05 21:00:00	2.71	273.608	0.135	0.143	0.471	238.733	0.002	11.676	202	5.611	6.345	1.79	307.321	0.118	2.038	249.74	0.171	7.986	7.707	5.285	4.853
486	718	2009-01-05 22:00:00	2.85	274.301	0.125	0.139	0.469	238.733	0.002	11.676	202	5.79	6.575	1.93	304.897	0.116	2.09	249.594	0.167	8.235	7.964	5.412	4.962
486	718	2009-01-05 23:00:00	3	274.331	0.124	0.135	0.528	245.586	0.002	12.871	202	6.142	6.741	1.77	310.49	0.11	2.417	256.338	0.154	8.687	8.409	5.84	5.347
486	718	2009-01-06 00:00:00	3.15	273.845	0.12	0.132	0.534	245.586	0.002	12.871	202	6.414	6.871	1.85	309.122	0.108	2.553	256.453	0.151	8.867	8.579	5.962	5.451
486	718	2009-01-06 01:00:00	3.27	273.526	0.116	0.13	0.531	245.586	0.002	12.871	202	6.612	7.007	1.93	307.908	0.106	2.637	256.197	0.148	9.019	8.723	6.084	5.57
486	718	2009-01-06 02:00:00	3.32	273.406	0.115	0.128	0.51	244.442	0.002	12.47	202	6.71	7.101	2.13	303.256	0.106	2.541	253.19	0.15	9.042	8.758	5.983	5.479
486	718	2009-01-06 03:00:00	3.32	273.591	0.115	0.127	0.508	244.442	0.002	12.47	202	6.712	7.161	2.16	302.69	0.105	2.523	252.991	0.15	9.112	8.82	6.004	5.495
486	718	2009-01-06 04:00:00	3.31	273.679	0.115	0.127	0.506	244.442	0.002	12.47	202	6.686	7.181	2.16	302.179	0.105	2.503	252.931	0.15	9.135	8.835	6.002	5.492
486	718	2009-01-06 05:00:00	3.21	275.798	0.114	0.125	0.375	315.988	0.001	10.248	202	6.475	7.264	2.99	272.067	0.119	1.17	297.789	0.187	7.699	7.19	4.788	4.379
486	718	2009-01-06 06:00:00	3.07	279.349	0.114	0.125	0.377	315.988	0.001	10.248	202	6.212	7.314	2.8	274.125	0.117	1.249	303.205	0.185	7.931	7.487	4.858	4.458
486	718	2009-01-06 07:00:00	2.97	282.279	0.116	0.126	0.38	315.988	0.001	10.248	202	6.013	7.249	2.63	274.94	0.116	1.374	306.468	0.182	8.073	7.681	4.955	4.557
486	718	2009-01-06 08:00:00	2.89	285.191	0.117	0.126	0.359	331.727	0.001	9.754	202	5.827	7.185	2.62	277.476	0.118	1.202	318.7	0.197	7.952	7.606	4.574	4.207
486	718	2009-01-06 09:00:00	2.83	289.045	0.119	0.126	0.36	331.727	0.001	9.754	202	5.729	7.17	2.53	279.152	0.116	1.278	323.219	0.193	8.067	7.743	4.672	4.288
486	718	2009-01-06 10:00:00	2.85	295.314	0.121	0.124	0.362	331.727	0.001	9.754	202	5.77	7.239	2.51	284.356	0.112	1.348	326.268	0.189	8.263	7.919	4.755	4.365
486	718	2009-01-06 11:00:00	2.97	305.462	0.123	0.12	0.441	340.201	0.001	11.425	202	6.02	7.374	2.4	287.721	0.105	1.762	328.498	0.162	8.675	8.227	5.505	5.014
486	718	2009-01-06 12:00:00	3.2	316.918	0.123	0.116	0.446	340.201	0.002	11.425	202	6.52	7.565	2.49	301.014	0.1	2.016	332.464	0.156	9.167	8.692	5.723	5.215
486	718	2009-01-06 13:00:00	3.5	325.133	0.119	0.112	0.445	340.201	0.002	11.425	202	7.114	7.888	2.7	314.507	0.095	2.231	335.059	0.151	9.669	9.188	5.97	5.464
486	718	2009-01-06 14:00:00	3.7	330.03	0.074	0.11	0.469	341.307	0.002	11.919	202	7.102	8.089	2.78	322.609	0.093	2.443	336.127	0.144	10.005	9.531	6.237	5.707
486	718	2009-01-06 15:00:00	3.83	332.143	0.11	0.109	0.47	341.307	0.002	11.919	202	7.688	8.191	2.87	326.401	0.092	2.536	336.957	0.143	10.188	9.747	6.321	5.787
486	718	2009-01-06 16:00:00	3.91	332.475	0.107	0.108	0.47	341.307	0.002	11.919	202	7.832	8.265	2.93	327.053	0.091	2.579	337.202	0.142	10.286	9.875	6.362	5.826
486	718	2009-01-06 17:00:00	3.96	331.951	0.105	0.108	0.479	336.292	0.002	12.112	202	7.917	8.307	2.85	327.461	0.09	2.745	335.143	0.137	10.516	10.128	6.557	6.001
486	718	2009-01-06 18:00:00	4.01	331.633	0.103	0.108	0.481	336.292	0.002	12.112	202	8.007	8.32	2.89	326.879	0.09	2.778	335.114	0.137	10.554	10.187	6.553	5.996
