nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2002-01-02 11:00:00	2.71	289.565	0.083	0.105	0.464	174.324	0.002	11.527	202	5.231	8.424	2.62	294.043	0.1	0.709	206.083	0.289	9.226	8.777	2.986	2.718
486	718	2002-01-02 12:00:00	2.68	283.735	0.083	0.111	0.518	174.324	0.002	11.527	202	5.163	7.685	2.5	292.577	0.101	0.973	196.569	0.278	9.044	8.51	3.17	2.9
486	718	2002-01-02 13:00:00	2.68	275.319	0.083	0.117	0.551	174.324	0.002	11.527	202	5.158	7.095	2.38	290.726	0.102	1.226	189.426	0.261	8.966	8.422	3.444	3.165
486	718	2002-01-02 14:00:00	2.7	264.07	0.083	0.123	0.638	179.015	0.002	13.382	202	5.206	6.67	2.25	289.707	0.101	1.504	190.42	0.239	9.063	8.515	3.8	3.502
486	718	2002-01-02 15:00:00	2.77	250.532	0.083	0.13	0.681	179.015	0.003	13.382	202	5.34	6.359	2.13	287.543	0.101	1.773	191.173	0.222	9.113	8.571	4.097	3.773
486	718	2002-01-02 16:00:00	2.82	239.37	0.084	0.134	0.677	179.015	0.003	13.382	202	5.445	6.233	2.02	285.005	0.101	1.965	191.149	0.208	9.135	8.593	4.378	4.03
486	718	2002-01-02 17:00:00	2.89	229.291	0.169	0.138	0.755	177.805	0.002	15.141	202	6.208	6.139	1.91	282.946	0.1	2.167	190.992	0.196	9.237	8.722	4.638	4.271
486	718	2002-01-02 18:00:00	3.01	219.696	0.165	0.141	0.79	177.805	0.003	15.141	202	6.463	6.076	1.79	281.433	0.098	2.418	191.166	0.186	9.369	8.836	4.886	4.495
486	718	2002-01-02 19:00:00	3.09	212.909	0.155	0.143	0.782	177.805	0.003	15.141	202	6.598	6.088	1.68	279.553	0.098	2.597	190.816	0.178	9.422	8.864	5.12	4.711
486	718	2002-01-02 20:00:00	3.2	207.894	0.151	0.144	0.848	177.031	0.003	16.412	202	6.892	6.13	1.57	277.816	0.097	2.787	190.838	0.17	9.473	8.913	5.343	4.915
486	718	2002-01-02 21:00:00	3.35	203.743	0.144	0.145	0.87	177.031	0.003	16.412	202	7.175	6.181	1.49	275.793	0.097	3	190.383	0.164	9.431	8.856	5.533	5.081
486	718	2002-01-02 22:00:00	3.48	201.551	0.14	0.143	0.856	177.031	0.003	16.412	202	7.418	6.302	1.45	273.31	0.098	3.161	190.133	0.158	9.358	8.796	5.743	5.278
486	718	2002-01-02 23:00:00	3.65	200.32	0.137	0.141	0.947	175.491	0.003	17.936	202	7.785	6.434	1.45	270.261	0.099	3.354	190.083	0.153	9.356	8.849	5.928	5.443
486	718	2002-01-03 00:00:00	3.9	199.242	0.13	0.139	0.987	175.491	0.003	17.936	202	8.273	6.558	1.47	267.31	0.098	3.614	190.161	0.149	9.461	8.998	6.089	5.58
486	718	2002-01-03 01:00:00	4.08	199.176	0.128	0.135	0.976	175.491	0.003	17.936	202	8.659	6.733	1.49	264.662	0.098	3.801	190.765	0.144	9.572	9.139	6.293	5.774
486	718	2002-01-03 02:00:00	4.27	199.051	0.126	0.133	1.041	176.384	0.003	18.868	202	9.063	6.876	1.5	262.894	0.096	4.002	191.514	0.14	9.76	9.319	6.459	5.923
486	718	2002-01-03 03:00:00	4.49	198.92	0.12	0.13	1.068	176.384	0.003	18.868	202	9.451	7	1.52	261.072	0.095	4.223	191.958	0.137	9.941	9.497	6.595	6.036
486	718	2002-01-03 04:00:00	4.66	199.427	0.117	0.128	1.061	176.384	0.003	18.868	202	9.756	7.152	1.57	259.617	0.094	4.381	192.593	0.134	10.117	9.684	6.749	6.184
486	718	2002-01-03 05:00:00	4.78	200.463	0.116	0.125	1.053	176.682	0.003	18.832	202	10.02	7.297	1.66	258.535	0.092	4.489	193.389	0.131	10.277	9.851	6.876	6.297
486	718	2002-01-03 06:00:00	4.89	201.655	0.114	0.123	1.051	176.682	0.003	18.832	202	10.214	7.422	1.76	257.776	0.091	4.565	194.068	0.129	10.469	10.058	6.969	6.376
486	718	2002-01-03 07:00:00	4.97	202.922	0.109	0.121	1.053	176.682	0.003	18.832	202	10.213	7.524	1.86	257.25	0.09	4.613	194.723	0.128	10.639	10.242	7.029	6.422
486	718	2002-01-03 08:00:00	5.06	204.273	0.107	0.119	1.068	180.573	0.003	19.001	202	10.369	7.604	1.9	257.315	0.088	4.693	196.193	0.127	10.885	10.532	7.092	6.472
486	718	2002-01-03 09:00:00	5.16	205.304	0.107	0.118	1.075	180.573	0.003	19.001	202	10.564	7.674	1.96	257.023	0.088	4.77	197.075	0.126	10.979	10.631	7.146	6.517
486	718	2002-01-03 10:00:00	5.23	205.886	0.106	0.117	1.076	180.573	0.003	19.001	202	10.705	7.735	2.01	256.723	0.087	4.822	197.466	0.125	11.057	10.7	7.191	6.554
486	718	2002-01-03 11:00:00	5.26	206.612	0.106	0.116	1.038	182.256	0.003	18.544	202	10.763	7.802	1.98	257.069	0.085	4.868	198.641	0.124	11.317	10.945	7.261	6.617
486	718	2002-01-03 12:00:00	5.26	207.403	0.105	0.115	1.028	182.256	0.003	18.544	202	10.725	7.866	2.08	256.172	0.086	4.833	198.75	0.123	11.203	10.849	7.294	6.64
486	718	2002-01-03 13:00:00	5.27	207.842	0.104	0.114	1.023	182.256	0.003	18.544	202	10.715	7.907	2.08	256.076	0.086	4.844	199.263	0.122	11.225	10.864	7.333	6.671
486	718	2002-01-03 14:00:00	5.25	208.254	0.103	0.114	0.979	182.04	0.003	17.981	202	10.637	7.94	2.08	255.881	0.086	4.816	199.674	0.121	11.216	10.823	7.364	6.695
486	718	2002-01-03 15:00:00	5.19	208.625	0.102	0.113	0.966	182.04	0.003	17.981	202	10.489	7.963	2.06	255.979	0.086	4.766	200.143	0.121	11.204	10.802	7.39	6.714
486	718	2002-01-03 16:00:00	5.15	208.653	0.101	0.114	0.962	182.04	0.003	17.981	202	10.379	7.958	2.01	256.115	0.086	4.738	200.431	0.121	11.174	10.765	7.397	6.717
486	718	2002-01-03 17:00:00	5.09	208.495	0.1	0.114	0.933	181.465	0.003	17.596	202	10.239	7.94	1.98	256.046	0.086	4.685	200.398	0.121	11.045	10.612	7.393	6.71
486	718	2002-01-03 18:00:00	5.01	208.225	0.1	0.114	0.926	181.465	0.003	17.596	202	10.074	7.917	1.91	256.083	0.087	4.627	200.43	0.121	11.005	10.563	7.386	6.701
486	718	2002-01-03 19:00:00	4.95	207.754	0.101	0.115	0.924	181.465	0.003	17.596	202	9.959	7.881	1.85	256.064	0.087	4.592	200.334	0.121	10.968	10.52	7.37	6.685
486	718	2002-01-03 20:00:00	4.91	207.068	0.101	0.115	0.928	179.773	0.003	17.64	202	9.876	7.843	1.96	252.114	0.086	4.498	198.877	0.123	11.074	10.628	7.263	6.597
486	718	2002-01-03 21:00:00	4.86	206.351	0.102	0.116	0.929	179.773	0.003	17.64	202	9.8	7.806	1.89	251.964	0.086	4.481	198.573	0.123	11.055	10.604	7.249	6.583
486	718	2002-01-03 22:00:00	4.84	205.799	0.102	0.116	0.93	179.773	0.003	17.64	202	9.749	7.778	1.83	251.842	0.086	4.475	198.443	0.123	11.045	10.587	7.244	6.578
486	718	2002-01-03 23:00:00	4.8	205.63	0.103	0.116	0.897	181.369	0.003	17.165	202	9.674	7.77	1.77	251.77	0.086	4.458	198.7	0.123	11.115	10.671	7.25	6.584
486	718	2002-01-04 00:00:00	4.75	205.716	0.102	0.116	0.887	181.369	0.003	17.165	202	9.564	7.774	1.74	251.81	0.086	4.416	198.943	0.123	11.1	10.629	7.263	6.595
486	718	2002-01-04 01:00:00	4.71	205.677	0.102	0.116	0.884	181.369	0.003	17.165	202	9.481	7.763	1.72	251.9	0.086	4.381	198.927	0.123	11.043	10.565	7.256	6.586
486	718	2002-01-04 02:00:00	4.65	205.552	0.102	0.116	0.858	179.181	0.003	16.792	202	9.36	7.749	1.86	248.909	0.087	4.263	197.656	0.124	10.995	10.538	7.168	6.508
486	718	2002-01-04 03:00:00	4.58	205.449	0.103	0.117	0.85	179.181	0.003	16.792	202	9.205	7.732	1.82	249.212	0.087	4.199	197.59	0.125	10.989	10.531	7.153	6.493
486	718	2002-01-04 04:00:00	4.52	205.264	0.103	0.117	0.847	179.181	0.003	16.792	202	9.104	7.701	1.78	249.598	0.087	4.16	197.574	0.125	10.966	10.507	7.134	6.475
486	718	2002-01-04 05:00:00	4.45	205.19	0.104	0.117	0.804	179.185	0.002	16.162	202	8.949	7.671	1.73	249.948	0.087	4.095	197.627	0.125	10.923	10.446	7.113	6.455
486	718	2002-01-04 06:00:00	4.35	205.221	0.104	0.118	0.793	179.185	0.002	16.162	202	8.753	7.642	1.83	247.744	0.089	3.946	196.538	0.127	10.718	10.303	7.026	6.377
486	718	2002-01-04 07:00:00	4.27	205.111	0.105	0.119	0.788	179.185	0.002	16.162	202	8.607	7.593	1.78	248.261	0.089	3.888	196.602	0.127	10.667	10.243	6.991	6.345
486	718	2002-01-04 08:00:00	4.18	205.297	0.105	0.119	0.738	180.372	0.002	15.4	202	8.414	7.554	1.73	248.757	0.09	3.806	196.858	0.128	10.615	10.187	6.957	6.314
486	718	2002-01-04 09:00:00	4.06	205.68	0.106	0.12	0.726	180.372	0.002	15.4	202	8.176	7.519	1.68	249.38	0.09	3.7	197.225	0.129	10.563	10.129	6.924	6.285
486	718	2002-01-04 10:00:00	3.97	205.8	0.106	0.121	0.72	180.372	0.002	15.4	202	8.014	7.462	1.67	248.348	0.09	3.602	197.201	0.13	10.59	10.156	6.843	6.217
486	718	2002-01-04 11:00:00	3.87	205.95	0.107	0.122	0.679	181.441	0.002	14.715	202	7.808	7.403	1.71	247.252	0.092	3.474	196.581	0.132	10.363	9.965	6.751	6.129
486	718	2002-01-04 12:00:00	3.77	205.979	0.107	0.123	0.685	181.441	0.002	14.715	202	7.602	7.317	1.64	248.126	0.093	3.395	196.773	0.133	10.281	9.855	6.674	6.04
486	718	2002-01-04 13:00:00	3.69	205.803	0.108	0.124	0.684	181.441	0.002	14.715	202	7.437	7.237	1.57	249.006	0.093	3.334	196.842	0.134	10.205	9.767	6.616	5.986
486	718	2002-01-04 14:00:00	3.59	205.84	0.109	0.125	0.64	182.907	0.002	13.998	202	7.205	7.173	1.51	249.698	0.094	3.251	197.056	0.135	10.132	9.69	6.565	5.94
486	718	2002-01-04 15:00:00	3.48	205.979	0.11	0.126	0.63	182.907	0.002	13.998	202	6.999	7.125	1.54	246.853	0.093	3.122	196.71	0.138	10.18	9.736	6.457	5.855
486	718	2002-01-04 16:00:00	3.41	205.881	0.111	0.127	0.626	182.907	0.002	13.998	202	6.864	7.066	1.49	247.758	0.094	3.066	196.697	0.139	10.062	9.594	6.42	5.822
486	718	2002-01-04 17:00:00	3.33	205.622	0.114	0.128	0.606	178.952	0.002	13.672	202	6.727	7.01	1.61	243.631	0.096	2.919	194.729	0.142	9.787	9.294	6.267	5.692
486	718	2002-01-04 18:00:00	3.26	205.361	0.115	0.129	0.601	178.952	0.002	13.672	202	6.582	6.96	1.59	243.956	0.097	2.843	194.051	0.143	9.67	9.194	6.216	5.643
486	718	2002-01-04 19:00:00	3.2	205.132	0.117	0.13	0.6	178.952	0.002	13.672	202	6.498	6.906	1.54	244.733	0.097	2.803	193.925	0.144	9.663	9.185	6.174	5.606
486	718	2002-01-04 20:00:00	3.16	205.102	0.118	0.13	0.593	180.931	0.002	13.542	202	6.42	6.86	1.47	246.042	0.096	2.793	194.556	0.145	9.84	9.384	6.148	5.585
486	718	2002-01-04 21:00:00	3.13	205.159	0.119	0.131	0.593	180.931	0.002	13.542	202	6.378	6.824	1.45	246.879	0.096	2.777	194.653	0.146	9.856	9.388	6.119	5.562
486	718	2002-01-04 22:00:00	3.12	205.206	0.12	0.132	0.594	180.931	0.002	13.542	202	6.359	6.798	1.37	250.743	0.095	2.803	195.219	0.145	9.835	9.319	6.154	5.59
486	718	2002-01-04 23:00:00	3.11	205.281	0.12	0.132	0.592	180.042	0.002	13.49	202	6.333	6.778	1.43	248.251	0.095	2.754	194.479	0.147	9.868	9.325	6.069	5.524
486	718	2002-01-05 00:00:00	3.08	205.327	0.12	0.132	0.602	180.042	0.002	13.49	202	6.284	6.732	1.37	251.665	0.095	2.761	194.758	0.147	9.812	9.203	6.057	5.489
486	718	2002-01-05 01:00:00	3.06	205.455	0.121	0.133	0.604	180.042	0.002	13.49	202	6.199	6.698	1.37	252.173	0.096	2.731	194.604	0.148	9.784	9.18	6.01	5.445
486	718	2002-01-05 02:00:00	3.04	205.44	0.121	0.134	0.617	180.836	0.002	13.711	202	6.162	6.656	1.37	252.856	0.096	2.716	194.517	0.149	9.759	9.232	5.968	5.406
486	718	2002-01-05 03:00:00	3.03	205.235	0.122	0.135	0.621	180.836	0.002	13.711	202	6.149	6.609	1.35	253.715	0.097	2.716	194.498	0.15	9.742	9.23	5.932	5.377
486	718	2002-01-05 04:00:00	3.02	204.965	0.122	0.136	0.622	180.836	0.002	13.711	202	6.134	6.571	1.34	254.561	0.097	2.712	194.377	0.151	9.658	9.152	5.91	5.36
486	718	2002-01-05 05:00:00	3.03	204.593	0.123	0.137	0.641	181.674	0.002	14.036	202	6.159	6.537	1.26	257.739	0.097	2.755	195.11	0.15	9.706	9.166	5.934	5.387
486	718	2002-01-05 06:00:00	3.05	204.079	0.125	0.138	0.646	181.674	0.002	14.036	202	6.219	6.505	1.24	258.521	0.098	2.784	194.985	0.151	9.618	9.078	5.929	5.386
486	718	2002-01-05 07:00:00	3.06	203.583	0.127	0.139	0.647	181.674	0.002	14.036	202	6.25	6.485	1.23	259.167	0.098	2.801	194.789	0.151	9.543	8.999	5.931	5.391
486	718	2002-01-05 08:00:00	3.09	202.882	0.128	0.139	0.689	181.166	0.002	14.743	202	6.36	6.464	1.21	260.048	0.098	2.848	194.556	0.151	9.576	9.043	5.934	5.4
486	718	2002-01-05 09:00:00	3.16	202.155	0.129	0.139	0.701	181.166	0.002	14.743	202	6.506	6.456	1.14	264.098	0.096	2.943	194.858	0.15	9.654	9.02	5.98	5.442
486	718	2002-01-05 10:00:00	3.21	202.075	0.129	0.138	0.706	181.166	0.002	14.743	202	6.634	6.494	1.18	263.528	0.092	2.989	194.505	0.15	9.887	9.182	5.996	5.46
486	718	2002-01-05 11:00:00	3.26	202.813	0.129	0.135	0.692	179.921	0.002	14.49	202	6.736	6.581	1.34	259.106	0.089	2.97	193.243	0.151	10.187	9.488	5.963	5.433
486	718	2002-01-05 12:00:00	3.31	204.477	0.129	0.13	0.69	179.921	0.002	14.49	202	6.856	6.714	1.48	258.911	0.084	2.968	192.878	0.151	10.771	9.964	5.96	5.431
486	718	2002-01-05 13:00:00	3.41	206.992	0.129	0.124	0.692	179.921	0.002	14.49	202	7.069	6.892	1.66	258.918	0.08	2.976	192.546	0.151	11.352	10.475	5.95	5.423
486	718	2002-01-05 14:00:00	3.51	209.619	0.062	0.119	0.699	173.96	0.002	14.541	202	6.631	7.107	1.92	257.659	0.079	2.942	190.393	0.152	11.442	10.56	5.889	5.366
486	718	2002-01-05 15:00:00	3.62	211.65	0.063	0.116	0.705	173.96	0.002	14.541	202	6.833	7.263	2.09	258.214	0.078	2.953	189.298	0.153	11.729	10.881	5.862	5.342
486	718	2002-01-05 16:00:00	3.69	213.018	0.063	0.114	0.709	173.96	0.002	14.541	202	6.977	7.36	2.2	258.7	0.077	2.967	188.646	0.154	11.85	11.034	5.848	5.332
486	718	2002-01-05 17:00:00	3.67	215.375	0.063	0.112	0.61	179.912	0.002	13.05	202	6.941	7.473	2.26	259.051	0.077	2.888	189.342	0.154	11.836	10.881	5.846	5.337
486	718	2002-01-05 18:00:00	3.58	218.3	0.063	0.11	0.59	179.912	0.002	13.05	202	6.779	7.588	2.3	259.444	0.077	2.751	189.788	0.155	11.883	10.968	5.801	5.3
486	718	2002-01-05 19:00:00	3.52	220.34	0.063	0.108	0.582	179.912	0.002	13.05	202	6.662	7.647	2.34	259.52	0.077	2.63	188.896	0.158	11.806	10.882	5.705	5.213
486	718	2002-01-05 20:00:00	3.36	226.081	0.062	0.103	0.22	253.948	0.001	6.618	202	6.36	8.002	3.33	225.81	0.101	0.494	236.555	0.307	8.015	7.055	2.966	2.741
486	718	2002-01-05 21:00:00	3.19	235.744	0.062	0.094	0.22	253.948	0.001	6.618	202	6.061	8.73	3.15	235.516	0.092	0.486	244.173	0.299	8.805	7.727	3.073	2.859
486	718	2002-01-05 22:00:00	3.17	243.631	0.061	0.087	0.221	253.948	0.001	6.618	202	6.131	9.439	3.13	243.355	0.085	0.526	252.691	0.293	9.65	8.495	3.14	2.926
486	718	2002-01-05 23:00:00	3.23	249.012	0.061	0.083	0.214	270.715	0.001	6.41	202	6.263	9.988	3.19	248.553	0.081	0.517	266.195	0.302	10.222	8.985	3.047	2.839
486	718	2002-01-06 00:00:00	3.31	252.319	0.061	0.081	0.215	270.715	0.001	6.41	202	6.412	10.354	3.26	251.864	0.079	0.536	269.512	0.304	10.654	9.421	3.017	2.806
486	718	2002-01-06 01:00:00	3.36	254.3	0.062	0.079	0.215	270.715	0.001	6.41	202	6.389	10.599	3.31	253.884	0.078	0.537	270.761	0.306	10.909	9.689	2.997	2.785
486	718	2002-01-06 02:00:00	3.4	255.546	0.062	0.079	0.162	270.788	0.001	5.09	202	6.466	10.841	3.38	255.43	0.078	0.311	271.562	0.401	10.798	9.484	2.304	2.152
486	718	2002-01-06 03:00:00	3.46	256.426	0.063	0.078	0.161	270.788	0.001	5.09	202	6.564	11.149	3.45	256.343	0.077	0.28	271.149	0.4	11.08	9.797	2.313	2.162
486	718	2002-01-06 04:00:00	3.54	257.153	0.066	0.077	0.161	270.788	0.001	5.09	202	6.752	11.456	3.53	257.09	0.076	0.26	270.778	0.399	11.379	10.133	2.32	2.171
486	718	2002-01-06 05:00:00	3.6	257.771	0.066	0.076	0.143	250.745	0.001	4.64	202	6.892	11.722	3.6	257.777	0.076	0.191	255.297	0.434	11.577	10.311	2.141	2.008
486	718	2002-01-06 06:00:00	3.63	258.305	0.067	0.075	0.143	250.745	0.001	4.64	202	6.948	11.903	3.62	258.314	0.075	0.18	253.943	0.433	11.765	10.554	2.149	2.017
486	718	2002-01-06 07:00:00	3.62	258.794	0.067	0.075	0.143	250.745	0.001	4.64	202	6.932	11.993	3.61	258.804	0.075	0.176	253.668	0.433	11.863	10.693	2.15	2.017
486	718	2002-01-06 08:00:00	3.59	259.258	0.068	0.075	0.154	216.223	0.001	4.958	202	6.891	12.024	3.58	259.313	0.075	0.166	227.337	0.415	11.884	10.706	2.225	2.082
486	718	2002-01-06 09:00:00	3.56	259.708	0.071	0.076	0.154	216.223	0.001	4.958	202	6.87	12.035	3.55	259.774	0.075	0.173	224.956	0.417	11.914	10.78	2.218	2.074
486	718	2002-01-06 10:00:00	3.53	260.15	0.072	0.076	0.154	216.223	0.001	4.958	202	6.906	12.038	3.52	260.224	0.076	0.18	223.996	0.419	11.937	10.841	2.201	2.056
486	718	2002-01-06 11:00:00	3.49	260.52	0.072	0.076	0.232	187.795	0.001	7.005	202	6.857	11.998	3.47	260.944	0.076	0.329	199.691	0.287	12.047	10.999	3.135	2.878
486	718	2002-01-06 12:00:00	3.43	260.772	0.073	0.077	0.235	187.795	0.001	7.005	202	6.761	11.87	3.41	261.431	0.076	0.404	198.755	0.298	12.054	11.05	3	2.746
486	718	2002-01-06 13:00:00	3.35	260.958	0.073	0.077	0.239	187.795	0.001	7.005	202	6.803	11.648	3.31	261.935	0.076	0.473	195.879	0.309	12.005	11.009	2.909	2.671
486	718	2002-01-06 14:00:00	3.24	260.539	0.073	0.079	0.361	183.755	0.001	9.621	202	6.579	11.166	3.13	264.288	0.075	0.866	197.364	0.214	12.35	11.41	3.946	3.497
486	718	2002-01-06 15:00:00	3.14	259.061	0.073	0.082	0.393	183.755	0.002	9.621	202	6.356	10.351	2.96	265.024	0.076	1.048	196.151	0.226	12.222	11.225	3.786	3.385
486	718	2002-01-06 16:00:00	3.04	257.103	0.073	0.085	0.413	183.755	0.002	9.621	202	6.119	9.553	2.79	265.709	0.076	1.194	194.735	0.229	11.953	10.81	3.814	3.441
486	718	2002-01-06 17:00:00	2.95	254.076	0.073	0.09	0.499	179.382	0.002	11.131	202	5.924	8.748	2.62	266.504	0.078	1.358	193.233	0.225	11.646	10.391	3.927	3.565
486	718	2002-01-06 18:00:00	2.9	249.412	0.073	0.097	0.524	179.382	0.002	11.131	202	5.807	7.968	2.45	267.151	0.079	1.538	191.633	0.22	11.227	9.897	4.062	3.697
