nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2007-01-02 00:00:00	3.78	274.133	0.072	0.095	0.373	253.539	0.001	9.916	202	7.255	9.14	3.45	277.659	0.087	1.531	257.187	0.183	10.597	10.059	4.907	4.495
486	718	2007-01-02 01:00:00	3.77	275.106	0.072	0.096	0.374	253.539	0.001	9.916	202	7.245	9.043	3.43	279.119	0.088	1.568	256.764	0.182	10.539	10.011	4.933	4.521
486	718	2007-01-02 02:00:00	3.81	276.484	0.072	0.098	0.469	284.336	0.002	12.035	202	7.327	8.892	3.03	274.575	0.082	2.318	279.49	0.146	11.393	10.756	6.159	5.632
486	718	2007-01-02 03:00:00	3.87	278.059	0.072	0.1	0.474	284.336	0.002	12.035	202	7.444	8.753	2.98	274.637	0.082	2.468	282.632	0.143	11.371	10.775	6.265	5.722
486	718	2007-01-02 04:00:00	3.91	279.308	0.072	0.101	0.475	284.336	0.002	12.035	202	7.526	8.679	2.98	275.614	0.083	2.53	283.975	0.142	11.254	10.707	6.313	5.767
486	718	2007-01-02 05:00:00	3.92	281.136	0.073	0.102	0.481	316.188	0.002	12.278	202	7.558	8.632	3.14	267.746	0.089	2.346	304.322	0.14	10.271	9.508	6.385	5.802
486	718	2007-01-02 06:00:00	3.93	283.525	0.073	0.103	0.486	316.188	0.002	12.278	202	7.586	8.567	3.05	267.009	0.088	2.485	307.488	0.137	10.408	9.725	6.473	5.881
486	718	2007-01-02 07:00:00	3.95	285.768	0.073	0.104	0.489	316.188	0.002	12.278	202	7.628	8.509	3.01	267.687	0.088	2.565	309.715	0.138	10.539	9.933	6.453	5.871
486	718	2007-01-02 08:00:00	4.01	288.478	0.073	0.104	0.514	317.039	0.002	12.722	202	7.754	8.476	2.91	267.488	0.086	2.768	310.858	0.136	10.822	10.247	6.589	6.007
486	718	2007-01-02 09:00:00	4.16	292.176	0.073	0.104	0.518	317.039	0.002	12.722	202	8.046	8.478	2.94	269.973	0.085	2.948	313.1	0.135	10.984	10.465	6.676	6.098
486	718	2007-01-02 10:00:00	4.36	296.29	0.074	0.104	0.518	317.039	0.002	12.722	202	8.445	8.584	3.04	274.552	0.084	3.129	315.219	0.132	11.161	10.693	6.819	6.239
486	718	2007-01-02 11:00:00	4.61	300.701	0.074	0.101	0.495	320.248	0.002	12.37	202	8.89	8.841	3.37	284.175	0.085	3.136	317.514	0.131	11.171	10.748	6.894	6.33
486	718	2007-01-02 12:00:00	4.86	305.011	0.075	0.098	0.492	320.248	0.002	12.37	202	9.414	9.175	3.7	293.647	0.083	3.145	318.55	0.13	11.431	11.053	6.967	6.4
486	718	2007-01-02 13:00:00	5.1	309.002	0.075	0.095	0.49	320.248	0.002	12.37	202	9.904	9.522	4.1	301.985	0.082	3.033	320.039	0.131	11.644	11.3	6.882	6.321
486	718	2007-01-02 14:00:00	5.28	312.284	0.074	0.091	0.413	312.871	0.001	10.847	202	10.273	9.901	4.82	311.633	0.084	2.156	315.178	0.158	11.285	10.921	5.763	5.33
486	718	2007-01-02 15:00:00	5.41	314.88	0.074	0.089	0.409	312.871	0.001	10.847	202	10.557	10.269	5	315.037	0.082	2.052	314.049	0.158	11.56	11.193	5.772	5.343
486	718	2007-01-02 16:00:00	5.52	316.862	0.074	0.087	0.408	312.871	0.001	10.847	202	10.796	10.543	5.15	317.458	0.081	1.99	313.31	0.158	11.78	11.417	5.773	5.346
486	718	2007-01-02 17:00:00	5.59	318.125	0.074	0.085	0.366	306.513	0.001	9.966	202	11.096	10.769	5.38	319.089	0.081	1.543	307.574	0.179	11.631	11.225	5.133	4.77
486	718	2007-01-02 18:00:00	5.63	318.689	0.074	0.084	0.365	306.513	0.001	9.966	202	11.191	10.942	5.43	319.725	0.081	1.501	306.521	0.179	11.772	11.372	5.143	4.784
486	718	2007-01-02 19:00:00	5.64	318.615	0.074	0.083	0.365	306.513	0.001	9.966	202	11.194	11.049	5.44	319.67	0.08	1.476	305.885	0.179	11.872	11.474	5.136	4.777
486	718	2007-01-02 20:00:00	5.59	317.936	0.073	0.083	0.301	299.289	0.001	8.565	202	11.082	11.156	5.49	318.749	0.081	1.081	299.418	0.205	11.659	11.186	4.517	4.23
486	718	2007-01-02 21:00:00	5.51	316.712	0.073	0.082	0.299	299.289	0.001	8.565	202	10.77	11.254	5.41	317.459	0.08	1.026	298.658	0.204	11.719	11.249	4.545	4.267
486	718	2007-01-02 22:00:00	5.41	315.091	0.073	0.082	0.299	299.289	0.001	8.565	202	10.561	11.3	5.32	315.778	0.08	0.995	298.335	0.204	11.757	11.288	4.536	4.254
486	718	2007-01-02 23:00:00	5.31	313.37	0.073	0.081	0.245	284.78	0.001	7.291	202	10.364	11.359	5.28	313.75	0.081	0.6	287.744	0.255	11.529	10.966	3.69	3.499
486	718	2007-01-03 00:00:00	5.21	311.749	0.073	0.081	0.244	284.78	0.001	7.291	202	10.169	11.424	5.18	312.097	0.081	0.562	286.301	0.253	11.575	11.024	3.749	3.579
486	718	2007-01-03 01:00:00	5.12	310.251	0.073	0.081	0.243	284.78	0.001	7.291	202	9.979	11.465	5.09	310.578	0.08	0.54	285.708	0.252	11.608	11.068	3.764	3.6
486	718	2007-01-03 02:00:00	5.02	308.897	0.073	0.081	0.183	237.552	0.001	5.759	202	9.783	11.517	5.02	308.964	0.081	0.173	254.599	0.34	11.451	10.798	2.805	2.682
486	718	2007-01-03 03:00:00	4.92	307.665	0.073	0.081	0.183	237.552	0.001	5.759	202	9.671	11.567	4.92	307.723	0.081	0.156	250.849	0.334	11.504	10.889	2.839	2.695
486	718	2007-01-03 04:00:00	4.82	306.528	0.073	0.081	0.183	237.552	0.001	5.759	202	9.467	11.598	4.82	306.581	0.081	0.145	248.591	0.332	11.535	10.945	2.842	2.681
486	718	2007-01-03 05:00:00	4.72	305.507	0.073	0.081	0.356	194.05	0.001	10.051	202	9.259	11.611	4.71	305.653	0.081	0.215	234.306	0.231	11.568	11.002	3.938	3.699
486	718	2007-01-03 06:00:00	4.61	304.645	0.073	0.081	0.356	194.05	0.001	10.051	202	9.042	11.602	4.6	304.826	0.081	0.234	231.276	0.243	11.574	11.027	3.674	3.388
486	718	2007-01-03 07:00:00	4.49	304.025	0.073	0.081	0.358	194.05	0.001	10.051	202	8.815	11.563	4.48	304.282	0.081	0.273	227.626	0.266	11.566	11.035	3.257	2.963
486	718	2007-01-03 08:00:00	4.38	303.517	0.073	0.082	0.534	178.641	0.002	13.494	202	8.593	11.41	4.36	304.123	0.081	0.426	217.348	0.301	11.544	11.025	2.638	2.351
486	718	2007-01-03 09:00:00	4.31	302.13	0.073	0.084	0.607	178.641	0.002	13.494	202	8.615	10.801	4.24	304.085	0.082	0.756	208.89	0.324	11.436	10.831	2.725	2.52
486	718	2007-01-03 10:00:00	4.29	299.316	0.073	0.087	0.674	178.641	0.002	13.494	202	8.584	9.933	4.12	304.093	0.082	1.173	196.314	0.29	11.288	10.574	3.13	2.894
486	718	2007-01-03 11:00:00	4.32	294.372	0.074	0.092	0.833	162.958	0.003	16.515	202	8.992	9.03	4.02	303.402	0.083	1.592	180.564	0.256	11.039	10.187	3.565	3.299
486	718	2007-01-03 12:00:00	4.43	283.575	0.074	0.098	0.904	162.958	0.003	16.515	202	9.242	8.228	3.85	303.574	0.083	2.188	176.43	0.222	11.129	10.412	4.131	3.818
486	718	2007-01-03 13:00:00	4.53	264.82	0.074	0.105	0.944	162.958	0.003	16.515	202	9.477	7.799	3.64	303.964	0.083	2.703	177.815	0.194	11.2	10.537	4.723	4.364
486	718	2007-01-03 14:00:00	4.65	240.633	0.074	0.111	1.052	170.484	0.003	19.296	202	9.357	7.553	3.36	305.61	0.083	3.214	182.662	0.173	11.316	10.757	5.286	4.886
486	718	2007-01-03 15:00:00	4.87	221.663	0.074	0.116	1.13	170.484	0.003	19.296	202	9.422	7.429	3.1	305.663	0.084	3.75	186.959	0.157	11.25	10.772	5.814	5.355
486	718	2007-01-03 16:00:00	5.09	211.702	0.123	0.118	1.142	170.484	0.004	19.296	202	10.695	7.467	2.87	303.244	0.085	4.204	189.137	0.144	11.139	10.724	6.298	5.789
486	718	2007-01-03 17:00:00	5.18	208.678	0.118	0.117	0.953	179.235	0.003	17.232	202	10.853	7.66	2.69	300.121	0.086	4.421	191.605	0.135	11.03	10.617	6.72	6.173
486	718	2007-01-03 18:00:00	5.13	209.596	0.114	0.115	0.889	179.235	0.003	17.232	202	10.619	7.886	2.63	293.765	0.087	4.407	193.313	0.13	10.971	10.648	7.015	6.449
486	718	2007-01-03 19:00:00	5.1	211	0.112	0.114	0.86	179.235	0.002	17.232	202	10.546	8.007	2.71	285.083	0.089	4.319	193.338	0.128	10.844	10.557	7.102	6.524
486	718	2007-01-03 20:00:00	4.82	215.638	0.108	0.112	0.545	196.395	0.002	12.79	202	9.821	8.149	2.97	271.403	0.092	3.793	194.798	0.13	10.402	9.943	7.021	6.461
486	718	2007-01-03 21:00:00	4.48	223.343	0.105	0.11	0.518	196.395	0.002	12.79	202	9.051	8.316	3.07	266.951	0.092	3.27	195.881	0.133	10.454	10.152	6.865	6.32
486	718	2007-01-03 22:00:00	4.37	229.425	0.097	0.109	0.512	196.395	0.002	12.79	202	8.728	8.425	3.14	266.348	0.092	3.047	198.496	0.134	10.483	10.219	6.778	6.232
486	718	2007-01-03 23:00:00	4.32	234.954	0.095	0.107	0.391	198.819	0.001	10.385	202	8.591	8.595	3.89	245.369	0.098	1.883	197.843	0.171	9.805	9.538	5.321	4.924
486	718	2007-01-04 00:00:00	4.26	238.774	0.094	0.105	0.388	198.819	0.001	10.385	202	8.448	8.719	3.87	248.325	0.097	1.788	200.025	0.172	9.867	9.589	5.324	4.931
486	718	2007-01-04 01:00:00	4.17	240.652	0.093	0.105	0.388	198.819	0.001	10.385	202	8.268	8.737	3.79	249.915	0.097	1.73	201.652	0.172	9.873	9.569	5.298	4.902
486	718	2007-01-04 02:00:00	4.03	242.224	0.092	0.104	0.25	215.729	0.001	7.329	202	7.985	8.844	3.97	243.305	0.102	0.737	215.75	0.256	9.159	8.731	3.624	3.399
486	718	2007-01-04 03:00:00	3.9	243.848	0.091	0.101	0.247	215.729	0.001	7.329	202	7.748	9.078	3.85	244.745	0.1	0.645	216.808	0.253	9.343	8.923	3.68	3.47
486	718	2007-01-04 04:00:00	3.83	244.548	0.091	0.099	0.246	215.729	0.001	7.329	202	7.599	9.32	3.78	245.328	0.097	0.587	216.838	0.253	9.557	9.138	3.691	3.485
486	718	2007-01-04 05:00:00	3.79	244.754	0.092	0.096	0.227	222.049	0.001	6.868	202	7.495	9.555	3.76	245.192	0.095	0.48	221.786	0.267	9.719	9.278	3.52	3.342
486	718	2007-01-04 06:00:00	3.76	244.633	0.092	0.094	0.227	222.049	0.001	6.868	202	7.399	9.76	3.73	245.007	0.094	0.447	222.251	0.267	9.905	9.456	3.535	3.366
486	718	2007-01-04 07:00:00	3.73	244.226	0.092	0.093	0.226	222.049	0.001	6.868	202	7.333	9.911	3.7	244.568	0.092	0.429	222.317	0.267	10.048	9.591	3.526	3.356
486	718	2007-01-04 08:00:00	3.69	243.713	0.092	0.092	0.142	227.618	0.001	4.643	202	7.254	10.052	3.69	243.741	0.092	0.136	225.38	0.4	10	9.443	2.386	2.282
486	718	2007-01-04 09:00:00	3.65	243.208	0.091	0.091	0.142	227.618	0.001	4.643	202	7.166	10.18	3.65	243.225	0.09	0.109	225.787	0.399	10.118	9.563	2.377	2.258
486	718	2007-01-04 10:00:00	3.61	242.785	0.091	0.09	0.142	227.618	0.001	4.643	202	7.077	10.286	3.61	242.798	0.09	0.097	225.906	0.402	10.22	9.662	2.337	2.201
486	718	2007-01-04 11:00:00	3.57	242.427	0.063	0.089	0.111	308.896	0.001	3.79	202	6.77	10.388	3.57	242.426	0.089	0.037	307.853	0.619	10.296	9.711	1.51	1.422
486	718	2007-01-04 12:00:00	3.54	241.994	0.062	0.088	0.111	308.896	0.001	3.79	202	6.7	10.469	3.54	241.992	0.088	0.037	307.853	0.619	10.379	9.798	1.51	1.422
486	718	2007-01-04 13:00:00	3.5	241.387	0.062	0.088	0.111	308.896	0.001	3.79	202	6.629	10.53	3.5	241.385	0.088	0.037	307.853	0.619	10.44	9.861	1.51	1.422
486	718	2007-01-04 14:00:00	3.45	240.625	0.062	0.087	0.197	340.24	0.001	6.152	202	6.544	10.561	3.45	240.614	0.087	0.057	322.122	0.431	10.476	9.91	1.945	1.746
486	718	2007-01-04 15:00:00	3.39	239.734	0.062	0.088	0.197	340.24	0.001	6.152	202	6.424	10.544	3.39	239.718	0.088	0.063	322.069	0.411	10.462	9.905	2.046	1.832
486	718	2007-01-04 16:00:00	3.3	238.635	0.062	0.088	0.198	340.24	0.001	6.152	202	6.244	10.452	3.3	238.608	0.088	0.076	321.401	0.395	10.376	9.832	2.156	1.932
486	718	2007-01-04 17:00:00	3.19	238.075	0.092	0.09	0.608	349.319	0.002	15.539	202	6.276	10.17	3.07	232.759	0.089	0.89	343.505	0.113	10.283	9.648	7.931	7.116
486	718	2007-01-04 18:00:00	3.13	240.547	0.096	0.094	0.614	349.319	0.002	15.539	202	6.146	9.552	2.91	230.631	0.091	1.141	338.349	0.127	10.076	9.471	6.411	5.456
486	718	2007-01-04 19:00:00	3.19	249.683	0.101	0.101	0.632	349.319	0.002	15.539	202	6.313	8.604	2.8	229.872	0.093	1.529	335.287	0.141	9.679	9.036	5.768	4.995
486	718	2007-01-04 20:00:00	3.31	261.78	0.103	0.106	0.434	354.99	0.001	11.223	202	6.593	8.127	2.92	239.88	0.097	1.56	340.694	0.158	9.163	8.493	5.348	4.726
486	718	2007-01-04 21:00:00	3.4	271.535	0.103	0.107	0.435	354.99	0.002	11.223	202	6.772	8.134	2.94	246.093	0.096	1.701	344.879	0.157	9.317	8.702	5.492	4.915
486	718	2007-01-04 22:00:00	3.54	285.038	0.101	0.106	0.436	354.99	0.002	11.223	202	7.035	8.256	3.02	257.696	0.094	1.841	347.439	0.158	9.663	9.12	5.579	5.05
486	718	2007-01-04 23:00:00	3.62	299.093	0.101	0.103	0.225	343.596	0.001	6.692	202	7.213	8.585	3.55	296.549	0.101	0.702	346.832	0.272	8.945	8.435	3.404	3.19
486	718	2007-01-05 00:00:00	3.55	310.081	0.102	0.1	0.222	343.596	0.001	6.692	202	7.071	8.95	3.51	308.898	0.098	0.539	346.268	0.284	9.18	8.667	3.297	3.116
486	718	2007-01-05 01:00:00	3.45	318.721	0.099	0.097	0.221	343.596	0.001	6.692	202	6.835	9.231	3.42	318.06	0.096	0.468	343.36	0.289	9.416	8.881	3.25	3.077
486	718	2007-01-05 02:00:00	3.38	323.737	0.067	0.095	0.113	304.563	0.001	3.825	202	6.433	9.502	3.38	323.741	0.095	0.071	313.376	0.533	9.394	8.697	1.763	1.665
486	718	2007-01-05 03:00:00	3.32	325.252	0.068	0.093	0.113	304.563	0.001	3.825	202	6.32	9.707	3.32	325.256	0.093	0.052	310.403	0.531	9.604	8.938	1.769	1.671
486	718	2007-01-05 04:00:00	3.25	324.16	0.068	0.092	0.113	304.563	0.001	3.825	202	6.202	9.837	3.25	324.162	0.092	0.046	309.007	0.551	9.736	9.085	1.692	1.591
486	718	2007-01-05 05:00:00	3.19	321.345	0.068	0.092	0.11	218.612	0.001	3.75	202	6.083	9.93	3.19	321.348	0.092	0.037	220.114	0.622	9.826	9.171	1.502	1.414
486	718	2007-01-05 06:00:00	3.12	317.172	0.068	0.091	0.11	218.612	0.001	3.75	202	5.958	10.006	3.12	317.175	0.091	0.037	220.114	0.622	9.904	9.254	1.502	1.414
486	718	2007-01-05 07:00:00	3.05	311.982	0.069	0.09	0.11	218.612	0.001	3.75	202	5.825	10.073	3.05	311.985	0.09	0.037	220.114	0.622	9.969	9.311	1.502	1.414
486	718	2007-01-05 08:00:00	2.99	306.832	0.069	0.09	0.324	181.907	0.001	9.315	202	5.729	10.1	2.99	306.864	0.09	0.062	203.002	0.209	9.969	9.197	4.02	3.512
486	718	2007-01-05 09:00:00	2.94	302.561	0.071	0.089	0.324	181.907	0.001	9.315	202	5.641	10.16	2.94	302.592	0.089	0.059	203.886	0.215	10.027	9.24	3.905	3.419
486	718	2007-01-05 10:00:00	2.9	299.265	0.072	0.088	0.324	181.907	0.001	9.315	202	5.576	10.227	2.9	299.294	0.088	0.058	205.445	0.222	10.093	9.296	3.77	3.312
486	718	2007-01-05 11:00:00	2.87	296.846	0.072	0.088	0.538	175.891	0.001	14.096	202	5.585	10.293	2.87	297.074	0.088	0.154	199.134	0.135	10.174	9.38	6.279	5.407
486	718	2007-01-05 12:00:00	2.87	295.403	0.073	0.088	0.547	175.891	0.002	14.096	202	5.581	10.183	2.85	295.833	0.088	0.293	160.878	0.283	10.236	9.474	2.504	2.202
486	718	2007-01-05 13:00:00	3.01	291.6	0.073	0.096	0.665	175.891	0.002	14.096	202	5.876	8.51	2.86	296.714	0.089	0.936	153.561	0.316	9.845	8.861	2.847	2.634
486	718	2007-01-05 14:00:00	3.26	270.281	0.073	0.107	0.84	174.471	0.003	16.607	202	6.595	7.235	2.8	296.501	0.089	1.68	160.613	0.252	10.025	9.079	3.622	3.354
486	718	2007-01-05 15:00:00	3.53	231.635	0.073	0.118	0.911	174.471	0.003	16.607	202	7.188	6.707	2.65	294.911	0.088	2.333	169.344	0.212	10.294	9.388	4.322	3.996
486	718	2007-01-05 16:00:00	3.73	210.989	0.073	0.124	0.951	174.471	0.003	16.607	202	7.644	6.632	2.46	292.756	0.087	2.807	175.423	0.186	10.567	9.789	4.924	4.551
486	718	2007-01-05 17:00:00	3.65	208.814	0.074	0.123	0.416	264.069	0.001	11.13	202	7.154	6.83	3.49	204.299	0.119	1.067	235.244	0.211	7.024	6.31	4.136	3.743
486	718	2007-01-05 18:00:00	3.38	224.527	0.074	0.12	0.416	264.069	0.001	11.13	202	6.61	7.12	3.11	215.474	0.113	1.333	250.402	0.181	7.5	6.767	4.925	4.487
486	718	2007-01-05 19:00:00	3.33	247.458	0.074	0.118	0.418	264.069	0.001	11.13	202	6.43	7.397	2.77	237.1	0.106	1.854	259.235	0.157	8.128	7.377	5.813	5.368
486	718	2007-01-05 20:00:00	3.26	257.627	0.074	0.115	0.371	224.159	0.001	10.12	202	6.286	7.643	2.88	268.444	0.105	1.531	226.849	0.176	8.578	8.056	5.175	4.792
486	718	2007-01-05 21:00:00	3.18	259.326	0.074	0.115	0.374	224.159	0.001	10.12	202	6.129	7.729	2.79	270.346	0.104	1.527	228.079	0.176	8.805	8.351	5.161	4.763
486	718	2007-01-05 22:00:00	3.14	259.257	0.074	0.116	0.376	224.159	0.001	10.12	202	6.042	7.714	2.74	270.591	0.104	1.529	227.578	0.178	8.893	8.497	5.088	4.678
486	718	2007-01-05 23:00:00	3.13	259.066	0.116	0.117	0.423	250.768	0.001	11.142	202	6.378	7.636	2.38	268.919	0.1	2.037	249.275	0.153	9.282	8.828	5.922	5.432
486	718	2007-01-06 00:00:00	3.18	258.557	0.116	0.119	0.426	250.768	0.001	11.142	202	6.479	7.565	2.37	267.387	0.101	2.121	250.384	0.152	9.277	8.887	5.938	5.449
486	718	2007-01-06 01:00:00	3.24	257.719	0.116	0.12	0.427	250.768	0.001	11.142	202	6.617	7.556	2.39	265.018	0.102	2.189	251.063	0.152	9.298	8.955	5.97	5.481
486	718	2007-01-06 02:00:00	3.32	256.411	0.114	0.119	0.437	232.019	0.001	11.342	202	6.773	7.612	2.54	270.325	0.103	2.149	239.714	0.152	9.194	8.827	5.917	5.418
486	718	2007-01-06 03:00:00	3.42	255.201	0.109	0.117	0.439	232.019	0.001	11.342	202	6.919	7.748	2.66	268.158	0.101	2.154	237.541	0.153	9.396	9.051	5.881	5.382
486	718	2007-01-06 04:00:00	3.55	254.74	0.105	0.113	0.44	232.019	0.002	11.342	202	7.137	7.941	2.82	266.479	0.098	2.15	236.016	0.154	9.643	9.308	5.845	5.349
486	718	2007-01-06 05:00:00	3.68	254.756	0.103	0.109	0.418	234.676	0.001	10.896	202	7.371	8.182	3.04	263.733	0.096	2.078	236.583	0.158	9.881	9.542	5.717	5.243
486	718	2007-01-06 06:00:00	3.83	255.243	0.101	0.105	0.416	234.676	0.001	10.896	202	7.627	8.49	3.23	263.372	0.092	2.07	236.168	0.157	10.201	9.811	5.75	5.283
486	718	2007-01-06 07:00:00	4.06	256.222	0.061	0.099	0.416	234.676	0.001	10.896	202	7.694	8.867	3.48	263.539	0.088	2.092	236.261	0.157	10.614	10.172	5.769	5.303
486	718	2007-01-06 08:00:00	4.34	257.172	0.062	0.095	0.492	226.993	0.002	12.403	202	8.237	9.181	3.5	268.794	0.081	2.565	234.874	0.141	11.466	10.915	6.393	5.852
486	718	2007-01-06 09:00:00	4.61	258.116	0.062	0.092	0.496	226.993	0.002	12.403	202	8.768	9.447	3.79	268.785	0.079	2.621	234.662	0.142	11.817	11.253	6.324	5.789
486	718	2007-01-06 10:00:00	4.81	259.199	0.063	0.09	0.498	226.993	0.002	12.403	202	9.194	9.722	4.04	268.886	0.077	2.614	234.555	0.143	12.093	11.517	6.266	5.736
486	718	2007-01-06 11:00:00	4.98	260.076	0.065	0.087	0.481	220.653	0.002	12.034	202	9.56	10.003	4.37	268.375	0.078	2.374	229.326	0.151	12.034	11.434	5.946	5.437
486	718	2007-01-06 12:00:00	5.15	260.646	0.066	0.085	0.481	220.653	0.002	12.034	202	9.935	10.273	4.57	268.459	0.076	2.36	228.293	0.152	12.29	11.714	5.927	5.421
486	718	2007-01-06 13:00:00	5.34	261.036	0.068	0.084	0.481	220.653	0.002	12.034	202	10.352	10.511	4.78	268.473	0.075	2.377	227.618	0.152	12.522	11.976	5.935	5.432
486	718	2007-01-06 14:00:00	5.52	261.794	0.069	0.082	0.407	230.284	0.001	10.595	202	10.746	10.821	5.11	266.912	0.076	2.09	228.312	0.162	12.454	11.91	5.574	5.123
486	718	2007-01-06 15:00:00	5.67	262.862	0.07	0.08	0.402	230.284	0.001	10.595	202	11.088	11.185	5.33	266.629	0.075	1.915	231.103	0.166	12.591	12.062	5.457	5.025
486	718	2007-01-06 16:00:00	5.79	263.813	0.07	0.078	0.4	230.284	0.001	10.595	202	11.356	11.487	5.48	267.178	0.074	1.847	231.395	0.166	12.805	12.303	5.459	5.029
486	718	2007-01-06 17:00:00	5.88	264.465	0.07	0.078	0.434	217.153	0.001	11.342	202	11.554	11.663	5.55	268.792	0.073	1.927	223.494	0.159	13.037	12.549	5.67	5.207
486	718	2007-01-06 18:00:00	5.94	264.861	0.07	0.077	0.436	217.153	0.001	11.342	202	11.704	11.739	5.62	269.25	0.073	1.927	221.889	0.16	13.127	12.676	5.626	5.163
